	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
0																																																	[]	[]	[]	[]	[]	9.0	45.527287960100004																																																																							2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
1	200.0	s	-200.0				0.0	0.0	0.0	2.0																																														s	1.0	0.6344509124759999	None	0.0	1.0	crossblue.gif	go	1.19	0.508907079697	0.0165820121765	0.6344509124759999	1.0	s	85.5009899139																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
2	-200.0	a	-200.0				0.0	1.0	1.0	7.0																																														a	1.0	0.401067972183	None	0.0	2.0	circlecyan.gif	go	0.0	0.514940977097	0.00135087966919	0.401067972183	1.0	a	88.5041348934																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
3	-200.0	a	-200.0				0.0	2.0	2.0	3.0																																														a	1.0	0.400760889053	None	0.0	1.0	crossblue.gif	go	0.0	0.515196084976	0.0009150505065920001	0.400760889053	1.0	a	91.507322073																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
4	200.0	w	200.0				0.0	3.0	3.0	0.0																																														w	1.0	0.517951965332	None	0.0	0.5	diamondwhite.gif	go	0.0	0.515114068985	0.00142002105713	0.517951965332	1.0	w	94.5109479427																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
5	200.0	w	200.0				0.0	4.0	4.0	4.0																																														w	1.0	0.46785902977	None	0.0	4.0	lineorange.gif	go	4.12	0.5151469707490001	0.00131583213806	0.46785902977	1.0	w	97.51412296299999																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
6	200.0	s	-200.0				0.0	5.0	5.0	6.0																																														s	1.0	0.484185934067	None	0.0	1.0	trianglegreen.gif	stop	1.18	0.515204191208	0.0012891292572	0.484185934067	1.0	s	100.517373085																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
7	-200.0	q	200.0				0.0	6.0	6.0	9.0																																														q	1.0	0.40086793899499995	None	0.0	2.0	invertedtriangleyellow.gif	stop	1.95	0.5151450634	0.0018420219421400002	0.40086793899499995	1.0	q	103.520752907																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
8	200.0	w	200.0				0.0	7.0	7.0	8.0																																														w	1.0	0.417367935181	None	0.0	4.0	lineorange.gif	go	3.76	0.515306949615	0.0008978843688960001	0.417367935181	1.0	w	106.524252892																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
9	-200.0	q	200.0				0.0	8.0	8.0	5.0																																														q	1.0	0.41770505905199995	None	0.0	0.5	hexagongray.gif	stop	0.31	0.515153884888	0.00130796432495	0.41770505905199995	1.0	q	109.52763509799999																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
10	-200.0	q	200.0				0.0	9.0	9.0	1.0																																														q	1.0	0.417237997055	None	0.0	2.0	invertedtriangleyellow.gif	stop	1.98	0.51535320282	0.000970125198364	0.417237997055	1.0	q	112.531053066																																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
11				m	0.0	200.0										0.0	0.0	0.0	1.0																																																				182.752227068	stop	hexagongray.gif	stop	0.5	m	1.0	0.501021146774	None	0.0	0.00139689445496	0.5062980651860001	0.7565078735349999	185.74688506099997																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
12				z	0.0	-200.0										0.0	1.0	1.0	0.0																																																				185.747278929	stop	squaremagenta.gif	stop	4.0	z	1.0	0.334286928177	None	0.0	0.0013928413391099998	0.514993906021	0.76539683342	188.749483109																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
13				z	0.0	-200.0										1.0	0.0	2.0	0.0																																																				188.749841928	go	crossblue.gif	go	1.0	z	1.0	0.41774106025700003	None	0.0	0.0009338855743410001	0.516052007675		191.753113985																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
14				m	0.0	200.0										1.0	1.0	3.0	1.0																																																				191.75355100599998	go	crossblue.gif	go	1.0	m	1.0	0.43440103530900004	None	0.0	0.0009400844573969999	0.5157020092010001		194.75641202900002																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
15				z	0.0	-200.0										2.0	0.0	4.0	0.0																																																				194.756771088	stop	squaremagenta.gif	stop	4.0	None	0.0		None	0.0	0.00122499465942	0.515765190125	0.7662169933319999	197.759929895																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
16				z	0.0	-200.0										2.0	1.0	5.0	0.0																																																				197.760335922	go	lineorange.gif	go	4.0	z	1.0	0.617627859116	None	0.0	0.0009441375732419999	0.515679121017		200.76333999599998																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
17				z	0.0	-200.0										3.0	0.0	6.0	0.0																																																				200.76370406200002	stop	hexagongray.gif	stop	0.5	None	0.0		None	0.0	0.0009541511535639998	0.516036987305	0.76602101326	203.7663939																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
18				m	0.0	200.0										3.0	1.0	7.0	1.0																																																				203.766834021	stop	hexagongray.gif	stop	0.5	None	0.0		None	0.0	0.00103092193604	0.515980005264	0.766331911087	206.769996881																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
19				m	0.0	200.0										4.0	0.0	8.0	1.0																																																				206.77035903900003	stop	squaremagenta.gif	stop	4.0	None	0.0		None	0.0	0.000964879989624	0.51580786705	0.766130924225	209.77336406700002																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
20				m	0.0	200.0										4.0	1.0	9.0	1.0																																																				209.773725033	go	circlecyan.gif	go	2.0	m	1.0	0.41716885566699996	None	0.0	0.0009469985961910001	0.516010046005		212.776802063																																										2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
21																																																																																					9.0	46.4942831993																																								2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
22																																																						9.0	5.22280192375																																																																							2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
23	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	0.36770987510700004	None	0.0	2.0	invertedtriangleyellow.gif	stop																								2.08	0.504762172699	0.0009751319885249999	0.36770987510700004	1.0	s	267.672889948																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
24	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0																													a	1.0	0.333705186844	None	0.0	2.0	circlecyan.gif	go																								2.08	0.514220952988	0.000943899154663	0.333705186844	1.0	a	270.67641902																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
25	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.351142168045	None	0.0	0.5	diamondwhite.gif	go																								0.32	0.513719081879	0.0009062290191649999	0.351142168045	1.0	s	273.679269075																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
26	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0																													a	1.0	0.334733009338	None	0.0	2.0	circlecyan.gif	go																								1.78	0.5142841339109999	0.0009350776672360002	0.334733009338	1.0	a	276.682401896																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
27	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0																													w	1.0	0.351000070572	None	0.0	0.5	hexagongray.gif	stop																								0.52	0.5144948959350001	0.00105285644531	0.351000070572	1.0	w	279.686172009																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
28	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	1.0	1.0	5.0	3.0																													a	1.0	0.350486040115	None	0.0	0.5	hexagongray.gif	stop																								0.55	0.514437913895	0.0009109973907470001	0.350486040115	1.0	a	282.689387083																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
29	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	2.0	6.0	0.0																													w	1.0	0.38433909416199996	None	0.0	2.0	circlecyan.gif	go																								2.08	0.514363050461	0.0011990070342999999	0.38433909416199996	1.0	w	285.692822933																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
30	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	1.0	3.0	7.0	3.0																													a	1.0	0.41734910011299997	None	0.0	0.5	diamondwhite.gif	go																								0.6	0.514235019684	0.0008859634399410001	0.41734910011299997	1.0	a	288.695851088																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
31	200.0	w	200.0																	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0																													w	1.0	0.451349973679	None	0.0	2.0	circlecyan.gif	go																								2.25	0.5144591331480001	0.0009181499481200001	0.451349973679	1.0	w	291.69937491400003																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
32	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	0.450998067856	None	0.0	4.0	lineorange.gif	go																								3.83	0.514182806015	0.0009479522705080001	0.450998067856	1.0	q	294.70283508299997																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
33	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	2.0	10.0	1.0																													q	1.0	0.350857019424	None	0.0	2.0	invertedtriangleyellow.gif	stop																								2.01	0.514396905899	0.000890016555786	0.350857019424	1.0	q	297.706413031																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
34	200.0	w	200.0																	0.0	0.0	0.0	0.0	2.0	3.0	11.0	0.0																													w	1.0	0.35092401504500004	None	0.0	1.0	crossblue.gif	go																								0.98	0.5142819881440001	0.0008990764617919999	0.35092401504500004	1.0	w	300.709536076																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
35	-200.0	q	200.0																	0.0	0.0	0.0	0.0	3.0	0.0	12.0	1.0																													q	1.0	0.35092401504500004	None	0.0	4.0	squaremagenta.gif	stop																								3.94	0.514074087143	0.000931024551392	0.35092401504500004	1.0	q	303.712956905																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
36	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	3.0																													a	1.0	0.401079177856	None	0.0	4.0	lineorange.gif	go																								4.2	0.514386892319	0.00088906288147	0.401079177856	1.0	a	306.716178894																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
37	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	3.0																													a	1.0	0.384656906128	None	0.0	4.0	lineorange.gif	go																								3.98	0.514531135559	0.0008950233459470001	0.384656906128	1.0	a	309.72017908099997																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
38	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	0.350938796997	None	0.0	2.0	invertedtriangleyellow.gif	stop																								2.01	0.513738155365	0.00102400779724	0.350938796997	1.0	w	312.723184109																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
39	-200.0	q	200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	1.0																													q	1.0	0.401215076447	None	0.0	0.5	diamondwhite.gif	go																								0.25	0.5142760276789999	0.0008869171142580001	0.401215076447	1.0	q	315.72646904																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
40	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	0.400503158569	None	0.0	0.5	hexagongray.gif	stop																								0.3	0.5145790576929999	0.0009450912475589999	0.400503158569	1.0	a	318.730170965																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
41	200.0	s	-200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	2.0																													s	1.0	0.467742919922	None	0.0	1.0	trianglegreen.gif	stop																								0.99	0.5139780044560001	0.0008919239044189998	0.467742919922	1.0	s	321.733412027																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
42	200.0	s	-200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	2.0																													s	1.0	0.367938995361	None	0.0	1.0	crossblue.gif	go																								0.85	0.51401591301	0.0009679794311519998	0.367938995361	1.0	s	324.73639392900003																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
43	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	2.0																													s	1.0	0.40128707885700005	None	0.0	1.0	trianglegreen.gif	stop																								1.13	0.514393091202	0.0009391307830810002	0.40128707885700005	1.0	s	327.739983082																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
44	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	1.0																													q	1.0	0.367730855942	None	0.0	2.0	circlecyan.gif	go																								0.0	0.514231920242	0.000900030136108	0.367730855942	1.0	q	330.743192911																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
45	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	2.0																													s	1.0	0.367385864258	None	0.0	4.0	squaremagenta.gif	stop																								0.0	0.514271020889	0.000949859619141	0.367385864258	1.0	s	333.74665308																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
46	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	2.0																													s	1.0	0.400547981262	None	0.0	0.5	hexagongray.gif	stop																								0.5	0.5144588947300001	0.000898838043213	0.400547981262	1.0	s	336.750102997																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
47	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	2.0																													s	1.0	0.334259033203	None	0.0	0.5	hexagongray.gif	stop																								0.32	0.5143778324130001	0.0009047985076900001	0.334259033203	1.0	s	339.753629923																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
48	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	3.0																													a	1.0	0.317838907242	None	0.0	1.0	trianglegreen.gif	stop																								1.12	0.513642072678	0.0009369850158689999	0.317838907242	1.0	a	342.75686287900004																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
49	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	2.0																													s	1.0	0.384093046188	None	0.0	4.0	lineorange.gif	go																								4.13	0.513976097107	0.000885009765625	0.384093046188	1.0	s	345.76011705400003																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
50	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	3.0	27.0	0.0																													w	1.0	0.38441991806000003	None	0.0	1.0	crossblue.gif	go																								1.1	0.51446890831	0.0008959770202639998	0.38441991806000003	1.0	w	348.76354599																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
51	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	0.0	28.0	0.0																													w	1.0	0.384191036224	None	0.0	0.5	diamondwhite.gif	go																								0.3	0.513957977295	0.0009298324584960001	0.384191036224	1.0	w	351.76688790300005																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
52	200.0	s	-200.0																	0.0	0.0	0.0	0.0	7.0	1.0	29.0	2.0																													s	1.0	0.350908041	None	0.0	4.0	squaremagenta.gif	stop																								3.89	0.514351844788	0.00111198425293	0.350908041	1.0	s	354.770303965																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
53	200.0	s	-200.0																	0.0	0.0	0.0	0.0	7.0	2.0	30.0	2.0																													s	1.0	0.351190090179	None	0.0	2.0	circlecyan.gif	go																								1.77	0.5143098831180001	0.00089693069458	0.351190090179	1.0	s	357.774117947																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
54	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	3.0	31.0	1.0																													q	1.0	0.40092301368699995	None	0.0	1.0	trianglegreen.gif	stop																								0.0	0.513827085495	0.0009019374847410001	0.40092301368699995	1.0	q	360.77707696																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
55	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	0.0	32.0	2.0																													s	1.0	0.401319026947	None	0.0	2.0	invertedtriangleyellow.gif	stop																								1.88	0.514271020889	0.0008971691131589999	0.401319026947	1.0	s	363.780391932																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
56	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	1.0	33.0	2.0																													s	1.0	0.38406705856299994	None	0.0	2.0	invertedtriangleyellow.gif	stop																								2.22	0.5142819881440001	0.0009279251098630001	0.38406705856299994	1.0	s	366.783847094																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
57	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	2.0	34.0	3.0																													a	1.0	0.367478847504	None	0.0	1.0	trianglegreen.gif	stop																								1.02	0.514372110367	0.0009031295776369999	0.367478847504	1.0	a	369.787029982																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
58	-200.0	q	200.0																	0.0	0.0	0.0	0.0	8.0	3.0	35.0	1.0																													q	1.0	0.48416304588299997	None	0.0	0.5	hexagongray.gif	stop																								0.38	0.514528989792	0.00104284286499	0.48416304588299997	1.0	q	372.790678024																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
59	-200.0	q	200.0																	0.0	0.0	0.0	0.0	9.0	0.0	36.0	1.0																													q	1.0	0.5511901378630001	None	0.0	0.5	diamondwhite.gif	go																								0.65	0.513917922974	0.0009298324584960001	0.5511901378630001	1.0	q	375.79409909199995																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
60	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	9.0	1.0	37.0	3.0																													a	1.0	0.434249162674	None	0.0	0.5	diamondwhite.gif	go																								0.26	0.514243841171	0.0008959770202639998	0.434249162674	1.0	a	378.797272921																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
61	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	9.0	2.0	38.0	3.0																													a	1.0	0.418161153793	None	0.0	4.0	lineorange.gif	go																								0.0	0.514155864716	0.00105595588684	0.418161153793	1.0	a	381.800647974																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
62	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	3.0	39.0	0.0																													w	1.0	0.41726398468000003	None	0.0	2.0	invertedtriangleyellow.gif	stop																								0.0	0.514437913895	0.0008990764617919999	0.41726398468000003	1.0	w	384.804019928																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
63	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	0.0	40.0	3.0																													a	1.0	0.367010116577	None	0.0	2.0	circlecyan.gif	go																								2.1	0.514694929123	0.0009169578552250001	0.367010116577	1.0	a	387.807492971																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
64	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	0.384725093842	None	0.0	1.0	trianglegreen.gif	stop																								0.8	0.513955116272	0.000948190689087	0.384725093842	1.0	a	390.81078195599997																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
65	200.0	s	-200.0																	0.0	0.0	0.0	0.0	10.0	2.0	42.0	2.0																													s	1.0	0.36742401123	None	0.0	0.5	diamondwhite.gif	go																								0.0	0.514365911484	0.000892877578735	0.36742401123	1.0	s	393.81414508800003																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
66	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	3.0	43.0	3.0																													a	1.0	0.35096883773800003	None	0.0	4.0	squaremagenta.gif	stop																								3.85	0.514344930649	0.000904083251953	0.35096883773800003	1.0	a	396.817568064																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
67	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	0.367634057999	None	0.0	1.0	crossblue.gif	go																								0.86	0.514066934586	0.000928163528442	0.367634057999	1.0	w	399.821181059																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
68	200.0	s	-200.0																	0.0	0.0	0.0	0.0	11.0	1.0	45.0	2.0																													s	1.0	0.350896120071	None	0.0	2.0	invertedtriangleyellow.gif	stop																								1.94	0.514116048813	0.0009019374847410001	0.350896120071	1.0	s	402.82461190199996																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
69	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	2.0	46.0	1.0																													q	1.0	0.48469305038500005	None	0.0	4.0	squaremagenta.gif	stop																								3.79	0.514059066772	0.000998020172119	0.48469305038500005	1.0	q	405.82819104199996																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
70	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	3.0	47.0	1.0																													q	1.0	0.45089387893700006	None	0.0	4.0	lineorange.gif	go																								3.97	0.513795137405	0.000909090042114	0.45089387893700006	1.0	q	408.831110954																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
71	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	12.0	0.0	48.0	3.0																													a	1.0	0.451143026352	None	0.0	1.0	crossblue.gif	go																								1.25	0.5142138004300001	0.000922918319702	0.451143026352	1.0	a	411.83435201599997																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
72	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	1.0	49.0	1.0																													q	1.0	0.350857973099	None	0.0	0.5	diamondwhite.gif	go																								0.34	0.5142300128939999	0.0009570121765139998	0.350857973099	1.0	q	414.83780789400004																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
73	200.0	w	200.0																	0.0	0.0	0.0	0.0	12.0	2.0	50.0	0.0																													w	1.0	0.350945949554	None	0.0	4.0	squaremagenta.gif	stop																								3.81	0.5140080451969999	0.0010159015655499999	0.350945949554	1.0	w	417.841212034																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
74	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	0.350682020187	None	0.0	0.5	diamondwhite.gif	go																								0.0	0.5143561363220001	0.00118803977966	0.350682020187	1.0	q	420.844530106																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
75	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.350646018982	None	0.0	0.5	diamondwhite.gif	go																								0.3	0.514685869217	0.000892877578735	0.350646018982	1.0	w	423.84772300699996																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
76	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	1.0	53.0	0.0																													w	1.0	0.35109305381800004	None	0.0	2.0	circlecyan.gif	go																								0.0	0.514562129974	0.00114107131958	0.35109305381800004	1.0	w	426.851193905																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
77	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	3.0																													a	1.0	0.33433508873	None	0.0	2.0	circlecyan.gif	go																								1.75	0.514342069626	0.000941038131714	0.33433508873	1.0	a	429.854824066																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
78	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	0.0																													w	1.0	0.35125803947400003	None	0.0	1.0	crossblue.gif	go																								0.82	0.514117956161	0.0009019374847410001	0.35125803947400003	1.0	w	432.85808897																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
79	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	1.0																													q	1.0	0.384507894516	None	0.0	1.0	crossblue.gif	go																								0.0	0.51416683197	0.000892877578735	0.384507894516	1.0	q	435.861411095																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
80	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	3.0																													a	1.0	0.384779930115	None	0.0	1.0	trianglegreen.gif	stop																								0.81	0.513940095901	0.000900030136108	0.384779930115	1.0	a	438.86490988699995																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
81	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	1.0																													q	1.0	0.33418893814100004	None	0.0	0.5	hexagongray.gif	stop																								0.41	0.514290094376	0.0009109973907470001	0.33418893814100004	1.0	q	441.86829900699996																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
82	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	3.0																													a	1.0	0.38434720039399994	None	0.0	0.5	hexagongray.gif	stop																								0.3	0.514158964157	0.0008981227874760001	0.38434720039399994	1.0	a	444.871890068																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
83	200.0	s	-200.0																	0.0	0.0	0.0	0.0	15.0	0.0	60.0	2.0																													s	1.0	0.351207017899	None	0.0	0.5	hexagongray.gif	stop																								0.56	0.513977050781	0.000917911529541	0.351207017899	1.0	s	447.87495803800005																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
84	200.0	s	-200.0																	0.0	0.0	0.0	0.0	15.0	1.0	61.0	2.0																													s	1.0	0.367350101471	None	0.0	4.0	squaremagenta.gif	stop																								4.15	0.514432907104	0.000882863998413	0.367350101471	1.0	s	450.878201962																																	2015_Jun_24_1125	59.9516876449	LearningTask	1	63	
