	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
37	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	3.0																													a	1.0	0.334290027618	None	0.0	1.0	crossyellow.gif	go																								0.0	0.514220952988	0.00101494789124	0.334290027618	1.0	a	310.40516281099997																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
38	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	0.36747598648100005	None	0.0	1.0	circlegreen.gif	stop																								0.88	0.515097856522	0.00747585296631	0.367475986481	1.0	w	313.40896391900003																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
39	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	3.0																													a	1.0	0.367493867874	None	0.0	4.0	hexagonwhite.gif	stop																								4.02	0.51407289505	0.0017838478088399998	0.367493867874	1.0	a	316.412040949																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
40	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	0.350641012192	None	0.0	4.0	hexagonwhite.gif	stop																								4.13	0.514206886292	0.00110483169556	0.350641012192	1.0	a	319.415879965																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
41	200.0	s	-200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	2.0																													s	1.0	0.36731696128799995	None	0.0	4.0	hexagonwhite.gif	stop																								3.9	0.513626098633	0.00101017951965	0.367316961288	1.0	s	322.419115782																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
42	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	3.0																													a	1.0	0.351100921631	None	0.0	1.0	crossyellow.gif	go																								0.0	0.514023065567	0.0008990764617919999	0.351100921631	1.0	a	325.422076941																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
43	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	2.0																													s	1.0	0.384594202042	None	0.0	4.0	hexagonwhite.gif	stop																								3.91	0.514099836349	0.00092601776123	0.384594202042	1.0	s	328.425390005																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
44	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	3.0																													a	1.0	0.35054397583	None	0.0	0.5	diamondblue.gif	stop																								0.41	0.514405965805	0.000908851623535	0.35054397583	1.0	a	331.42905187599996																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
45	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	1.0																													q	1.0	0.317714929581	None	0.0	1.0	circlegreen.gif	stop																								0.0	0.514154195786	0.0008940696716310001	0.317714929581	1.0	q	334.432374954																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
46	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	3.0																													a	1.0	0.318017959595	None	0.0	0.5	diamondblue.gif	stop																								0.6	0.513805150986	0.0009200572967529999	0.318017959595	1.0	a	337.43605899799996																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
47	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	3.0																													a	1.0	0.317578077316	None	0.0	0.5	trianglemagenta.gif	go																								0.31	0.513746023178	0.000888109207153	0.317578077316	1.0	a	340.439393997																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
48	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	3.0																													a	1.0	0.31759595871	None	0.0	4.0	linecyan.gif	go																								4.24	0.513887166977	0.0009431838989260002	0.31759595871	1.0	a	343.442674875																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
49	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	0.0																													w	1.0	0.451112031937	None	0.0	4.0	hexagonwhite.gif	stop																								4.01	0.513682842255	0.00092887878418	0.451112031937	1.0	w	346.445542812																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
50	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	3.0	27.0	0.0																													w	1.0	0.46789312362700003	None	0.0	2.0	squaregray.gif	stop																								2.1	0.5143928527830001	0.0008878707885739998	0.467893123627	1.0	w	349.448771																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
51	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	7.0	0.0	28.0	3.0																													a	1.0	0.300512075424	None	0.0	0.5	diamondblue.gif	stop																								0.25	0.514609098434	0.000917911529541	0.300512075424	1.0	a	352.45258688900003																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
52	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	1.0	29.0	1.0																													q	1.0	0.33414888382	None	0.0	4.0	hexagonwhite.gif	stop																								4.24	0.514025211334	0.0008981227874760001	0.33414888382	1.0	q	355.45559287099996																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
53	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	2.0	30.0	0.0																													w	1.0	0.38392686843900004	None	0.0	0.5	diamondblue.gif	stop																								0.71	0.514521121979	0.00101804733276	0.383926868439	1.0	w	358.45881795900004																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
54	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	3.0	31.0	0.0																													w	1.0	0.467505931854	None	0.0	0.5	diamondblue.gif	stop																								0.57	0.514568090439	0.0008940696716310001	0.467505931854	1.0	w	361.462509871																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
55	-200.0	q	200.0																	0.0	0.0	0.0	0.0	8.0	0.0	32.0	1.0																													q	1.0	0.31774210929900004	None	0.0	2.0	invertedtriangleorange.gif	go																								2.07	0.5140309333799999	0.0009059906005860001	0.317742109299	1.0	q	364.465754986																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
56	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	1.0	33.0	3.0																													a	1.0	0.334177017212	None	0.0	4.0	hexagonwhite.gif	stop																								4.11	0.513833045959	0.000942945480347	0.334177017212	1.0	a	367.469064951																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
57	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	2.0	34.0	3.0																													a	1.0	0.350608110428	None	0.0	1.0	circlegreen.gif	stop																								0.0	0.5142741203310001	0.000908136367798	0.350608110428	1.0	a	370.47220397																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
58	200.0	w	200.0																	0.0	0.0	0.0	0.0	8.0	3.0	35.0	0.0																													w	1.0	0.367280960083	None	0.0	2.0	invertedtriangleorange.gif	go																								1.87	0.5146450996399999	0.000900983810425	0.367280960083	1.0	w	373.47581982599996																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
59	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	0.0	36.0	0.0																													w	1.0	0.36760592460600006	None	0.0	0.5	diamondblue.gif	stop																								0.31	0.513972997665	0.0009241104125980002	0.367605924606	1.0	w	376.478949785																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
60	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	1.0	37.0	2.0																													s	1.0	0.384269952774	None	0.0	1.0	circlegreen.gif	stop																								0.99	0.5145039558410001	0.0011348724365200001	0.384269952774	1.0	s	379.482385874																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
61	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	2.0	38.0	2.0																													s	1.0	0.350926876068	None	0.0	4.0	linecyan.gif	go																								3.75	0.514524936676	0.00090503692627	0.350926876068	1.0	s	382.48624491699996																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
62	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	3.0	39.0	2.0																													s	1.0	0.351050853729	None	0.0	4.0	linecyan.gif	go																								4.1	0.513413190842	0.000909090042114	0.351050853729	1.0	s	385.48940587																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
63	-200.0	q	200.0																	0.0	0.0	0.0	0.0	10.0	0.0	40.0	1.0																													q	1.0	0.38389801979099997	None	0.0	0.5	trianglemagenta.gif	go																								0.0	0.514270067215	0.00092601776123	0.383898019791	1.0	q	388.492403984																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
64	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	0.317378997803	None	0.0	1.0	circlegreen.gif	stop																								0.77	0.514388084412	0.00090503692627	0.317378997803	1.0	a	391.49599289900004																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
65	200.0	w	200.0																	0.0	0.0	0.0	0.0	10.0	2.0	42.0	0.0																													w	1.0	0.351056098938	None	0.0	4.0	linecyan.gif	go																								3.91	0.513855934143	0.000949859619141	0.351056098938	1.0	w	394.499487877																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
66	-200.0	q	200.0																	0.0	0.0	0.0	0.0	10.0	3.0	43.0	1.0																													q	1.0	0.317039012909	None	0.0	4.0	hexagonwhite.gif	stop																								3.81	0.514058113098	0.00106310844421	0.317039012909	1.0	q	397.502465963																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
67	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	0.367094039917	None	0.0	4.0	hexagonwhite.gif	stop																								3.99	0.514647960663	0.0009160041809079999	0.367094039917	1.0	w	400.506064892																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
68	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	1.0	45.0	1.0																													q	1.0	0.367479085922	None	0.0	2.0	squaregray.gif	stop																								0.0	0.514299869537	0.000903844833374	0.367479085922	1.0	q	403.50923991199994																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
69	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	2.0	46.0	1.0																													q	1.0	0.300480127335	None	0.0	0.5	diamondblue.gif	stop																								0.3	0.5146350860600001	0.00099515914917	0.300480127335	1.0	q	406.51269388199995																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
70	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	3.0	47.0	1.0																													q	1.0	0.401193141937	None	0.0	1.0	circlegreen.gif	stop																								0.79	0.514299869537	0.000907897949219	0.401193141937	1.0	q	409.51612877800005																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
71	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.334285974503	None	0.0	0.5	diamondblue.gif	stop																								0.26	0.514477968216	0.000930070877075	0.334285974503	1.0	q	412.519159794																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
72	200.0	s	-200.0																	0.0	0.0	0.0	0.0	12.0	1.0	49.0	2.0																													s	1.0	0.36761713028000004	None	0.0	2.0	invertedtriangleorange.gif	go																								0.0	0.514330863953	0.0009608268737789999	0.36761713028	1.0	s	415.522840977																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
73	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	12.0	2.0	50.0	3.0																													a	1.0	0.351358175278	None	0.0	2.0	squaregray.gif	stop																								2.18	0.514136075974	0.000892162322998	0.351358175278	1.0	a	418.525982857																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
74	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	0.334020137787	None	0.0	2.0	invertedtriangleorange.gif	go																								2.17	0.51452589035	0.000902891159058	0.334020137787	1.0	q	421.52943778																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
75	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.400990962982	None	0.0	1.0	crossyellow.gif	go																								0.87	0.514064073563	0.0009369850158689999	0.400990962982	1.0	w	424.532780886																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
76	-200.0	q	200.0																	0.0	0.0	0.0	0.0	13.0	1.0	53.0	1.0																													q	1.0	0.33410406112700003	None	0.0	4.0	hexagonwhite.gif	stop																								4.03	0.514518976212	0.000918865203857	0.334104061127	1.0	q	427.536134005																																	2015_Jul_06_1004	59.7029304128	LearningTask	1	55	
