	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	fourthComputedRewardOutput	fourthLearningStimOnset	fourthLearningFixOnset	fourthPresentationRT	fourthPresentationAcc	fourthPresentationResp	fourthEndTrialTimeStamp	fifthComputedRewardOutput	fifthLearningStimOnset	fifthLearningFixOnset	fifthPresentationRT	fifthPresentationAcc	fifthPresentationResp	fifthEndTrialTimeStamp	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 159
0																																																	[]	[]	[]	[]	[]	9.0	102.71621179600001																																																																																																				2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
1	200.0	w	200.0				0.0	0.0	0.0	8.0																																														w	1.0	0.6847400665279999	None	0.0	1.0	trianglemagenta.gif	stop	0.85	0.50695514679	0.026857137680099997	0.6847400665279999	1.0	w	141.23804497700002																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
2	-200.0	q	200.0				0.0	1.0	1.0	5.0																																														q	1.0	0.534219026566	None	0.0	0.5	lineyellow.gif	stop	0.68	0.514253854752	0.00176787376404	0.534219026566	1.0	q	144.240639925																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
3	200.0	w	200.0				0.0	2.0	2.0	0.0																																														w	1.0	0.534570932388	None	0.0	4.0	diamondgreen.gif	stop	4.13	0.5151400566100001	0.0013408660888699997	0.534570932388	1.0	w	147.243981838																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
4	-200.0	q	200.0				0.0	3.0	3.0	1.0																																														q	1.0	0.434699058533	None	0.0	2.0	squarewhite.gif	go	0.0	0.515100002289	0.0448920726776	0.384087085724	0.0	a	150.24736189799998	2.17	0.5159699916839999	0.00118398666382	0.434699058533	1.0	q	153.251476049																																																																														2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
5	-200.0	a	-200.0				0.0	4.0	4.0	7.0																																														a	1.0	0.517822027206	None	0.0	2.0	squarewhite.gif	go	2.02	0.514165878296	0.00108003616333	0.517822027206	1.0	a	156.254607916																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
6	-200.0	a	-200.0				0.0	5.0	5.0	3.0																																														a	1.0	0.483929157257	None	0.0	0.5	lineyellow.gif	stop	0.0	0.514881849289	0.000955820083618	0.483929157257	1.0	a	159.257423878																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
7	-200.0	q	200.0				0.0	6.0	6.0	9.0																																														q	1.0	0.46782922744800004	None	0.0	2.0	crossorange.gif	stop	2.03	0.51485490799	0.00131392478943	0.46782922744800004	1.0	q	162.260782957																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
8	200.0	s	-200.0				0.0	7.0	7.0	2.0																																														s	1.0	0.45075201988200003	None	0.0	4.0	invertedtrianglegray.gif	go	4.1	0.5151331424710001	0.040225982666	0.45075201988200003	1.0	s	165.263984919																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
9	200.0	w	200.0				0.0	8.0	8.0	4.0																																														w	1.0	0.434260845184	None	0.0	1.0	hexagoncyan.gif	go	1.16	0.515104055405	0.036411046981800005	0.434260845184	1.0	w	168.26717996600001																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
10	200.0	s	-200.0				0.0	9.0	9.0	6.0																																														s	1.0	0.384149074554	None	0.0	4.0	diamondgreen.gif	stop	3.8	0.5153770446779999	0.00089693069458	0.384149074554	1.0	s	171.270648003																																																																																					2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
11				m	0.0	200.0										0.0	0.0	0.0	1.0																																																											213.806895971	stop	diamondgreen.gif	stop	4.0	m	1.0	0.43399310111999995	None	0.0	0.0012938976287799999	0.5102119445800001	0.760876893997	216.805171967																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
12				z	0.0	-200.0										0.0	1.0	1.0	0.0																																																											216.80556798	stop	crossorange.gif	stop	2.0	z	1.0	0.36809587478600003	None	0.0	0.00112795829773	0.515115976334	0.7656788825990001	219.808049917																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
13				z	0.0	-200.0										1.0	0.0	2.0	0.0																																																											219.808414936	go	hexagoncyan.gif	go	1.0	z	1.0	0.43457698821999996	None	0.0	0.00107502937317	0.515779972076		222.811559916																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
14				m	0.0	200.0										1.0	1.0	3.0	1.0																																																											222.81192493400002	go	invertedtrianglegray.gif	go	4.0	m	1.0	0.40075302124	None	0.0	0.0009779930114750001	0.515486955643		225.814903021																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
15				m	0.0	200.0										2.0	0.0	4.0	1.0																																																											225.81532096900003	stop	lineyellow.gif	stop	0.5	m	1.0	0.367453098297	None	0.0	0.0009710788726810001	0.515808105469	0.765888214111	228.818088055																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
16				z	0.0	-200.0										2.0	1.0	5.0	0.0																																																											228.818455935	stop	lineyellow.gif	stop	0.5	None	0.0		None	0.0	0.00109910964966	0.5158231258389999	0.766273975372	231.821662903																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
17				z	0.0	-200.0										3.0	0.0	6.0	0.0																																																											231.82207393599998	stop	trianglemagenta.gif	stop	1.0	z	1.0	0.401458978653	None	0.0	0.00095796585083	0.51550412178	0.765774011612	234.82491087900002																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
18				m	0.0	200.0										3.0	1.0	7.0	1.0																																																											234.825501919	go	circleblue.gif	go	0.5	m	1.0	0.6011140346530001	None	0.0	0.0013921260833699997	0.515248060226		237.82816600799998																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
19				z	0.0	-200.0										4.0	0.0	8.0	0.0																																																											237.828534842	go	invertedtrianglegray.gif	go	4.0	z	1.0	0.450675964355	None	0.0	0.000997066497803	0.516036987305		240.831574917																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
20				m	0.0	200.0										4.0	1.0	9.0	1.0																																																											240.831959963	go	squarewhite.gif	go	2.0	m	1.0	0.367568969727	None	0.0	0.000945806503296	0.515550851822		243.83513093																																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
21																																																																																												9.0	58.711923122399995																																																														2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
22																																																						9.0	14.2994551659																																																																																																				2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
23	200.0	w	200.0																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																													w	1.0	0.400764942169	None	0.0	1.0	trianglemagenta.gif	stop																															1.04	0.508795022964	0.0009541511535639998	0.400764942169	1.0	w	320.004520893																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
24	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0																													s	1.0	0.334521055222	None	0.0	4.0	invertedtrianglegray.gif	go																															3.95	0.513289928436	0.0009031295776369999	0.334521055222	1.0	s	323.007865906																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
25	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0																													a	1.0	0.384181022644	None	0.0	4.0	diamondgreen.gif	stop																															3.93	0.513670921326	0.0009150505065920001	0.384181022644	1.0	a	326.01175785099997																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
26	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0																													a	1.0	0.334235191345	None	0.0	1.0	trianglemagenta.gif	stop																															1.19	0.513133049011	0.00093412399292	0.334235191345	1.0	a	329.014107943																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
27	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0																													a	1.0	0.451025009155	None	0.0	4.0	diamondgreen.gif	stop																															3.77	0.514316082001	0.0009069442749019998	0.451025009155	1.0	a	332.017396927																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
28	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0																													w	1.0	0.400623083115	None	0.0	4.0	diamondgreen.gif	stop																															3.75	0.514276981354	0.0008971691131589999	0.400623083115	1.0	w	335.020905018																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
29	200.0	s	-200.0																	0.0	0.0	0.0	0.0	1.0	2.0	6.0	2.0																													s	1.0	0.384468793869	None	0.0	0.5	lineyellow.gif	stop																															0.0	0.514014959335	0.0009100437164310001	0.384468793869	1.0	s	338.024063826																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
30	-200.0	q	200.0																	0.0	0.0	0.0	0.0	1.0	3.0	7.0	1.0																													q	1.0	0.35052895545999996	None	0.0	1.0	trianglemagenta.gif	stop																															0.88	0.514322042465	0.0010840892791700002	0.35052895546	1.0	q	341.027832985																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
31	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	0.0	8.0	1.0																													q	1.0	0.384420871735	None	0.0	1.0	hexagoncyan.gif	go																															0.95	0.5136752128600001	0.000907182693481	0.384420871735	1.0	q	344.030807972																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
32	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	0.500965833664	None	0.0	4.0	invertedtrianglegray.gif	go																															4.02	0.514258146286	0.0009779930114750001	0.500965833664	1.0	q	347.034548044																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
33	200.0	w	200.0																	0.0	0.0	0.0	0.0	2.0	2.0	10.0	0.0																													w	1.0	0.384085893631	None	0.0	1.0	hexagoncyan.gif	go																															0.0	0.513757944107	0.0009489059448239998	0.384085893631	1.0	w	350.03756284699995																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
34	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	2.0	3.0	11.0	3.0																													a	1.0	0.433357000351	None	0.0	2.0	crossorange.gif	stop																															1.75	0.514581918716	0.0012369155883800002	0.433357000351	1.0	a	353.040591002																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
35	-200.0	q	200.0																	0.0	0.0	0.0	0.0	3.0	0.0	12.0	1.0																													q	1.0	0.334661960602	None	0.0	1.0	trianglemagenta.gif	stop																															1.18	0.51438498497	0.0008978843688960001	0.334661960602	1.0	q	356.04448294599996																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
36	-200.0	q	200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	1.0																													q	1.0	0.333925962448	None	0.0	2.0	squarewhite.gif	go																															1.82	0.513458013535	0.0009319782257080001	0.333925962448	1.0	q	359.047508001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
37	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	2.0																													s	1.0	0.366922855377	None	0.0	4.0	diamondgreen.gif	stop																															3.83	0.514208078384	0.00095009803772	0.366922855377	1.0	s	362.051139832																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
38	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	2.0																													s	1.0	0.467669963837	None	0.0	0.5	circleblue.gif	go																															0.0	0.513994932175	0.00092601776123	0.467669963837	1.0	s	365.05429101																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
39	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	3.0																													a	1.0	0.36729192733800003	None	0.0	1.0	hexagoncyan.gif	go																															1.17	0.514001131058	0.0009140968322749999	0.367291927338	1.0	a	368.057569981																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
40	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	0.0																													w	1.0	0.31757688522300004	None	0.0	1.0	trianglemagenta.gif	stop																															0.78	0.514037132263	0.00092601776123	0.317576885223	1.0	w	371.061136961																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
41	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	3.0																													a	1.0	0.36771202087399996	None	0.0	2.0	squarewhite.gif	go																															1.85	0.514023065567	0.00095009803772	0.367712020874	1.0	a	374.06511998199994																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
42	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	0.0																													w	1.0	0.383908033371	None	0.0	0.5	lineyellow.gif	stop																															0.25	0.513549089432	0.000909090042114	0.383908033371	1.0	w	377.06761694																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
43	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	1.0																													q	1.0	0.33398103714	None	0.0	1.0	trianglemagenta.gif	stop																															1.16	0.514364004135	0.0009350776672360002	0.33398103714	1.0	q	380.07100701300004																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
44	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	1.0																													q	1.0	0.35077381134	None	0.0	4.0	invertedtrianglegray.gif	go																															4.12	0.514803886414	0.0008959770202639998	0.35077381134	1.0	q	383.07436990699995																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
45	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	2.0																													s	1.0	0.317875146866	None	0.0	1.0	trianglemagenta.gif	stop																															1.24	0.514192819595	0.0009109973907470001	0.317875146866	1.0	s	386.077837944																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
46	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	1.0																													q	1.0	0.334211826324	None	0.0	4.0	invertedtrianglegray.gif	go																															4.12	0.5141868591309999	0.00100302696228	0.334211826324	1.0	q	389.081634998																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
47	-200.0	q	200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	1.0																													q	1.0	0.451370000839	None	0.0	4.0	invertedtrianglegray.gif	go																															0.0	0.513730049133	0.00090503692627	0.451370000839	1.0	q	392.08457183800004																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
48	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	2.0																													s	1.0	0.383947134018	None	0.0	2.0	crossorange.gif	stop																															1.92	0.514322042465	0.0008959770202639998	0.383947134018	1.0	s	395.087918997																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
49	-200.0	q	200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	1.0																													q	1.0	0.417467832565	None	0.0	2.0	squarewhite.gif	go																															1.84	0.514069795609	0.0009548664093019999	0.417467832565	1.0	q	398.091063023																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
50	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	3.0	27.0	0.0																													w	1.0	0.300230026245	None	0.0	0.5	circleblue.gif	go																															0.6	0.5147261619569999	0.00094199180603	0.300230026245	1.0	w	401.094310045																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
51	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	0.0	28.0	0.0																													w	1.0	0.384813070297	None	0.0	4.0	diamondgreen.gif	stop																															4.25	0.514498949051	0.0009357929229739999	0.384813070297	1.0	w	404.098062992																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
52	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	1.0	29.0	1.0																													q	1.0	0.300847053528	None	0.0	4.0	invertedtrianglegray.gif	go																															4.15	0.513589143753	0.00103306770325	0.300847053528	1.0	q	407.101459026																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
53	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	2.0	30.0	1.0																													q	1.0	0.383908033371	None	0.0	1.0	hexagoncyan.gif	go																															0.93	0.514108896255	0.000955820083618	0.383908033371	1.0	q	410.10464000699994																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
54	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	7.0	3.0	31.0	3.0																													a	1.0	0.36761498451200003	None	0.0	4.0	invertedtrianglegray.gif	go																															3.92	0.5143840312960001	0.000900030136108	0.367614984512	1.0	a	413.107894897																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
55	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	0.0	32.0	2.0																													s	1.0	0.35102915763899994	None	0.0	2.0	squarewhite.gif	go																															2.11	0.513872861862	0.0009298324584960001	0.351029157639	1.0	s	416.111223936																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
56	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	1.0	33.0	2.0																													s	1.0	0.434617996216	None	0.0	4.0	diamondgreen.gif	stop																															4.09	0.514278888702	0.0009338855743410001	0.434617996216	1.0	s	419.11460685699996																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
57	200.0	w	200.0																	0.0	0.0	0.0	0.0	8.0	2.0	34.0	0.0																													w	1.0	0.384323120117	None	0.0	2.0	crossorange.gif	stop																															2.09	0.514276981354	0.0009758472442630001	0.384323120117	1.0	w	422.118396044																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
58	-200.0	q	200.0																	0.0	0.0	0.0	0.0	8.0	3.0	35.0	1.0																													q	1.0	0.300997018814	None	0.0	0.5	circleblue.gif	go																															0.48	0.513994932175	0.0009169578552250001	0.300997018814	1.0	q	425.121417999																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
59	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	0.0	36.0	0.0																													w	1.0	0.300926923752	None	0.0	2.0	squarewhite.gif	go																															1.79	0.514131069183	0.000890016555786	0.300926923752	1.0	w	428.124707937																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
60	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	9.0	1.0	37.0	3.0																													a	1.0	0.400636196136	None	0.0	1.0	hexagoncyan.gif	go																															0.0	0.514353990555	0.000977039337158	0.400636196136	1.0	a	431.128088951																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
61	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	9.0	2.0	38.0	3.0																													a	1.0	0.301017045975	None	0.0	2.0	crossorange.gif	stop																															2.15	0.514236927032	0.000902891159058	0.301017045975	1.0	a	434.13140392300005																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
62	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	3.0	39.0	2.0																													s	1.0	0.367533922195	None	0.0	4.0	invertedtrianglegray.gif	go																															4.11	0.514477968216	0.00109910964966	0.367533922195	1.0	s	437.13535594900003																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
63	-200.0	q	200.0																	0.0	0.0	0.0	0.0	10.0	0.0	40.0	1.0																													q	1.0	0.30081987380999997	None	0.0	4.0	invertedtrianglegray.gif	go																															0.0	0.513622999191	0.0009319782257080001	0.30081987381	1.0	q	440.138033867																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
64	200.0	s	-200.0																	0.0	0.0	0.0	0.0	10.0	1.0	41.0	2.0																													s	1.0	0.384427070618	None	0.0	1.0	hexagoncyan.gif	go																															0.0	0.514456987381	0.0009100437164310001	0.384427070618	1.0	s	443.14156389199997																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
65	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	2.0	42.0	3.0																													a	1.0	0.36738109588600004	None	0.0	1.0	hexagoncyan.gif	go																															0.82	0.5140759944919999	0.000977039337158	0.367381095886	1.0	a	446.14479398699996																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
66	200.0	s	-200.0																	0.0	0.0	0.0	0.0	10.0	3.0	43.0	2.0																													s	1.0	0.23393702507	None	0.0	1.0	trianglemagenta.gif	stop																															0.0	0.514023065567	0.000961065292358	0.350754022598	0.0	w	449.147989035	1.1	0.515650033951	0.0010039806366	0.23393702507	1.0	s	452.15199589699995																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
67	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	0.35032296180699996	None	0.0	2.0	crossorange.gif	stop																															1.94	0.513761997223	0.000900983810425	0.350322961807	1.0	w	455.154881001																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
68	200.0	s	-200.0																	0.0	0.0	0.0	0.0	11.0	1.0	45.0	2.0																													s	1.0	0.367280960083	None	0.0	4.0	invertedtrianglegray.gif	go																															4.01	0.514364004135	0.000938892364502	0.367280960083	1.0	s	458.158517838																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
69	200.0	s	-200.0																	0.0	0.0	0.0	0.0	11.0	2.0	46.0	2.0																													s	1.0	0.350565910339	None	0.0	0.5	lineyellow.gif	stop																															0.72	0.514122009277	0.0009129047393799999	0.350565910339	1.0	s	461.161697865																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
70	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	11.0	3.0	47.0	3.0																													a	1.0	0.351024150848	None	0.0	0.5	lineyellow.gif	stop																															0.74	0.513814926147	0.0009250640869139999	0.351024150848	1.0	a	464.164913893																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
71	200.0	s	-200.0																	0.0	0.0	0.0	0.0	12.0	0.0	48.0	2.0																													s	1.0	0.350926876068	None	0.0	0.5	circleblue.gif	go																															0.65	0.514085054398	0.00105595588684	0.350926876068	1.0	s	467.168081045																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
72	200.0	w	200.0																	0.0	0.0	0.0	0.0	12.0	1.0	49.0	0.0																													w	1.0	0.317404031754	None	0.0	1.0	trianglemagenta.gif	stop																															0.88	0.514413833618	0.0009119510650630002	0.317404031754	1.0	w	470.172211885																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
73	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	0.33448600769000003	None	0.0	4.0	diamondgreen.gif	stop																															0.0	0.513468027115	0.0009350776672360002	0.33448600769	1.0	q	473.17493701																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
74	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	0.40078592300399996	None	0.0	4.0	invertedtrianglegray.gif	go																															4.15	0.514427185059	0.0009160041809079999	0.400785923004	1.0	q	476.178169966																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
75	200.0	s	-200.0																	0.0	0.0	0.0	0.0	13.0	0.0	52.0	2.0																													s	1.0	0.350937843323	None	0.0	2.0	crossorange.gif	stop																															2.07	0.5143861770629999	0.0009400844573969999	0.350937843323	1.0	s	479.181915045																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
76	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	0.400763988495	None	0.0	0.5	lineyellow.gif	stop																															0.4	0.513989925385	0.0009109973907470001	0.400763988495	1.0	a	482.18491482699994																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
77	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.334087133408	None	0.0	1.0	hexagoncyan.gif	go																															1.16	0.514398813248	0.000959873199463	0.334087133408	1.0	w	485.188295841																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
78	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	3.0																													a	1.0	0.117760896683	None	0.0	2.0	crossorange.gif	stop																															0.0	0.514580965042	0.0009059906005860001	0.367500066757	0.0	q	488.19181394599997	2.11	0.515601158142	0.000982999801636	0.117760896683	1.0	a	491.19513797800005																																																2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
79	200.0	s	-200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	2.0																													s	1.0	0.334216117859	None	0.0	0.5	circleblue.gif	go																															0.68	0.514059782028	0.000976800918579	0.334216117859	1.0	s	494.19846582400004																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
80	200.0	s	-200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	2.0																													s	1.0	0.334192037582	None	0.0	0.5	lineyellow.gif	stop																															0.73	0.514266014099	0.0008990764617919999	0.334192037582	1.0	s	497.201705933																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
81	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.384184837341	None	0.0	4.0	diamondgreen.gif	stop																															0.0	0.514359951019	0.00090503692627	0.384184837341	1.0	a	500.205811977																																																							2015_Jul_08_1018	59.9261621461	LearningTask	1	72	
