	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
192	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	0.0	68.0	2.0																													s	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.434366941452																								2.09	0.5139110088350001	0.000877857208252	0.434366941452	1.0	s	897.288383007																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
193	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	1.0	69.0	2.0																													s	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.41749382019000003																								0.0	0.514246940613	0.000880002975464	0.41749382019000003	1.0	s	900.291836977																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
194	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	2.0	70.0	2.0																													s	1.0	None	0.0		2.0	crossgreen.gif	stop								0.40121412277199997																								2.18	0.513790130615	0.0009469985961910001	0.40121412277199997	1.0	s	903.2950239180001																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
195	200.0	s	-200.0																	1.0	0.0	1.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	None	0.0		0.5	squarewhite.gif	stop								0.434144973755																								0.49	0.514716148376	0.0008640289306639999	0.434144973755	1.0	s	906.298450947																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
196	200.0	w	200.0																	1.0	0.0	1.0	0.0	18.0	0.0	72.0	0.0																													w	1.0	None	0.0		0.5	squarewhite.gif	stop								0.434610128403																								0.0	0.514196872711	0.0008749961853029999	0.434610128403	1.0	w	909.30212307																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
197	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	18.0	1.0	73.0	3.0																													a	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.417147874832																								1.93	0.514098882675	0.000892877578735	0.417147874832	1.0	a	912.305114985																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
198	200.0	w	200.0																	1.0	0.0	1.0	0.0	18.0	2.0	74.0	0.0																													w	1.0	None	0.0		1.0	lineorange.gif	stop								0.367891788483																								1.08	0.514405012131	0.0012431144714400001	0.367891788483	1.0	w	915.308897972																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
199	200.0	s	-200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	2.0																													s	1.0	None	0.0		0.5	circlemagenta.gif	go								0.383618116379																								0.0	0.51397395134	0.0008749961853029999	0.383618116379	1.0	s	918.311990023																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
200	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	3.0																													a	1.0	None	0.0		4.0	diamondgray.gif	go								0.417371034622																								4.01	0.514034032822	0.0009031295776369999	0.417371034622	1.0	a	921.3153491019999																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
201	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	3.0																													a	1.0	None	0.0		0.5	squarewhite.gif	stop								0.417952060699																								0.3	0.5142590999600001	0.0008740425109860002	0.417952060699	1.0	a	924.3188860419999																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
202	200.0	s	-200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	None	0.0		4.0	diamondgray.gif	go								0.467633962631																								3.75	0.514381885529	0.0008759498596189999	0.467633962631	1.0	s	927.322312117																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
203	-200.0	q	200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	1.0																													q	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.46748590469400003																								0.0	0.5140810012820001	0.00088095664978	0.46748590469400003	1.0	q	930.325835943																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
204	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.43433094024700003																								3.88	0.5137050151820001	0.00106692314148	0.43433094024700003	1.0	s	933.3288519380001																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
205	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	3.0																													a	1.0	None	0.0		0.5	circlemagenta.gif	go								0.451131105423																								0.66	0.5143208503719999	0.0008897781372069999	0.451131105423	1.0	a	936.331990004																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
206	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	0.0																													w	1.0	None	0.0		1.0	lineorange.gif	stop								0.35102581977799996																								0.0	0.514423847198	0.0008859634399410001	0.35102581977799996	1.0	w	939.335647106																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
207	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	3.0																													a	1.0	None	0.0		1.0	lineorange.gif	stop								0.350476026535																								0.75	0.514605998993	0.000938892364502	0.350476026535	1.0	a	942.339040995																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
208	200.0	s	-200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	2.0																													s	1.0	None	0.0		4.0	diamondgray.gif	go								0.45135307312																								4.05	0.514256000519	0.0008740425109860002	0.45135307312	1.0	s	945.342257023																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
209	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	None	0.0		1.0	triangleblue.gif	go								0.400958061218																								0.79	0.514414787292	0.0008718967437739999	0.400958061218	1.0	q	948.3456220630001																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
210	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	3.0																													a	1.0	None	0.0		1.0	triangleblue.gif	go								0.38465595245399997																								1.02	0.514126062393	0.0009181499481200001	0.38465595245399997	1.0	a	951.349129915																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
211	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.35084700584399997																								3.86	0.514173984528	0.0008740425109860002	0.35084700584399997	1.0	w	954.352498055																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
212	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	0.0																													w	1.0	None	0.0		0.5	squarewhite.gif	stop								0.367378950119																								0.49	0.514548063278	0.0008640289306639999	0.367378950119	1.0	w	957.356060028																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
213	200.0	s	-200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	2.0																													s	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.400665998459																								0.0	0.514032125473	0.00092601776123	0.400665998459	1.0	s	960.359204054																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
214	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	1.0																													q	1.0	None	0.0		1.0	triangleblue.gif	go								0.434065818787																								1.25	0.5144300460819999	0.000869989395142	0.434065818787	1.0	q	963.362632036																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
215	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	0.0																													w	1.0	None	0.0		2.0	crossgreen.gif	stop								0.36783504486100005																								1.91	0.514282941818	0.0008940696716310001	0.36783504486100005	1.0	w	966.3663890360001																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
216	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	3.0																													a	1.0	None	0.0		2.0	crossgreen.gif	stop								0.417423009872																								2.24	0.513951063156	0.000888109207153	0.417423009872	1.0	a	969.36938405																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
217	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	None	0.0		4.0	diamondgray.gif	go								0.417667865753																								3.94	0.514377117157	0.000880002975464	0.417667865753	1.0	s	972.3727810380001																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
218	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.350832939148																								4.19	0.5143561363220001	0.00088095664978	0.350832939148	1.0	w	975.376260042																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
219	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	None	0.0		1.0	triangleblue.gif	go								0.384176015854																								0.87	0.514256000519	0.0008759498596189999	0.384176015854	1.0	s	978.3793509010001																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
220	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.43408799171400003																								4.0	0.5145988464360001	0.000949859619141	0.43408799171400003	1.0	q	981.382699013																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
221	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	1.0																													q	1.0	None	0.0		4.0	diamondgray.gif	go								0.38352608680699996																								0.0	0.515125989914	0.0009069442749019998	0.38352608680699996	1.0	q	984.38647294																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
222	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	0.0																													w	1.0	None	0.0		0.5	circlemagenta.gif	go								0.350417137146																								0.0	0.514349937439	0.00089693069458	0.350417137146	1.0	w	987.389720917																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
223	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	None	0.0		2.0	crossgreen.gif	stop								0.368094921112																								2.0	0.5142121315	0.0010070800781199999	0.368094921112	1.0	q	990.392934084																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
224																				1.0	0.0	1.0	0.0																																																																																						9.0	11.7414460182																								2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
225	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	None	0.0		0.5	squarewhite.gif	stop								0.551321983337																								0.0	0.507626056671	0.000977039337158	0.551321983337	1.0	s	1005.82792902																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
226	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	3.0																													a	1.0	None	0.0		1.0	triangleblue.gif	go								0.41735792159999996																								0.0	0.5135090351100001	0.0009129047393799999	0.41735792159999996	1.0	a	1008.83065796																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
227	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	None	0.0		1.0	lineorange.gif	stop								0.450858831406																								0.0	0.514217853546	0.0008728504180910001	0.450858831406	1.0	s	1011.83393502																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
228	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.36741709709200004																								3.89	0.514158010483	0.00120401382446	0.36741709709200004	1.0	w	1014.83733106																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
229	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	1.0																													q	1.0	None	0.0		0.5	squarewhite.gif	stop								0.33426809310899996																								0.46	0.513804912567	0.000903844833374	0.33426809310899996	1.0	q	1017.84051704																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
230	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	2.0																													s	1.0	None	0.0		1.0	lineorange.gif	stop								0.401193857193																								0.94	0.5144538879389999	0.0008668899536130001	0.401193857193	1.0	s	1020.84390092																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
231	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	2.0																													s	1.0	None	0.0		1.0	lineorange.gif	stop								0.400654792786																								1.07	0.514582872391	0.000882863998413	0.400654792786	1.0	s	1023.84745002																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
232	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	0.0																													w	1.0	None	0.0		4.0	diamondgray.gif	go								0.417557001114																								4.13	0.513844966888	0.0009119510650630002	0.417557001114	1.0	w	1026.85069489																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
233	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	2.0																													s	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.400952100754																								4.15	0.514432907104	0.000892877578735	0.400952100754	1.0	s	1029.85395408																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
234	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	None	0.0		0.5	squarewhite.gif	stop								0.31755900383																								0.29	0.514434099197	0.00086498260498	0.31755900383	1.0	q	1032.858042																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
235	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	3.0																													a	1.0	None	0.0		0.5	circlemagenta.gif	go								0.333924055099																								0.67	0.513852119446	0.0008740425109860002	0.333924055099	1.0	a	1035.86055589																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
236	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	3.0																													a	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.401046037674																								0.0	0.514402151108	0.0008981227874760001	0.401046037674	1.0	a	1038.86430907																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
237	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	2.0																													s	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.40067291259800003																								0.0	0.514313936234	0.0008740425109860002	0.40067291259800003	1.0	s	1041.86783504																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
238	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	1.0																													q	1.0	None	0.0		0.5	squarewhite.gif	stop								0.351186037064																								0.71	0.5135278701780001	0.00113296508789	0.351186037064	1.0	q	1044.87091899																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
239	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	0.0																													w	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.334125995636																								2.16	0.51426410675	0.0010001659393300002	0.334125995636	1.0	w	1047.87486601																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
240	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	2.0																													s	1.0	None	0.0		2.0	crossgreen.gif	stop								0.41753101348899996																								0.0	0.513637065887	0.000890016555786	0.41753101348899996	1.0	s	1050.87779999																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
241	-200.0	q	200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	1.0																													q	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.35095500946																								0.0	0.5143899917600001	0.0008721351623539999	0.35095500946	1.0	q	1053.88117409																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
242	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	2.0																													s	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.400759935379																								1.79	0.513981103897	0.000997066497803	0.400759935379	1.0	s	1056.88440609																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
243	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	2.0																													s	1.0	None	0.0		0.5	circlemagenta.gif	go								0.40066409111																								0.38	0.514695167542	0.00087308883667	0.40066409111	1.0	s	1059.88780403																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
244	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	3.0																													a	1.0	None	0.0		1.0	triangleblue.gif	go								0.468164920807																								0.85	0.5143251419070001	0.000871181488037	0.468164920807	1.0	a	1062.8913281																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
245	200.0	s	-200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	2.0																													s	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.40137696266199996																								4.24	0.5135569572450001	0.00092601776123	0.40137696266199996	1.0	s	1065.89460206																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
246	200.0	w	200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	0.0																													w	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.384819030762																								4.23	0.514137029648	0.0008759498596189999	0.384819030762	1.0	w	1068.89803505																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
247	-200.0	q	200.0																	2.0	0.0	2.0	0.0	5.0	2.0	22.0	1.0																													q	1.0	None	0.0		4.0	diamondgray.gif	go								0.401057958603																								3.87	0.514290809631	0.000869989395142	0.401057958603	1.0	q	1071.90243912																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
248	-200.0	q	200.0																	2.0	0.0	2.0	0.0	5.0	3.0	23.0	1.0																													q	1.0	None	0.0		0.5	circlemagenta.gif	go								0.41811990737899996																								0.66	0.513000011444	0.0008909702301030001	0.41811990737899996	1.0	q	1074.90471292																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
249	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	6.0	0.0	24.0	3.0																													a	1.0	None	0.0		0.5	squarewhite.gif	stop								0.46742391586300003																								0.3	0.514311790466	0.00103497505188	0.46742391586300003	1.0	a	1077.90867805																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
250	-200.0	q	200.0																	2.0	0.0	2.0	0.0	6.0	1.0	25.0	1.0																													q	1.0	None	0.0		4.0	diamondgray.gif	go								0.450646162033																								4.02	0.514174938202	0.0008728504180910001	0.450646162033	1.0	q	1080.91215801																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
251	200.0	w	200.0																	2.0	0.0	2.0	0.0	6.0	2.0	26.0	0.0																													w	1.0	None	0.0		2.0	crossgreen.gif	stop								0.400981903076																								1.77	0.513286828995	0.000890016555786	0.400981903076	1.0	w	1083.91527891																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
252	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	6.0	3.0	27.0	3.0																													a	1.0	None	0.0		2.0	crossgreen.gif	stop								0.634462118149																								0.0	0.51395201683	0.00103616714478	0.634462118149	1.0	a	1086.91823006																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
253	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	0.0	28.0	3.0																													a	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.40132904052699997																								1.77	0.514330148697	0.000877141952515	0.40132904052699997	1.0	a	1089.92182112																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
254	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	1.0	29.0	1.0																													q	1.0	None	0.0		1.0	triangleblue.gif	go								0.367474079132																								0.92	0.514231920242	0.000873804092407	0.367474079132	1.0	q	1092.92536592																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
255	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	2.0	30.0	3.0																													a	1.0	None	0.0		2.0	invertedtriangleyellow.gif	go								0.3678150177																								1.81	0.513552904129	0.000941038131714	0.3678150177	1.0	a	1095.92853904																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
256	200.0	s	-200.0																	2.0	0.0	2.0	0.0	7.0	3.0	31.0	2.0																													s	1.0	None	0.0		0.5	squarewhite.gif	stop								0.417532920837																								0.63	0.514018058777	0.0008709430694580001	0.417532920837	1.0	s	1098.93177509																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
257	200.0	s	-200.0																	2.0	0.0	2.0	0.0	8.0	0.0	32.0	2.0																													s	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.400943994522																								4.15	0.5142588615420001	0.000903844833374	0.400943994522	1.0	s	1101.93519807																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
258	200.0	w	200.0																	2.0	0.0	2.0	0.0	8.0	1.0	33.0	0.0																													w	1.0	None	0.0		1.0	triangleblue.gif	go								0.38473582267800005																								1.19	0.51394701004	0.00119280815125	0.38473582267800005	1.0	w	1104.93853402																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
259	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	2.0	34.0	1.0																													q	1.0	None	0.0		0.5	squarewhite.gif	stop								0.351569890976																								0.0	0.5140450000760001	0.0009679794311519998	0.351569890976	1.0	q	1107.94211602																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
260	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	8.0	3.0	35.0	3.0																													a	1.0	None	0.0		1.0	triangleblue.gif	go								0.383841991425																								1.08	0.51397395134	0.0008919239044189998	0.383841991425	1.0	a	1110.94552207																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
261	200.0	w	200.0																	2.0	0.0	2.0	0.0	9.0	0.0	36.0	0.0																													w	1.0	None	0.0		4.0	hexagoncyan.gif	stop								0.383612155914																								3.77	0.51405787468	0.0008990764617919999	0.383612155914	1.0	w	1113.94865894																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
262	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	9.0	1.0	37.0	3.0																													a	1.0	None	0.0		0.5	circlemagenta.gif	go								0.38432097435																								0.67	0.5142741203310001	0.000869989395142	0.38432097435	1.0	a	1116.95192695																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
263	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	2.0	38.0	1.0																													q	1.0	None	0.0		2.0	crossgreen.gif	stop								0.417675971985																								1.76	0.514297962189	0.0008749961853029999	0.417675971985	1.0	q	1119.95591998																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
264	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	3.0	39.0	1.0																													q	1.0	None	0.0		0.5	circlemagenta.gif	go								0.400803089142																								0.0	0.513653039932	0.00088095664978	0.400803089142	1.0	q	1122.95884895																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
265	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	0.0	40.0	1.0																													q	1.0	None	0.0		1.0	lineorange.gif	stop								0.400548934937																								0.0	0.514515161514	0.000993013381958	0.400548934937	1.0	q	1125.96241903																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
266	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	None	0.0		0.5	squarewhite.gif	stop								0.38441705703699997																								0.54	0.514028072357	0.000880002975464	0.38441705703699997	1.0	a	1128.9659070999999																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
267	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	2.0	42.0	1.0																													q	1.0	None	0.0		1.0	lineorange.gif	stop								0.35090994834899997																								1.1	0.513952970505	0.0008869171142580001	0.35090994834899997	1.0	q	1131.96888089																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
268	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	3.0	43.0	1.0																													q	1.0	None	0.0		1.0	triangleblue.gif	go								0.40122294426																								1.21	0.51420712471	0.00124502182007	0.40122294426	1.0	q	1134.97227311																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
269	200.0	w	200.0																	2.0	0.0	2.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	None	0.0		2.0	crossgreen.gif	stop								0.384004831314																								2.23	0.5145039558410001	0.000867128372192	0.384004831314	1.0	w	1137.97580004																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
270	200.0	s	-200.0																	2.0	0.0	2.0	0.0	11.0	1.0	45.0	2.0																													s	1.0	None	0.0		0.5	squarewhite.gif	stop								0.400816917419																								0.25	0.514420986176	0.00086784362793	0.400816917419	1.0	s	1140.97912502																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
271	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	11.0	2.0	46.0	3.0																													a	1.0	None	0.0		0.5	circlemagenta.gif	go								0.43399810791																								0.41	0.514003992081	0.0010199546814	0.43399810791	1.0	a	1143.98271108																																	2015_Jun_23_1302	59.985812681599995	LearningTask	1	61	
