	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	goResp.rt	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
10	-200.0	a	-200.0				0.0	9.0	9.0	7.0																																														a	1.0	None	0.0		4.0	linegray.gif	stop	4.1	0.514648914337	0.0009191036224369998	0.384031057358	1.0	a	121.331896067	0.38403105735799997																																																															2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
11				z	0.0	-200.0										0.0	0.0	0.0	0.0																																																												177.58271002799998	stop	squareblue.gif	stop	1.0	None	0.0	None	0.0	0.00132608413696	0.510586977005	0.7611300945280001	180.580965042																																											2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
12				m	0.0	200.0										0.0	1.0	1.0	1.0																																																												180.581355095	go	invertedtrianglegreen.gif	go	1.0	m	1.0	None	0.0	0.00094199180603	0.515905857086		183.584017992	0.617403030396																																										2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
13				m	0.0	200.0										1.0	0.0	2.0	1.0																																																												183.58467006700002	stop	squareblue.gif	stop	1.0	m	1.0	None	0.0	0.00102996826172	0.5155048370359999	0.7658488750460001	186.587319136	0.417428016663																																										2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
14				z	0.0	-200.0										1.0	1.0	3.0	0.0																																																												186.587680101	stop	circleorange.gif	stop	2.0	None	0.0	None	0.0	0.000949144363403	0.516031980515	0.766394138336	189.59082913400002																																											2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
15				z	0.0	-200.0										2.0	0.0	4.0	0.0																																																												189.59118509299998	stop	circleorange.gif	stop	2.0	None	0.0	None	0.0	0.000953912734985	0.515754938126	0.7663869857790001	192.594176054																																											2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
16				m	0.0	200.0										2.0	1.0	5.0	1.0																																																												192.594536066	go	invertedtrianglegreen.gif	go	1.0	m	1.0	None	0.0	0.00105905532837	0.5158281326290001		195.597617149	0.53440618515																																										2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
17				z	0.0	-200.0										3.0	0.0	6.0	0.0																																																												195.59805822400003	go	crosscyan.gif	go	0.5	z	1.0	None	0.0	0.0013279914856	0.515652894974		198.600968122	0.667876958847																																										2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
18				m	0.0	200.0										3.0	1.0	7.0	1.0																																																												198.601332188	stop	hexagonyellow.gif	stop	0.5	None	0.0	None	0.0	0.000998020172119	0.516230106354	0.766077041626	201.60421419099998																																											2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
19				m	0.0	200.0										4.0	0.0	8.0	1.0																																																												201.60458016400003	stop	hexagonyellow.gif	stop	0.5	None	0.0	None	0.0	0.0009589195251460001	0.5159089565280001	0.765872955322	204.607711077																																											2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
20				z	0.0	-200.0										4.0	1.0	9.0	0.0																																																												204.608257055	go	diamondmagenta.gif	go	2.0	z	1.0	None	0.0	0.0009520053863530001	0.515311956406		207.610938072	0.651489973068																																										2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
21																																																																																													9.0	28.8405330181																																								2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
22																																																						9.0	6.0735578537																																																																															2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
23	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	None	0.0		2.0	diamondmagenta.gif	go								0.46781206131																								2.09	0.508594036102	0.00095009803772	0.46781206131	1.0	s	245.671861172																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
24	-200.0	q	200.0																	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																													q	1.0	None	0.0		1.0	invertedtrianglegreen.gif	go								0.367572069168																								0.79	0.513534069061	0.0008862018585209999	0.367572069168	1.0	q	248.674322128																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
25	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0																													a	1.0	None	0.0		1.0	invertedtrianglegreen.gif	go								0.36763691902199996																								0.81	0.514316082001	0.0009391307830810002	0.367636919022	1.0	a	251.677676201																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
26	200.0	w	200.0																	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	None	0.0		0.5	hexagonyellow.gif	stop								0.40077090263400006																								0.4	0.514309167862	0.00090217590332	0.400770902634	1.0	w	254.681606054																																	2015_Jun_23_1223	59.791102691000006	LearningTask	1	56	
