	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
636				z	0.0	-200.0																											5.0	0.0	5.0	0.0	14.0	1.0	29.0	0.0																															3350.37031722	go	squareyellow.gif	go	4.0	z	1.0	0.567812919617	None	0.0	0.0011389255523699998	0.514952898026		3353.3731091																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
637				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	0.0	30.0	1.0																															3353.3735652	stop	trianglemagenta.gif	stop	0.5	m	1.0	0.38437509536700004	None	0.0	0.0009529590606689998	0.515033006668	0.815257072449	3356.37694907																				0.3	0.25																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
638				m	0.0	200.0																											5.0	0.0	5.0	0.0	15.0	1.0	31.0	1.0																															3356.37739921	go	diamondgray.gif	go	0.5	m	1.0	0.550764083862	None	0.0	0.000923156738281	0.514997005463		3359.37965608																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
639				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	0.0	32.0	0.0																															3359.3802041999998	stop	circlewhite.gif	stop	1.0	z	1.0	0.467578887939	None	0.0	0.0009298324584960001	0.514994859695	0.765002012253	3362.3835031999997																				0.25	0.2																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
640				z	0.0	-200.0																											5.0	0.0	5.0	0.0	16.0	1.0	33.0	0.0																															3362.38400817	go	invertedtrianglegreen.gif	go	1.0	z	1.0	0.667523145676	None	0.0	0.00092887878418	0.515023946762		3365.3866240999996																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
641				z	0.0	-200.0																											5.0	0.0	5.0	0.0	17.0	0.0	34.0	0.0																															3365.387079	go	hexagonorange.gif	go	2.0	z	1.0	0.617994070053	None	0.0	0.00093412399292	0.515101194382		3368.3899672																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
642				m	0.0	200.0																											5.0	0.0	5.0	0.0	17.0	1.0	35.0	1.0																															3368.39047122	go	diamondgray.gif	go	0.5	m	1.0	0.534340143204	None	0.0	0.00092601776123	0.514928102493		3371.3930490000002																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
643				z	0.0	-200.0																											6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0																															3398.22853303	go	squareyellow.gif	go	4.0	z	1.0	0.417876958847	None	0.0	0.0008788108825680001	0.509974956512		3401.22705507	9.0	25.0842859745																		-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
644				m	0.0	200.0																											6.0	0.0	6.0	0.0	0.0	1.0	1.0	1.0																															3401.22754002	stop	circlewhite.gif	stop	1.0	m	1.0	0.36780309677100004	None	0.0	0.00124907493591	0.514448881149	0.7652080059049999	3404.23048615																				0.25	0.2																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
645				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0																															3404.2309401	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.00105690956116	0.514566898346	0.7149698734280001	3407.23345518																				0.2	0.25																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
646				m	0.0	200.0																											6.0	0.0	6.0	0.0	1.0	1.0	3.0	1.0																															3407.23396206	stop	linecyan.gif	stop	2.0	None	0.0		None	0.0	0.00112295150757	0.515017986298	0.765084981918	3410.2368052																				0.25	0.3																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
647				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0																															3410.23726416	go	diamondgray.gif	go	0.5	z	1.0	0.417900085449	None	0.0	0.0009331703186039999	0.515130996704		3413.2400979999998																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
648				z	0.0	-200.0																											6.0	0.0	6.0	0.0	2.0	1.0	5.0	0.0																															3413.24055099	go	diamondgray.gif	go	0.5	z	1.0	0.751313924789	None	0.0	0.000930070877075	0.51523900032		3416.24322605																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
649				m	0.0	200.0																											6.0	0.0	6.0	0.0	3.0	0.0	6.0	1.0																															3416.24370718	stop	trianglemagenta.gif	stop	0.5	m	1.0	0.501204967499	None	0.0	0.00113081932068	0.5150818824769999	0.8156039714810001	3419.24690008																				0.3	0.25																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
650				z	0.0	-200.0																											6.0	0.0	6.0	0.0	3.0	1.0	7.0	0.0																															3419.24735713	go	circlewhite.gif	stop	1.0	z	1.0	0.8682689666750001	None	0.0	0.000938892364502	0.515016794205		3422.2503171																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
651				z	0.0	-200.0																											6.0	0.0	6.0	0.0	4.0	0.0	8.0	0.0																															3422.25077915	go	squareyellow.gif	go	4.0	z	1.0	0.5172569751739999	None	0.0	0.000926971435547	0.515197992325		3425.25356817																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
652				m	0.0	200.0																											6.0	0.0	6.0	0.0	4.0	1.0	9.0	1.0																															3425.25413609	go	hexagonorange.gif	go	2.0	m	1.0	0.667847156525	None	0.0	0.000968933105469	0.514852046967		3428.25677299																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
653				z	0.0	-200.0																											6.0	0.0	6.0	0.0	5.0	0.0	10.0	0.0																															3428.25723219	go	invertedtrianglegreen.gif	go	1.0	z	1.0	0.500797986984	None	0.0	0.0009400844573969999	0.515275001526		3431.26009011																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
654				m	0.0	200.0																											6.0	0.0	6.0	0.0	5.0	1.0	11.0	1.0																															3431.26055002	go	squareyellow.gif	go	4.0	m	1.0	0.60097193718	None	0.0	0.00092601776123	0.515115022659		3434.2639811																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
655				z	0.0	-200.0																											6.0	0.0	6.0	0.0	6.0	0.0	12.0	0.0																															3434.26449013	stop	trianglemagenta.gif	stop	0.5	z	1.0	0.384023189545	None	0.0	0.0009369850158689999	0.514710903168	0.714895963669	3437.26685619																				0.2	0.15																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
656				m	0.0	200.0																											6.0	0.0	6.0	0.0	6.0	1.0	13.0	1.0																															3437.26731205	go	diamondgray.gif	go	0.5	m	1.0	0.701514005661	None	0.0	0.0009529590606689998	0.514980077744		3440.2702600999996																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
657				z	0.0	-200.0																											6.0	0.0	6.0	0.0	7.0	0.0	14.0	0.0																															3440.27071905	go	squareyellow.gif	go	4.0	z	1.0	0.5176329612730001	None	0.0	0.0009248256683350001	0.5152440071109999		3443.27367115																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
658				m	0.0	200.0																											6.0	0.0	6.0	0.0	7.0	1.0	15.0	1.0																															3443.27413011	stop	trianglemagenta.gif	stop	0.5	m	1.0	0.467422008514	None	0.0	0.0009279251098630001	0.515232086182	0.7651031017300001	3446.27714205																				0.25	0.2																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
659				m	0.0	200.0																											6.0	0.0	6.0	0.0	8.0	0.0	16.0	1.0																															3446.27764511	go	invertedtrianglegreen.gif	go	1.0	m	1.0	0.684396982193	None	0.0	0.0009291172027589999	0.514818191528		3449.28076911																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
660				z	0.0	-200.0																											6.0	0.0	6.0	0.0	8.0	1.0	17.0	0.0																															3449.28133607	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.00102710723877	0.514563083649	0.664932966232	3452.28366518																				0.15	0.2																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
661				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	0.0	18.0	0.0																															3452.28412104	go	diamondgray.gif	go	0.5	z	1.0	0.650830030441	None	0.0	0.0009350776672360002	0.515608072281		3455.28742099																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
662				z	0.0	-200.0																											6.0	0.0	6.0	0.0	9.0	1.0	19.0	0.0																															3455.28792715	go	invertedtrianglegreen.gif	go	1.0	z	1.0	0.550946950912	None	0.0	0.00121688842773	0.5147559642790001		3458.29057002																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
663				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	0.0	20.0	0.0																															3458.29102707	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009360313415529999	0.514975070953	0.715589046478	3461.29392409																				0.2	0.25																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
664				z	0.0	-200.0																											6.0	0.0	6.0	0.0	10.0	1.0	21.0	0.0																															3461.294379	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0009298324584960001	0.515067815781	0.765535831451	3464.29758																				0.25	0.3																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
665				m	0.0	200.0																											6.0	0.0	6.0	0.0	11.0	0.0	22.0	1.0																															3464.29803705	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009760856628420001	0.514178991318	0.714635133743	3467.3006990000003																				0.2	0.25																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
666				z	0.0	-200.0																											6.0	0.0	6.0	0.0	11.0	1.0	23.0	0.0																															3467.30115414	go	hexagonorange.gif	go	2.0	z	1.0	0.651206016541	None	0.0	0.0009570121765139998	0.5149171352390001		3470.3035121																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
667				m	0.0	200.0																											6.0	0.0	6.0	0.0	12.0	0.0	24.0	1.0																															3470.30396509	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009350776672360002	0.515474081039	0.7655231952670001	3473.3076159999996																				0.25	0.3																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
668				z	0.0	-200.0																											6.0	0.0	6.0	0.0	12.0	1.0	25.0	0.0																															3473.30830812	go	invertedtrianglegreen.gif	go	1.0	z	1.0	0.584234952927	None	0.0	0.0009469985961910001	0.514173984528		3476.31080103																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
669				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	0.0	26.0	1.0																															3476.31138706	go	invertedtrianglegreen.gif	go	1.0	m	1.0	0.467413902283	None	0.0	0.0009720325469970001	0.5145130157469999		3479.31396508																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
670				m	0.0	200.0																											6.0	0.0	6.0	0.0	13.0	1.0	27.0	1.0																															3479.31442118	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009350776672360002	0.5150370597839999	0.8150949478149999	3482.31793308																				0.3	0.35																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
671				z	0.0	-200.0																											6.0	0.0	6.0	0.0	14.0	0.0	28.0	0.0																															3482.31845212	go	linecyan.gif	stop	2.0	z	1.0	0.617771148682	None	0.0	0.0009508132934569999	0.514359951019		3485.32062221																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
672				m	0.0	200.0																											6.0	0.0	6.0	0.0	14.0	1.0	29.0	1.0																															3485.32108116	stop	linecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009479522705080001	0.514951944351	0.865849018097	3488.32386422																				0.35	0.4																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
673				z	0.0	-200.0																											6.0	0.0	6.0	0.0	15.0	0.0	30.0	0.0																															3488.32432008	stop	trianglemagenta.gif	stop	0.5	None	0.0		None	0.0	0.000930070877075	0.515050888062	0.8155589103700001	3491.32768011																				0.3	0.35																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
674				m	0.0	200.0																											6.0	0.0	6.0	0.0	15.0	1.0	31.0	1.0																															3491.32813501	stop	linecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009279251098630001	0.514875888824	0.9152929782870001	3494.33086109																				0.4	0.45																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
675				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	0.0	32.0	1.0																															3494.33136606	stop	crossblue.gif	stop	4.0	None	0.0		None	0.0	0.0009379386901860002	0.514802932739	0.965262889862	3497.33415508																				0.45	0.5																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
676				m	0.0	200.0																											6.0	0.0	6.0	0.0	16.0	1.0	33.0	1.0																															3497.33467722	stop	circlewhite.gif	stop	1.0	m	1.0	0.667769908905	None	0.0	0.00098991394043	0.5150949954990001	1.01584005356	3500.33742404																				0.5	0.45																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
677				m	0.0	200.0																											6.0	0.0	6.0	0.0	17.0	0.0	34.0	1.0																															3500.33788919	go	crossblue.gif	stop	4.0	m	1.0	0.717907905579	None	0.0	0.0009319782257080001	0.51500916481		3503.34098315																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
678				z	0.0	-200.0																											6.0	0.0	6.0	0.0	17.0	1.0	35.0	0.0																															3503.34149504	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.00101089477539	0.5148069858550001	0.865013837814	3506.34437299																				0.35	0.4																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
679				z	0.0	-200.0																											7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0																															3537.91755199	stop	crossblue.gif	stop	4.0	z	1.0	0.401074886322	None	0.0	0.0008709430694580001	0.510601997375	0.9108989238740001	3540.91644812	9.0	29.664891958200002																		0.4	0.35																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
680				z	0.0	-200.0																											7.0	0.0	7.0	0.0	0.0	1.0	1.0	0.0																															3540.91692805	stop	trianglemagenta.gif	stop	0.5	None	0.0		None	0.0	0.00092601776123	0.514763832092	0.865424871445	3543.91970015																				0.35	0.4																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
681				m	0.0	200.0																											7.0	0.0	7.0	0.0	1.0	0.0	2.0	1.0																															3543.92015219	stop	trianglemagenta.gif	stop	0.5	m	1.0	0.61785197258	None	0.0	0.000943899154663	0.514898061752	0.965597867966	3546.92306018																				0.45	0.4																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
682				z	0.0	-200.0																											7.0	0.0	7.0	0.0	1.0	1.0	3.0	0.0																															3546.92356706	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009469985961910001	0.514662981033	0.915359973907	3549.92646313																				0.4	0.45																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
683				m	0.0	200.0																											7.0	0.0	7.0	0.0	2.0	0.0	4.0	1.0																															3549.92691803	stop	linecyan.gif	stop	2.0	None	0.0		None	0.0	0.0009279251098630001	0.514745950699	0.9152181148530001	3552.92979407																				0.4	0.45																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
684				z	0.0	-200.0																											7.0	0.0	7.0	0.0	2.0	1.0	5.0	0.0																															3552.93024421	go	diamondgray.gif	go	0.5	None	0.0		None	0.0	0.0009679794311519998	0.515295028687		3555.93332219																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
685				z	0.0	-200.0																											7.0	0.0	7.0	0.0	3.0	0.0	6.0	0.0																															3555.93385005	stop	circlewhite.gif	stop	1.0	None	0.0		None	0.0	0.0009379386901860002	0.514355897903	0.964888811111	3558.93631721																				0.45	0.5																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
686				m	0.0	200.0																											7.0	0.0	7.0	0.0	3.0	1.0	7.0	1.0																															3558.93676901	go	squareyellow.gif	go	4.0	m	1.0	0.617130041122	None	0.0	0.000921964645386	0.515393018723		3561.93946409																				-1.0	-1.0																					2015_Jun_24_1324	59.9645442796	LearningTask	1	64	
