	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	feedbackResp.rt	fourthComputedRewardOutput	fourthLearningStimOnset	fourthLearningFixOnset	fourthPresentationRT	fourthPresentationAcc	fourthPresentationResp	fourthEndTrialTimeStamp	fifthComputedRewardOutput	fifthLearningStimOnset	fifthLearningFixOnset	fifthPresentationRT	fifthPresentationAcc	fifthPresentationResp	fifthEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 152
220	200.0	s	-200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	0.617702007294	None	0.0	0.5	circlecyan.gif	go																								0.39	0.51405620575	0.0008840560913089999	0.617702007294	1.0	s	867.50682807																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
221	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.45102691650399995	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.514012098312	0.000951051712036	0.451026916504	1.0	a	870.5097579960001																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
222	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.384486913681	None	0.0	0.5	hexagonyellow.gif	stop																								0.62	0.514497995377	0.0009210109710689999	0.384486913681	1.0	q	873.513209105																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
223	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	0.38421702384900003	None	0.0	2.0	invertedtriangleblue.gif	go																								1.76	0.5144460201259999	0.0008749961853029999	0.384217023849	1.0	q	876.516580105																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
224																				1.0	0.0	1.0	0.0																																																																														9.0	11.1270811558																																														2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
225	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0																													s	1.0	0.417207956314	None	0.0	1.0	trianglegray.gif	go																								0.0	0.509047985077	0.000882863998413	0.417207956314	1.0	s	891.3502120969999																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
226	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0																													w	1.0	0.5345771312709999	None	0.0	1.0	trianglegray.gif	go																								1.21	0.5139698982240001	0.0008709430694580001	0.534577131271	1.0	w	894.353598118																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
227	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.417656898499	None	0.0	0.5	circlecyan.gif	go																								0.38	0.5140981674189999	0.00087308883667	0.417656898499	1.0	s	897.3566591739999																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
228	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	1.0																													q	1.0	0.383911132812	None	0.0	4.0	linegreen.gif	stop																								4.04	0.514487028122	0.000988960266113	0.383911132812	1.0	q	900.360193014																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
229	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	0.0																													w	1.0	0.43415880203199997	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.514136075974	0.000890016555786	0.434158802032	1.0	w	903.363249063																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
230	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	1.0																													q	1.0	0.4842441082	None	0.0	4.0	linegreen.gif	stop																								4.19	0.514374017715	0.00088095664978	0.4842441082	1.0	q	906.366950035																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
231	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	3.0																													a	1.0	0.40118789672899996	None	0.0	1.0	squaremagenta.gif	stop																								0.82	0.513646841049	0.000907897949219	0.401187896729	1.0	a	909.370084047																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
232	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	3.0																													a	1.0	0.41729187965400005	None	0.0	1.0	squaremagenta.gif	stop																								0.97	0.514267921448	0.00088906288147	0.417291879654	1.0	a	912.373401165																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
233	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	2.0																													s	1.0	0.518019914627	None	0.0	0.5	hexagonyellow.gif	stop																								0.3	0.514428138733	0.0008859634399410001	0.518019914627	1.0	s	915.376856089																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
234	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	3.0																													a	1.0	0.567661046982	None	0.0	2.0	diamondorange.gif	stop																								1.92	0.5141050815579999	0.000888109207153	0.567661046982	1.0	a	918.38004899																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
235	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	3.0																													a	1.0	0.433750152588	None	0.0	0.5	hexagonyellow.gif	stop																								0.66	0.514434099197	0.0008859634399410001	0.433750152588	1.0	a	921.3834981919999																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
236	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	2.0																													s	1.0	0.31803894043000003	None	0.0	2.0	diamondorange.gif	stop																								0.0	0.514208078384	0.0008790493011469999	0.684409856796	0.0	a	924.3870441910001	1.97	0.515117883682	0.000969886779785	0.31803894043	1.0	s	927.390621185																																																2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
237	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	0.0																													w	1.0	0.517380952835	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.513976097107	0.0008831024169919999	0.517380952835	1.0	w	930.393472195																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
238	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	2.0																													s	1.0	0.500905036926	None	0.0	4.0	crosswhite.gif	go																								3.75	0.514555931091	0.0008769035339360002	0.500905036926	1.0	s	933.397224188																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
239	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	1.0																													q	1.0	0.434186935425	None	0.0	1.0	squaremagenta.gif	stop																								1.03	0.5137958526609999	0.0009329319000239999	0.434186935425	1.0	q	936.400254011																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
240	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	0.484214067459	None	0.0	4.0	linegreen.gif	stop																								4.24	0.514502048492	0.0008919239044189998	0.484214067459	1.0	w	939.4035069939999																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
241	-200.0	q	200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	1.0																													q	1.0	0.417497873306	None	0.0	0.5	circlecyan.gif	go																								0.66	0.514456987381	0.0011909008026099999	0.417497873306	1.0	q	942.4067561630001																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
242	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	0.484138011932	None	0.0	2.0	invertedtriangleblue.gif	go																								2.08	0.514389038086	0.000877141952515	0.484138011932	1.0	a	945.410369158																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
243	-200.0	q	200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	1.0																													q	1.0	0.550943136215	None	0.0	4.0	linegreen.gif	stop																								3.77	0.514348983765	0.000962018966675	0.550943136215	1.0	q	948.413727045																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
244	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	2.0																													s	1.0	0.6181080341340001	None	0.0	0.5	circlecyan.gif	go																								0.53	0.51428604126	0.0008831024169919999	0.618108034134	1.0	s	951.4169089789999																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
245	-200.0	q	200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	1.0																													q	1.0	0.567409038544	None	0.0	4.0	linegreen.gif	stop																								0.0	0.51457285881	0.0008788108825680001	0.567409038544	1.0	q	954.420356035																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
246	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	3.0																													a	1.0	0.584568023682	None	0.0	2.0	invertedtriangleblue.gif	go																								2.0	0.5141508579249999	0.0009338855743410001	0.584568023682	1.0	a	957.423649073																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
247	200.0	w	200.0																	2.0	0.0	2.0	0.0	5.0	2.0	22.0	0.0																													w	1.0	0.517599821091	None	0.0	1.0	trianglegray.gif	go																								0.0	0.5147559642790001	0.00088095664978	0.517599821091	1.0	w	960.42714715																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
248	200.0	w	200.0																	2.0	0.0	2.0	0.0	5.0	3.0	23.0	0.0																													w	1.0	0.618057966232	None	0.0	2.0	invertedtriangleblue.gif	go																								2.07	0.5144450664519999	0.000881910324097	0.618057966232	1.0	w	963.430608034																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
249	200.0	w	200.0																	2.0	0.0	2.0	0.0	6.0	0.0	24.0	0.0																													w	1.0	0.433779001236	None	0.0	4.0	crosswhite.gif	go																								3.89	0.514362096786	0.000904083251953	0.433779001236	1.0	w	966.4338381289999																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
250	200.0	s	-200.0																	2.0	0.0	2.0	0.0	6.0	1.0	25.0	2.0																													s	1.0	0.584738016129	None	0.0	2.0	diamondorange.gif	stop																								2.12	0.514292955399	0.0008769035339360002	0.584738016129	1.0	s	969.4371671680001																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
251	200.0	s	-200.0																	2.0	0.0	2.0	0.0	6.0	2.0	26.0	2.0																													s	1.0	0.43414306640600003	None	0.0	2.0	diamondorange.gif	stop																								2.15	0.514323949814	0.000880002975464	0.434143066406	1.0	s	972.440788031																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
252	200.0	w	200.0																	2.0	0.0	2.0	0.0	6.0	3.0	27.0	0.0																													w	1.0	0.434504985809	None	0.0	4.0	crosswhite.gif	go																								3.94	0.513982057571	0.0009329319000239999	0.434504985809	1.0	w	975.443914175																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
253	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	0.0	28.0	3.0																													a	1.0	0.384546995163	None	0.0	4.0	crosswhite.gif	go																								3.87	0.514342069626	0.000877141952515	0.384546995163	1.0	a	978.44733119																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
254	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	1.0	29.0	3.0																													a	1.0	0.450621128082	None	0.0	4.0	linegreen.gif	stop																								4.09	0.514277935028	0.000918865203857	0.450621128082	1.0	a	981.4508521560001																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
255	200.0	w	200.0																	2.0	0.0	2.0	0.0	7.0	2.0	30.0	0.0																													w	1.0	0.53408408165	None	0.0	2.0	invertedtriangleblue.gif	go																								2.03	0.514162063599	0.0008831024169919999	0.53408408165	1.0	w	984.454101086																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
256	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	3.0	31.0	1.0																													q	1.0	0.584511995316	None	0.0	0.5	hexagonyellow.gif	stop																								0.5	0.514010190964	0.000970125198364	0.584511995316	1.0	q	987.457166195																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
257	200.0	w	200.0																	2.0	0.0	2.0	0.0	8.0	0.0	32.0	0.0																													w	1.0	0.46782207488999994	None	0.0	1.0	squaremagenta.gif	stop																								0.93	0.514527797699	0.00088095664978	0.46782207489	1.0	w	990.460700035																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
258	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	1.0	33.0	1.0																													q	1.0	0.383914232254	None	0.0	4.0	crosswhite.gif	go																								3.82	0.514516830444	0.000873804092407	0.383914232254	1.0	q	993.463911057																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
259	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	8.0	2.0	34.0	3.0																													a	1.0	0.38462591171300003	None	0.0	1.0	trianglegray.gif	go																								1.24	0.514299154282	0.000946044921875	0.384625911713	1.0	a	996.467378139																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
260	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	3.0	35.0	1.0																													q	1.0	0.351380825043	None	0.0	1.0	squaremagenta.gif	stop																								0.93	0.514374017715	0.000881910324097	0.351380825043	1.0	q	999.470786095																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
261	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	0.0	36.0	1.0																													q	1.0	0.46780109405500003	None	0.0	0.5	circlecyan.gif	go																								0.57	0.514315843582	0.000877857208252	0.467801094055	1.0	q	1002.47407913																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
262	200.0	w	200.0																	2.0	0.0	2.0	0.0	9.0	1.0	37.0	0.0																													w	1.0	0.567807912827	None	0.0	1.0	squaremagenta.gif	stop																								1.09	0.5141341686249999	0.000962018966675	0.567807912827	1.0	w	1005.47738314																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
263	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	2.0	38.0	1.0																													q	1.0	0.401389122009	None	0.0	4.0	crosswhite.gif	go																								3.82	0.514138936996	0.000900983810425	0.401389122009	1.0	q	1008.48067403																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
264	200.0	s	-200.0																	2.0	0.0	2.0	0.0	9.0	3.0	39.0	2.0																													s	1.0	0.400810003281	None	0.0	0.5	hexagonyellow.gif	stop																								0.66	0.514451026917	0.000877857208252	0.400810003281	1.0	s	1011.48413897																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
265	200.0	w	200.0																	2.0	0.0	2.0	0.0	10.0	0.0	40.0	0.0																													w	1.0	0.467577934265	None	0.0	4.0	crosswhite.gif	go																								3.75	0.51429605484	0.0009169578552250001	0.467577934265	1.0	w	1014.4873960000001																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
266	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	0.40080690383900003	None	0.0	2.0	invertedtriangleblue.gif	go																								2.06	0.514418125153	0.0008769035339360002	0.400806903839	1.0	a	1017.49088097																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
267	200.0	s	-200.0																	2.0	0.0	2.0	0.0	10.0	2.0	42.0	2.0																													s	1.0	0.584753990173	None	0.0	2.0	diamondorange.gif	stop																								0.0	0.514256000519	0.0009109973907470001	0.584753990173	1.0	s	1020.49429917																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
268	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	3.0	43.0	1.0																													q	1.0	0.500862121582	None	0.0	4.0	linegreen.gif	stop																								3.81	0.514068841934	0.0011467933654800001	0.500862121582	1.0	q	1023.49755812																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
269	200.0	s	-200.0																	2.0	0.0	2.0	0.0	11.0	0.0	44.0	2.0																													s	1.0	0.46742010116599997	None	0.0	0.5	circlecyan.gif	go																								0.54	0.514512062073	0.0008831024169919999	0.467420101166	1.0	s	1026.50098801																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
270	-200.0	q	200.0																	2.0	0.0	2.0	0.0	11.0	1.0	45.0	1.0																													q	1.0	0.451215028763	None	0.0	4.0	crosswhite.gif	go																								4.08	0.514073848724	0.0008869171142580001	0.451215028763	1.0	q	1029.5044601																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
271	200.0	w	200.0																	2.0	0.0	2.0	0.0	11.0	2.0	46.0	0.0																													w	1.0	0.417840957642	None	0.0	0.5	hexagonyellow.gif	stop																								0.52	0.514189004898	0.000887155532837	0.417840957642	1.0	w	1032.5076561																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
272	-200.0	q	200.0																	2.0	0.0	2.0	0.0	11.0	3.0	47.0	1.0																													q	1.0	0.41772007942199996	None	0.0	4.0	crosswhite.gif	go																								3.84	0.514326095581	0.00094199180603	0.417720079422	1.0	q	1035.51070619																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
273	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	12.0	0.0	48.0	3.0																													a	1.0	0.45090484619099996	None	0.0	4.0	crosswhite.gif	go																								3.79	0.51460814476	0.0008740425109860002	0.450904846191	1.0	a	1038.51463318																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
274	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	1.0	49.0	1.0																													q	1.0	0.367245912552	None	0.0	1.0	squaremagenta.gif	stop																								1.03	0.5140759944919999	0.0008709430694580001	0.367245912552	1.0	q	1041.51769805																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
275	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	0.433463096619	None	0.0	2.0	diamondorange.gif	stop																								2.22	0.514726877213	0.0009567737579349999	0.433463096619	1.0	q	1044.52115107																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
276	200.0	s	-200.0																	2.0	0.0	2.0	0.0	12.0	3.0	51.0	2.0																													s	1.0	0.584177017212	None	0.0	4.0	linegreen.gif	stop																								3.85	0.514339923859	0.0008780956268310002	0.584177017212	1.0	s	1047.52468514																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
277	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	13.0	0.0	52.0	3.0																													a	1.0	0.434208154678	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.5139341354370001	0.0008790493011469999	0.434208154678	1.0	a	1050.52765608																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
278	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	0.634783029556	None	0.0	4.0	linegreen.gif	stop																								4.19	0.5140299797060001	0.00105500221252	0.634783029556	1.0	a	1053.53101897																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
279	200.0	w	200.0																	2.0	0.0	2.0	0.0	13.0	2.0	54.0	0.0																													w	1.0	0.50084400177	None	0.0	0.5	circlecyan.gif	go																								0.69	0.514377117157	0.0008859634399410001	0.50084400177	1.0	w	1056.53446698																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
280	-200.0	q	200.0																	2.0	0.0	2.0	0.0	13.0	3.0	55.0	1.0																													q	1.0	0.417254209518	None	0.0	2.0	diamondorange.gif	stop																								2.19	0.514513969421	0.000888109207153	0.417254209518	1.0	q	1059.5379591																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
281	200.0	s	-200.0																	2.0	0.0	2.0	0.0	14.0	0.0	56.0	2.0																													s	1.0	0.517865180969	None	0.0	2.0	invertedtriangleblue.gif	go																								0.0	0.514059782028	0.000922918319702	0.517865180969	1.0	s	1062.5411551000002																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
282	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	14.0	1.0	57.0	3.0																													a	1.0	0.36753797531099996	None	0.0	2.0	diamondorange.gif	stop																								0.0	0.514440774918	0.0008687973022460001	0.600769996643	0.0	q	1065.54485607	1.99	0.514965057373	0.00097918510437	0.367537975311	1.0	a	1068.54810905																																																2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
283	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.400763988495	None	0.0	1.0	squaremagenta.gif	stop																								0.0	0.514065027237	0.0008838176727290001	0.400763988495	1.0	a	1071.55117917																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
284	-200.0	q	200.0																	2.0	0.0	2.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.501404047012	None	0.0	4.0	crosswhite.gif	go																								3.8	0.5141508579249999	0.00088095664978	0.501404047012	1.0	q	1074.55449104																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
285	200.0	w	200.0																	2.0	0.0	2.0	0.0	15.0	0.0	60.0	0.0																													w	1.0	0.517720937729	None	0.0	4.0	linegreen.gif	stop																								3.77	0.514472007751	0.0009059906005860001	0.517720937729	1.0	w	1077.55819511																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
286	-200.0	q	200.0																	2.0	0.0	2.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	0.450953006744	None	0.0	2.0	diamondorange.gif	stop																								1.95	0.5140209198	0.000873804092407	0.450953006744	1.0	q	1080.56136298																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
287	200.0	s	-200.0																	2.0	0.0	2.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	0.584227085114	None	0.0	0.5	circlecyan.gif	go																								0.0	0.51424908638	0.0008981227874760001	0.584227085114	1.0	s	1083.56441498																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
288	-200.0	q	200.0																	2.0	0.0	2.0	0.0	15.0	3.0	63.0	1.0																													q	1.0	0.484134912491	None	0.0	4.0	linegreen.gif	stop																								0.0	0.514690876007	0.0008759498596189999	0.484134912491	1.0	q	1086.56808209																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
289	200.0	w	200.0																	2.0	0.0	2.0	0.0	16.0	0.0	64.0	0.0																													w	1.0	0.451574087143	None	0.0	4.0	linegreen.gif	stop																								4.12	0.514008998871	0.000866174697876	0.451574087143	1.0	w	1089.57142019																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
290	-200.0	q	200.0																	2.0	0.0	2.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.667418003082	None	0.0	4.0	crosswhite.gif	go																								0.0	0.514381885529	0.000974893569946	0.667418003082	1.0	q	1092.57475019																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
291	200.0	w	200.0																	2.0	0.0	2.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.534371852875	None	0.0	2.0	diamondorange.gif	stop																								1.83	0.5141999721530001	0.0008759498596189999	0.534371852875	1.0	w	1095.57812715																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
292	200.0	s	-200.0																	2.0	0.0	2.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.4673840999600001	None	0.0	2.0	invertedtriangleblue.gif	go																								2.1	0.514302968979	0.0008740425109860002	0.46738409996	1.0	s	1098.58142519																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
293	200.0	s	-200.0																	2.0	0.0	2.0	0.0	17.0	0.0	68.0	2.0																													s	1.0	0.40144610405000003	None	0.0	2.0	diamondorange.gif	stop																								2.07	0.514017105103	0.00105404853821	0.40144610405	1.0	s	1101.58455801																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
294	200.0	w	200.0																	2.0	0.0	2.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.584352970123	None	0.0	2.0	diamondorange.gif	stop																								1.89	0.514447927475	0.0008840560913089999	0.584352970123	1.0	w	1104.58827901																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
295	200.0	s	-200.0																	2.0	0.0	2.0	0.0	17.0	2.0	70.0	2.0																													s	1.0	0.45063304901100004	None	0.0	0.5	circlecyan.gif	go																								0.0	0.514455080032	0.000885009765625	0.450633049011	1.0	s	1107.59162617																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
296	200.0	s	-200.0																	2.0	0.0	2.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	0.5008759498600001	None	0.0	4.0	linegreen.gif	stop																								0.0	0.514069080353	0.0008840560913089999	0.50087594986	1.0	s	1110.59508204																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
297	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	18.0	0.0	72.0	3.0																													a	1.0	0.734624147415	None	0.0	4.0	crosswhite.gif	go																								4.23	0.513876914978	0.0008990764617919999	0.734624147415	1.0	a	1113.59806418																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
298	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	18.0	1.0	73.0	3.0																													a	1.0	0.534534931183	None	0.0	0.5	circlecyan.gif	go																								0.72	0.514314174652	0.0008740425109860002	0.534534931183	1.0	a	1116.60171509																																																							2015_Jun_24_1041	59.7414524923	LearningTask	1	20	
