	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
36	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	3.0																													a	1.0	0.450523138046	None	0.0	0.5	linecyan.gif	stop																								0.63	0.514559030533	0.000900983810425	0.450523138046	1.0	a	358.16976714099997																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
37	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	2.0																													s	1.0	0.40070700645400004	None	0.0	0.5	linecyan.gif	stop																								0.44	0.514375925064	0.000890016555786	0.400707006454	1.0	s	361.173057079																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
38	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	3.0																													a	1.0	0.35044002533	None	0.0	0.5	circleyellow.gif	go																								0.67	0.514678955078	0.000984907150269	0.35044002533	1.0	a	364.176162958																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
39	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	0.0																													w	1.0	0.434504032135	None	0.0	0.5	linecyan.gif	stop																								0.39	0.514675855637	0.000892877578735	0.434504032135	1.0	w	367.179809093																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
40	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	0.0																													w	1.0	0.35045003891000004	None	0.0	1.0	squaregreen.gif	stop																								0.79	0.5145490169529999	0.000907897949219	0.35045003891	1.0	w	370.183035135																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
41	-200.0	q	200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	1.0																													q	1.0	0.317301988602	None	0.0	1.0	hexagonwhite.gif	go																								0.0	0.514591932297	0.0010678768158	0.317301988602	1.0	q	373.186588049																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
42	200.0	s	-200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	2.0																													s	1.0	0.384308099747	None	0.0	0.5	linecyan.gif	stop																								0.66	0.5141248703	0.000913858413696	0.384308099747	1.0	s	376.190276146																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
43	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	3.0																													a	1.0	0.33435297012299997	None	0.0	2.0	invertedtriangleblue.gif	go																								2.21	0.5139570236209999	0.0009012222290039999	0.334352970123	1.0	a	379.19317102400004																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
44	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	3.0																													a	1.0	0.35099411010700005	None	0.0	1.0	squaregreen.gif	stop																								1.22	0.514100074768	0.00092601776123	0.350994110107	1.0	a	382.196426153																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
45	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	1.0																													q	1.0	0.351163864136	None	0.0	2.0	invertedtriangleblue.gif	go																								0.0	0.514679908752	0.0008869171142580001	0.351163864136	1.0	q	385.19994092																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
46	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	1.0																													q	1.0	0.36753988266000004	None	0.0	0.5	circleyellow.gif	go																								0.55	0.514542818069	0.0011739730835000001	0.36753988266	1.0	q	388.20312905300005																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
47	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	3.0																													a	1.0	0.334147930145	None	0.0	0.5	circleyellow.gif	go																								0.64	0.514427185059	0.0009901523590089998	0.334147930145	1.0	a	391.20678401																																	2015_Jul_07_1259	59.966430383100004	LearningTask	1	11	
