	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	feedbackResp.rt	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
199	-200.0	q	200.0																	1.0	0.0	1.0	0.0	18.0	3.0	75.0	1.0																													q	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.41760110855099997																								1.2	0.513757944107	0.0008981227874760001	0.41760110855099997	1.0	q	774.424457073																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
200	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	0.0	76.0	3.0																													a	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.36772012710600005																								2.08	0.514323949814	0.0009570121765139998	0.36772012710600005	1.0	a	777.4282810689999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
201	200.0	w	200.0																	1.0	0.0	1.0	0.0	19.0	1.0	77.0	0.0																													w	1.0	None	0.0	0.5	linewhite.gif	go								0.384428024292																								0.56	0.5138380527499999	0.0008769035339360002	0.384428024292	1.0	w	780.431579113																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
202	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	2.0	78.0	3.0																													a	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.351052045822																								0.0	0.513533115387	0.0008971691131589999	0.351052045822	1.0	a	783.43444109																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
203	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	19.0	3.0	79.0	3.0																													a	1.0	None	0.0	2.0	squaregray.gif	go								0.384051084518																								1.92	0.514387845993	0.00092601776123	0.384051084518	1.0	a	786.4379739760001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
204	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	None	0.0	2.0	squaregray.gif	go								0.28417396545400003																								0.0	0.514302968979	0.000882863998413	0.28417396545400003	1.0	s	789.4416699410001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
205	200.0	w	200.0																	1.0	0.0	1.0	0.0	20.0	1.0	81.0	0.0																													w	1.0	None	0.0	1.0	crosscyan.gif	stop								0.400871992111																								1.02	0.5138821601870001	0.000890016555786	0.400871992111	1.0	w	792.444988012																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
206	200.0	s	-200.0																	1.0	0.0	1.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	None	0.0	0.5	circleorange.gif	stop								0.284163951874																								0.65	0.513692855835	0.00117778778076	0.284163951874	1.0	s	795.448347092																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
207	-200.0	q	200.0																	1.0	0.0	1.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.36809206008900003																								0.0	0.5136380195620001	0.000887155532837	0.36809206008900003	1.0	q	798.451298952																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
208	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	None	0.0	1.0	crosscyan.gif	stop								0.5512142181399999																								0.0	0.514397144318	0.0008759498596189999	0.5512142181399999	1.0	a	801.454703093																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
209	200.0	s	-200.0																	1.0	0.0	1.0	0.0	21.0	1.0	85.0	2.0																													s	1.0	None	0.0	2.0	squaregray.gif	go								0.334256887436																								0.0	0.513991117477	0.0009250640869139999	0.334256887436	1.0	s	804.4584300519999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
210	200.0	w	200.0																	1.0	0.0	1.0	0.0	21.0	2.0	86.0	0.0																													w	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.551498174667																								0.0	0.5140378475190001	0.0008878707885739998	0.334273099899	0.0	s	807.46145606				4.18	0.515234947205	0.000946044921875	0.551498174667	1.0	w	810.4645521639999																								2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
211	-200.0	q	200.0																	1.0	0.0	1.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	None	0.0	0.5	circleorange.gif	stop								0.401563167572																								0.67	0.514083862305	0.0009198188781739999	0.401563167572	1.0	q	813.4682371619999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
212	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.36734104156499997																								2.18	0.514330148697	0.000890016555786	0.36734104156499997	1.0	q	816.4714529510001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
213	200.0	w	200.0																	1.0	0.0	1.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	None	0.0	0.5	linewhite.gif	go								0.400642871857																								0.73	0.514205932617	0.000898838043213	0.400642871857	1.0	w	819.474930048																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
214	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	2.0	90.0	1.0																													q	1.0	None	0.0	0.5	circleorange.gif	stop								0.617777824402																								0.29	0.513917922974	0.0009059906005860001	0.617777824402	1.0	q	822.478379011																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
215	-200.0	q	200.0																	1.0	0.0	1.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	None	0.0	0.5	linewhite.gif	go								0.384122848511																								0.55	0.514182806015	0.000922918319702	0.384122848511	1.0	q	825.481938124																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
216	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	23.0	0.0	92.0	3.0																													a	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.484490871429																								1.9	0.513902902603	0.0013108253479	0.484490871429	1.0	a	828.485491037																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
217	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	None	0.0	4.0	triangleblue.gif	go								0.36729001998899996																								3.87	0.513659954071	0.000898838043213	0.36729001998899996	1.0	s	831.4882600310001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
218	200.0	w	200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	None	0.0	0.5	circleorange.gif	stop								0.383755922318																								0.0	0.514266014099	0.0009140968322749999	0.383755922318	1.0	w	834.491353035																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
219	-200.0	q	200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	1.0																													q	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.383883953094																								1.76	0.514852046967	0.0009150505065920001	0.383883953094	1.0	q	837.495012045																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
220	-200.0	q	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.35081696510300003																								0.0	0.5142509937290001	0.000880002975464	0.35081696510300003	1.0	q	840.4980950360001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
221	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.450341939926																								2.07	0.515086174011	0.00106406211853	0.450341939926	1.0	a	843.501485109																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
222	200.0	s	-200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	2.0																													s	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.38441491127																								0.82	0.514739990234	0.000926971435547	0.38441491127	1.0	s	846.505006075																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
223	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.36782288551299996																								1.77	0.514381170273	0.0008759498596189999	0.36782288551299996	1.0	w	849.508510113																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
224																				1.0	0.0	1.0	0.0																																																																															9.0	2.25649499893																															2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
225	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.41775608062700004																								2.17	0.509958028793	0.00086498260498	0.41775608062700004	1.0	q	855.3820171360001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
226	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0																													s	1.0	None	0.0	1.0	crosscyan.gif	stop								0.333855867386																								1.21	0.513844013214	0.0010688304901099999	0.333855867386	1.0	s	858.3850591180001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
227	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.35070204734800003																								1.78	0.514255046844	0.0011351108550999999	0.35070204734800003	1.0	q	861.38825202																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
228	200.0	s	-200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	2.0																													s	1.0	None	0.0	0.5	circleorange.gif	stop								0.35053014755199996																								0.32	0.5145790576929999	0.0008862018585209999	0.35053014755199996	1.0	s	864.3922050000001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
229	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	1.0																													q	1.0	None	0.0	4.0	triangleblue.gif	go								0.41809320449799997																								0.0	0.5133290290829999	0.000904083251953	0.41809320449799997	1.0	q	867.3950390819999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
230	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	0.0																													w	1.0	None	0.0	0.5	linewhite.gif	go								0.36705303192100003																								0.74	0.514539957047	0.00089693069458	0.36705303192100003	1.0	w	870.398394108																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
231	-200.0	q	200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.367911100388																								1.86	0.5141780376430001	0.0008749961853029999	0.367911100388	1.0	q	873.4017651080001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
232	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	2.0																													s	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.333577156067																								0.98	0.514215946198	0.00089693069458	0.333577156067	1.0	s	876.405581951																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
233	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	2.0																													s	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.351002931595																								1.03	0.5134100914	0.00103712081909	0.351002931595	1.0	s	879.408807993																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
234	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	3.0																													a	1.0	None	0.0	2.0	squaregray.gif	go								0.451066017151																								0.0	0.513869047165	0.000869035720825	0.451066017151	1.0	a	882.412071943																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
235	200.0	s	-200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	2.0																													s	1.0	None	0.0	0.5	linewhite.gif	go								0.33410787582400003																								0.6	0.513777971268	0.0008869171142580001	0.33410787582400003	1.0	s	885.4151551719999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
236	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	1.0																													q	1.0	None	0.0	0.5	circleorange.gif	stop								0.334194898605																								0.4	0.5143861770629999	0.000881195068359	0.334194898605	1.0	q	888.418589115																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
237	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	0.0																													w	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.367513895035																								0.0	0.51448392868	0.00095009803772	0.367513895035	1.0	w	891.422013998																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
238	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.418168067932																								2.21	0.514198064804	0.000890016555786	0.418168067932	1.0	q	894.425721169																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
239	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	0.0																													w	1.0	None	0.0	0.5	linewhite.gif	go								0.400676012039																								0.37	0.513818025589	0.000904083251953	0.400676012039	1.0	w	897.428980112																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
240	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	3.0																													a	1.0	None	0.0	0.5	circleorange.gif	stop								0.417694091797																								0.59	0.513783931732	0.000881910324097	0.417694091797	1.0	a	900.4320411680001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
241	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	3.0																													a	1.0	None	0.0	4.0	triangleblue.gif	go								0.38382911682099996																								3.86	0.514390945435	0.0008718967437739999	0.38382911682099996	1.0	a	903.435274124																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
242	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	0.0																													w	1.0	None	0.0	4.0	triangleblue.gif	go								0.41779303550700003																								4.19	0.514095067978	0.0009589195251460001	0.41779303550700003	1.0	w	906.438903093																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
243	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	2.0																													s	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.31721901893599996																								4.23	0.5140600204469999	0.000934839248657	0.31721901893599996	1.0	s	909.4423511030001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
244	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	0.0																													w	1.0	None	0.0	0.5	linewhite.gif	go								0.383852005005																								0.0	0.5142061710360001	0.000877141952515	0.383852005005	1.0	w	912.4451920989999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
245	-200.0	q	200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	1.0																													q	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.35138297081000003																								3.9	0.514230966568	0.000926971435547	0.35138297081000003	1.0	q	915.448945999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
246	200.0	s	-200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	2.0																													s	1.0	None	0.0	1.0	crosscyan.gif	stop								0.367059230804																								0.0	0.5144741535189999	0.00116801261902	0.367059230804	1.0	s	918.4520921710001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
247	200.0	w	200.0																	2.0	0.0	2.0	0.0	5.0	2.0	22.0	0.0																													w	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.38389706611599994																								1.75	0.514630079269	0.0008761882781980001	0.38389706611599994	1.0	w	921.455574036																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
248	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	3.0	23.0	3.0																													a	1.0	None	0.0	1.0	crosscyan.gif	stop								0.383954048157																								1.04	0.514136075974	0.0008831024169919999	0.383954048157	1.0	a	924.458801985																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
249	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	6.0	0.0	24.0	3.0																													a	1.0	None	0.0	2.0	squaregray.gif	go								0.41747784614600003																								0.0	0.514129161835	0.0009331703186039999	0.41747784614600003	1.0	a	927.4622039789999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
250	200.0	s	-200.0																	2.0	0.0	2.0	0.0	6.0	1.0	25.0	2.0																													s	1.0	None	0.0	0.5	linewhite.gif	go								0.334400177002																								0.0	0.514196872711	0.00088095664978	0.334400177002	1.0	s	930.465579033																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
251	-200.0	q	200.0																	2.0	0.0	2.0	0.0	6.0	2.0	26.0	1.0																													q	1.0	None	0.0	4.0	triangleblue.gif	go								0.551205873489																								4.02	0.513786077499	0.0009450912475589999	0.551205873489	1.0	q	933.4685571189999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
252	-200.0	q	200.0																	2.0	0.0	2.0	0.0	6.0	3.0	27.0	1.0																													q	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.384151935577																								3.93	0.514561891556	0.0008769035339360002	0.384151935577	1.0	q	936.47213006																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
253	200.0	w	200.0																	2.0	0.0	2.0	0.0	7.0	0.0	28.0	0.0																													w	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.40037608146700004																								0.0	0.514691114426	0.0008740425109860002	0.40037608146700004	1.0	w	939.4757120610001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
254	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	1.0	29.0	1.0																													q	1.0	None	0.0	0.5	circleorange.gif	stop								0.367217063904																								0.0	0.514059066772	0.0008959770202639998	0.367217063904	1.0	q	942.4792070389999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
255	200.0	s	-200.0																	2.0	0.0	2.0	0.0	7.0	2.0	30.0	2.0																													s	1.0	None	0.0	0.5	circleorange.gif	stop								0.33448600769000003																								0.63	0.5141270160679999	0.000996828079224	0.33448600769000003	1.0	s	945.482551098																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
256	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	3.0	31.0	3.0																													a	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.417675018311																								3.86	0.5139491558070001	0.0008940696716310001	0.417675018311	1.0	a	948.4857079980001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
257	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	8.0	0.0	32.0	3.0																													a	1.0	None	0.0	2.0	squaregray.gif	go								0.46752500534100006																								2.09	0.514464855194	0.0008718967437739999	0.46752500534100006	1.0	a	951.4890329839999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
258	200.0	s	-200.0																	2.0	0.0	2.0	0.0	8.0	1.0	33.0	2.0																													s	1.0	None	0.0	2.0	squaregray.gif	go								0.334262132645																								2.2	0.514242887497	0.000968933105469	0.334262132645	1.0	s	954.4924590589999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
259	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	2.0	34.0	1.0																													q	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.334141016006																								4.1	0.514476060867	0.000881195068359	0.334141016006	1.0	q	957.495697975																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
260	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	3.0	35.0	1.0																													q	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.36766982078599997																								2.05	0.514097929001	0.000881910324097	0.36766982078599997	1.0	q	960.499063969																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
261	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	0.0	36.0	1.0																													q	1.0	None	0.0	2.0	squaregray.gif	go								0.38424992561300003																								2.23	0.514004945755	0.0009169578552250001	0.38424992561300003	1.0	q	963.502334118																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
262	200.0	w	200.0																	2.0	0.0	2.0	0.0	9.0	1.0	37.0	0.0																													w	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.434049129486																								0.0	0.514466047287	0.0008780956268310002	0.434049129486	1.0	w	966.505861998																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
263	200.0	s	-200.0																	2.0	0.0	2.0	0.0	9.0	2.0	38.0	2.0																													s	1.0	None	0.0	1.0	invertedtriangleyellow.gif	go								0.350644826889																								0.87	0.514367103577	0.000880002975464	0.350644826889	1.0	s	969.509220123																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
264	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	3.0	39.0	1.0																													q	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.41736602783200005																								4.14	0.514256954193	0.0008950233459470001	0.41736602783200005	1.0	q	972.5124211310001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
265	200.0	s	-200.0																	2.0	0.0	2.0	0.0	10.0	0.0	40.0	2.0																													s	1.0	None	0.0	4.0	triangleblue.gif	go								0.367617845535																								0.0	0.5142171382899999	0.000930070877075	0.367617845535	1.0	s	975.5156519410001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
266	200.0	w	200.0																	2.0	0.0	2.0	0.0	10.0	1.0	41.0	0.0																													w	1.0	None	0.0	0.5	circleorange.gif	stop								0.36765885353100003																								0.62	0.514704227448	0.000877141952515	0.36765885353100003	1.0	w	978.519623995																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
267	200.0	s	-200.0																	2.0	0.0	2.0	0.0	10.0	2.0	42.0	2.0																													s	1.0	None	0.0	0.5	circleorange.gif	stop								0.333622932434																								0.44	0.513947963715	0.0009129047393799999	0.333622932434	1.0	s	981.5225980280001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
268	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	10.0	3.0	43.0	3.0																													a	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.400961875916																								0.0	0.514414072037	0.0008761882781980001	0.384569168091	0.0	q	984.525943041				0.0	0.515771150589	0.000962018966675	0.400961875916	1.0	a	987.52986002																								2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
269	200.0	s	-200.0																	2.0	0.0	2.0	0.0	11.0	0.0	44.0	2.0																													s	1.0	None	0.0	1.0	crosscyan.gif	stop								0.38450193405199995																								1.03	0.513473987579	0.0008749961853029999	0.38450193405199995	1.0	s	990.5329451560001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
270	-200.0	q	200.0																	2.0	0.0	2.0	0.0	11.0	1.0	45.0	1.0																													q	1.0	None	0.0	0.5	linewhite.gif	go								0.434159994125																								0.34	0.51411485672	0.00100207328796	0.434159994125	1.0	q	993.5357551569999																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
271	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	11.0	2.0	46.0	3.0																													a	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.417422056198																								2.06	0.514601945877	0.0008959770202639998	0.417422056198	1.0	a	996.53948617																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
272	200.0	w	200.0																	2.0	0.0	2.0	0.0	11.0	3.0	47.0	0.0																													w	1.0	None	0.0	0.5	circleorange.gif	stop								0.434586048126																								0.63	0.514122009277	0.0008869171142580001	0.434586048126	1.0	w	999.5426919460001																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
273	200.0	w	200.0																	2.0	0.0	2.0	0.0	12.0	0.0	48.0	0.0																													w	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.4510409832																								1.82	0.514292955399	0.0009808540344239999	0.4510409832	1.0	w	1002.54636598																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
274	200.0	w	200.0																	2.0	0.0	2.0	0.0	12.0	1.0	49.0	0.0																													w	1.0	None	0.0	0.5	circleorange.gif	stop								0.400862932205																								0.38	0.514044046402	0.00088906288147	0.400862932205	1.0	w	1005.54954195																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
275	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	None	0.0	4.0	hexagonmagenta.gif	stop								0.53420996666																								4.15	0.514323949814	0.000881910324097	0.53420996666	1.0	q	1008.55313706																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
276	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	None	0.0	2.0	diamondgreen.gif	stop								0.518410921097																								2.06	0.513438940048	0.000888109207153	0.518410921097	1.0	q	1011.55630112																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
277	200.0	w	200.0																	2.0	0.0	2.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	None	0.0	4.0	triangleblue.gif	go								0.467664957047																								0.0	0.514368057251	0.0008780956268310002	0.467664957047	1.0	w	1014.55946898																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
278	-200.0	q	200.0																	2.0	0.0	2.0	0.0	13.0	1.0	53.0	1.0																													q	1.0	None	0.0	1.0	crosscyan.gif	stop								0.401361942291																								0.79	0.5142381191250001	0.0008831024169919999	0.401361942291	1.0	q	1017.56291103																																		2015_Jul_06_1138	60.0283088672	LearningTask	1	57	
