	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	goResp.rt	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 138
218	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	2.0	94.0	2.0																													s	1.0	None	0.0		2.0	linemagenta.gif	go								0.384875059128																								2.0	0.51433300972	0.0008790493011469999	0.384875059128	1.0	s	868.869095802																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
219	200.0	s	-200.0																	1.0	0.0	1.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.38430500030500003																								4.03	0.514174938202	0.000942945480347	0.38430500030500003	1.0	s	871.873245955																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
220	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	0.0	96.0	0.0																													w	1.0	None	0.0		1.0	squarewhite.gif	stop								0.40024185180699995																								1.17	0.513604879379	0.000892877578735	0.40024185180699995	1.0	w	874.8756089210001																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
221	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	None	0.0		2.0	circlecyan.gif	stop								0.384266138077																								1.95	0.514435052872	0.0008931159973139998	0.384266138077	1.0	a	877.8797848219999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
222	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	24.0	2.0	98.0	3.0																													a	1.0	None	0.0		0.5	diamondorange.gif	go								0.401103973389																								0.61	0.513543128967	0.0008869171142580001	0.401103973389	1.0	a	880.883189917																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
223	200.0	w	200.0																	1.0	0.0	1.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	None	0.0		0.5	crossblue.gif	stop								0.400772094727																								0.57	0.513799905777	0.000902891159058	0.400772094727	1.0	w	883.8860268589999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
224																				1.0	0.0	1.0	0.0																																																																															9.0	16.6370968819																															2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
225	-200.0	q	200.0																	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	None	0.0		0.5	diamondorange.gif	go								0.434252023697																								0.62	0.5120708942409999	0.0009799003601070001	0.434252023697	1.0	q	904.2091319560001																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
226	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	1.0	1.0	3.0																													a	1.0	None	0.0		1.0	trianglegreen.gif	go								0.384006023407																								1.1	0.5137491226199999	0.000913143157959	0.384006023407	1.0	a	907.212042809																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
227	200.0	w	200.0																	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0																													w	1.0	None	0.0		1.0	squarewhite.gif	stop								0.350827217102																								1.15	0.5140209198	0.0008740425109860002	0.350827217102	1.0	w	910.215282917																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
228	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	0.0	3.0	3.0	3.0																													a	1.0	None	0.0		1.0	trianglegreen.gif	go								0.384389162064																								1.07	0.514011859894	0.0009379386901860002	0.384389162064	1.0	a	913.219041824																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
229	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	1.0	0.0	4.0	3.0																													a	1.0	None	0.0		2.0	circlecyan.gif	stop								0.384058952332																								1.75	0.514111042023	0.0009031295776369999	0.384058952332	1.0	a	916.2222478389999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
230	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	1.0	5.0	0.0																													w	1.0	None	0.0		1.0	squarewhite.gif	stop								0.401157855988																								1.18	0.514199018478	0.000869989395142	0.401157855988	1.0	w	919.225400925																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
231	200.0	s	-200.0																	2.0	0.0	2.0	0.0	1.0	2.0	6.0	2.0																													s	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.334802150726																								3.87	0.514070987701	0.000904083251953	0.334802150726	1.0	s	922.228560925																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
232	200.0	w	200.0																	2.0	0.0	2.0	0.0	1.0	3.0	7.0	0.0																													w	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.401337862015																								3.98	0.514377117157	0.000941038131714	0.401337862015	1.0	w	925.232511997																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
233	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	0.0	8.0	3.0																													a	1.0	None	0.0		4.0	hexagongray.gif	stop								0.334459066391																								3.88	0.513679981232	0.000890016555786	0.334459066391	1.0	a	928.2359518999999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
234	-200.0	q	200.0																	2.0	0.0	2.0	0.0	2.0	1.0	9.0	1.0																													q	1.0	None	0.0		1.0	trianglegreen.gif	go								0.434329032898																								0.0	0.5133368968959999	0.00095796585083	0.434329032898	1.0	q	931.2389929289999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
235	200.0	w	200.0																	2.0	0.0	2.0	0.0	2.0	2.0	10.0	0.0																													w	1.0	None	0.0		0.5	crossblue.gif	stop								0.484248876572																								0.65	0.514245033264	0.0008759498596189999	0.484248876572	1.0	w	934.2421889310001																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
236	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	2.0	3.0	11.0	3.0																													a	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.33443903923																								4.1	0.514366149902	0.000908136367798	0.33443903923	1.0	a	937.245673895																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
237	-200.0	q	200.0																	2.0	0.0	2.0	0.0	3.0	0.0	12.0	1.0																													q	1.0	None	0.0		1.0	squarewhite.gif	stop								0.367395877838																								1.16	0.514070987701	0.000909805297852	0.367395877838	1.0	q	940.248875856																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
238	200.0	s	-200.0																	2.0	0.0	2.0	0.0	3.0	1.0	13.0	2.0																													s	1.0	None	0.0		0.5	crossblue.gif	stop								0.401381015778																								0.45	0.514300107956	0.00110602378845	0.401381015778	1.0	s	943.252859831																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
239	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	3.0	2.0	14.0	3.0																													a	1.0	None	0.0		4.0	hexagongray.gif	stop								0.350864887238																								4.13	0.5134620666499999	0.0008919239044189998	0.350864887238	1.0	a	946.255864859																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
240	200.0	w	200.0																	2.0	0.0	2.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	None	0.0		0.5	diamondorange.gif	go								0.367583036423																								0.61	0.514365911484	0.0008718967437739999	0.367583036423	1.0	w	949.258974791																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
241	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	0.0	16.0	0.0																													w	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.417506217957																								0.0	0.5142161846159999	0.00105500221252	0.417506217957	1.0	w	952.262327909																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
242	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	None	0.0		0.5	diamondorange.gif	go								0.384179830551																								0.47	0.51442694664	0.00088095664978	0.384179830551	1.0	a	955.2660508160001																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
243	200.0	s	-200.0																	2.0	0.0	2.0	0.0	4.0	2.0	18.0	2.0																													s	1.0	None	0.0		0.5	crossblue.gif	stop								0.384016990662																								0.0	0.5139710903170001	0.000877141952515	0.384016990662	1.0	s	958.268896818																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
244	200.0	w	200.0																	2.0	0.0	2.0	0.0	4.0	3.0	19.0	0.0																													w	1.0	None	0.0		1.0	trianglegreen.gif	go								0.384673118591																								0.0	0.5139620304110001	0.0009391307830810002	0.384673118591	1.0	w	961.272449017																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
245	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	0.0	20.0	3.0																													a	1.0	None	0.0		1.0	squarewhite.gif	stop								0.35054802894599996																								0.75	0.514493942261	0.0008718967437739999	0.35054802894599996	1.0	a	964.275938988																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
246	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	1.0	21.0	3.0																													a	1.0	None	0.0		1.0	squarewhite.gif	stop								0.367550849915																								0.0	0.514235973358	0.0008919239044189998	0.367550849915	1.0	a	967.279061794																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
247	-200.0	q	200.0																	2.0	0.0	2.0	0.0	5.0	2.0	22.0	1.0																													q	1.0	None	0.0		2.0	linemagenta.gif	go								0.434377193451																								0.0	0.513890981674	0.00094199180603	0.434377193451	1.0	q	970.282461882																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
248	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	5.0	3.0	23.0	3.0																													a	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.351034879684																								4.05	0.514295816422	0.00116586685181	0.351034879684	1.0	a	973.2863798139999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
249	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	6.0	0.0	24.0	3.0																													a	1.0	None	0.0		0.5	crossblue.gif	stop								0.351015806198																								0.46	0.514047145844	0.0008869171142580001	0.351015806198	1.0	a	976.2896358969999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
250	200.0	w	200.0																	2.0	0.0	2.0	0.0	6.0	1.0	25.0	0.0																													w	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.43340587616000004																								3.98	0.513919115067	0.0009241104125980002	0.43340587616000004	1.0	w	979.292663813																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
251	200.0	s	-200.0																	2.0	0.0	2.0	0.0	6.0	2.0	26.0	2.0																													s	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.36770796775799997																								3.78	0.514470815659	0.00088095664978	0.36770796775799997	1.0	s	982.29587388																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
252	200.0	w	200.0																	2.0	0.0	2.0	0.0	6.0	3.0	27.0	0.0																													w	1.0	None	0.0		0.5	crossblue.gif	stop								0.41823005676299996																								0.25	0.514278888702	0.0008978843688960001	0.41823005676299996	1.0	w	985.29932785																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
253	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	0.0	28.0	3.0																													a	1.0	None	0.0		0.5	diamondorange.gif	go								0.35084486007700005																								0.39	0.5138540267939999	0.0009360313415529999	0.35084486007700005	1.0	a	988.3027489189999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
254	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	1.0	29.0	1.0																													q	1.0	None	0.0		0.5	diamondorange.gif	go								0.36744594574																								0.0	0.514111042023	0.0009589195251460001	0.36744594574	1.0	q	991.306552887																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
255	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	2.0	30.0	1.0																													q	1.0	None	0.0		4.0	hexagongray.gif	stop								0.434560060501																								0.0	0.513570070267	0.000900983810425	0.434560060501	1.0	q	994.3093848230001																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
256	-200.0	q	200.0																	2.0	0.0	2.0	0.0	7.0	3.0	31.0	1.0																													q	1.0	None	0.0		0.5	diamondorange.gif	go								0.434121131897																								0.65	0.514368057251	0.0008780956268310002	0.434121131897	1.0	q	997.3125998969999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
257	200.0	s	-200.0																	2.0	0.0	2.0	0.0	8.0	0.0	32.0	2.0																													s	1.0	None	0.0		2.0	circlecyan.gif	stop								0.35125398635899996																								0.0	0.5141568183899999	0.0009279251098630001	0.35125398635899996	1.0	s	1000.31618285																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
258	200.0	w	200.0																	2.0	0.0	2.0	0.0	8.0	1.0	33.0	0.0																													w	1.0	None	0.0		2.0	linemagenta.gif	go								0.367343902588																								0.0	0.514129161835	0.00088095664978	0.367343902588	1.0	w	1003.31949687																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
259	200.0	w	200.0																	2.0	0.0	2.0	0.0	8.0	2.0	34.0	0.0																													w	1.0	None	0.0		1.0	squarewhite.gif	stop								0.350931167603																								1.12	0.5143339633940001	0.000880002975464	0.350931167603	1.0	w	1006.32257795																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
260	200.0	s	-200.0																	2.0	0.0	2.0	0.0	8.0	3.0	35.0	2.0																													s	1.0	None	0.0		2.0	circlecyan.gif	stop								0.417923927307																								2.0	0.514051914215	0.0009369850158689999	0.417923927307	1.0	s	1009.32610679																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
261	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	9.0	0.0	36.0	3.0																													a	1.0	None	0.0		4.0	hexagongray.gif	stop								0.40040707588200003																								0.0	0.514718055725	0.000890016555786	0.40040707588200003	1.0	a	1012.32958293																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
262	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	1.0	37.0	1.0																													q	1.0	None	0.0		0.5	diamondorange.gif	go								0.35076189041100003																								0.69	0.514137029648	0.000882863998413	0.35076189041100003	1.0	q	1015.33285499																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
263	200.0	s	-200.0																	2.0	0.0	2.0	0.0	9.0	2.0	38.0	2.0																													s	1.0	None	0.0		2.0	linemagenta.gif	go								0.351042985916																								0.0	0.514051914215	0.0009160041809079999	0.351042985916	1.0	s	1018.33604789																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
264	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	3.0	39.0	1.0																													q	1.0	None	0.0		0.5	diamondorange.gif	go								0.36738491058300005																								0.51	0.514539003372	0.0008759498596189999	0.36738491058300005	1.0	q	1021.33939481																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
265	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	0.0	40.0	1.0																													q	1.0	None	0.0		1.0	squarewhite.gif	stop								0.35113000869800004																								0.0	0.51426410675	0.0009069442749019998	0.35113000869800004	1.0	q	1024.3433919																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
266	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	None	0.0		0.5	crossblue.gif	stop								0.350826978683																								0.49	0.513559103012	0.0009400844573969999	0.350826978683	1.0	a	1027.34640288																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
267	200.0	w	200.0																	2.0	0.0	2.0	0.0	10.0	2.0	42.0	0.0																													w	1.0	None	0.0		2.0	circlecyan.gif	stop								0.35067105293300005																								2.09	0.514183998108	0.000885009765625	0.35067105293300005	1.0	w	1030.3495419																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
268	-200.0	q	200.0																	2.0	0.0	2.0	0.0	10.0	3.0	43.0	1.0																													q	1.0	None	0.0		4.0	hexagongray.gif	stop								0.317777872086																								3.99	0.514286994934	0.0009670257568360001	0.317777872086	1.0	q	1033.35309792																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
269	200.0	w	200.0																	2.0	0.0	2.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	None	0.0		1.0	trianglegreen.gif	go								0.317651987076																								1.06	0.513935089111	0.0009100437164310001	0.317651987076	1.0	w	1036.35665798																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
270	200.0	s	-200.0																	2.0	0.0	2.0	0.0	11.0	1.0	45.0	2.0																													s	1.0	None	0.0		0.5	diamondorange.gif	go								0.384777069092																								0.55	0.513813972473	0.0011298656463599999	0.384777069092	1.0	s	1039.35982585																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
271	200.0	w	200.0																	2.0	0.0	2.0	0.0	11.0	2.0	46.0	0.0																													w	1.0	None	0.0		1.0	trianglegreen.gif	go								0.367114067078																								1.07	0.514181852341	0.0008959770202639998	0.367114067078	1.0	w	1042.36321092																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
272	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	11.0	3.0	47.0	3.0																													a	1.0	None	0.0		0.5	diamondorange.gif	go								0.367643117905																								0.0	0.5142588615420001	0.0008909702301030001	0.367643117905	1.0	a	1045.36639881																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
273	200.0	w	200.0																	2.0	0.0	2.0	0.0	12.0	0.0	48.0	0.0																													w	1.0	None	0.0		0.5	diamondorange.gif	go								0.367340803146																								0.73	0.514211893082	0.000951051712036	0.367340803146	1.0	w	1048.36967087																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
274	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	1.0	49.0	1.0																													q	1.0	None	0.0		1.0	squarewhite.gif	stop								0.368086099625																								0.0	0.514373064041	0.000880002975464	0.368086099625	1.0	q	1051.37316799																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
275	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	None	0.0		2.0	circlecyan.gif	stop								0.33392000198399996																								2.05	0.514457941055	0.0009069442749019998	0.33392000198399996	1.0	q	1054.37636781																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
276	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	3.0	51.0	1.0																													q	1.0	None	0.0		0.5	crossblue.gif	stop								0.35089802742																								0.41	0.513854980469	0.0009469985961910001	0.35089802742	1.0	q	1057.37972999																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
277	200.0	w	200.0																	2.0	0.0	2.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	None	0.0		2.0	linemagenta.gif	go								0.333822965622																								0.0	0.51459813118	0.000913143157959	0.333822965622	1.0	w	1060.38332701																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
278	200.0	s	-200.0																	2.0	0.0	2.0	0.0	13.0	1.0	53.0	2.0																													s	1.0	None	0.0		1.0	trianglegreen.gif	go								0.367377996445																								0.0	0.5139858722689999	0.000978946685791	0.367377996445	1.0	s	1063.38672686																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
279	-200.0	q	200.0																	2.0	0.0	2.0	0.0	13.0	2.0	54.0	1.0																													q	1.0	None	0.0		4.0	hexagongray.gif	stop								0.350951910019																								4.22	0.513664007187	0.000998020172119	0.350951910019	1.0	q	1066.38990879																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
280	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	13.0	3.0	55.0	3.0																													a	1.0	None	0.0		4.0	hexagongray.gif	stop								0.333899021149																								4.0	0.514307975769	0.00088906288147	0.333899021149	1.0	a	1069.39334083																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
281	200.0	w	200.0																	2.0	0.0	2.0	0.0	14.0	0.0	56.0	0.0																													w	1.0	None	0.0		1.0	squarewhite.gif	stop								0.30080103874200004																								1.17	0.514073133469	0.00088095664978	0.30080103874200004	1.0	w	1072.39715695																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
282	200.0	s	-200.0																	2.0	0.0	2.0	0.0	14.0	1.0	57.0	2.0																													s	1.0	None	0.0		1.0	squarewhite.gif	stop								0.35105705261200004																								0.95	0.513729095459	0.000932216644287	0.35105705261200004	1.0	s	1075.40012193																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
283	200.0	s	-200.0																	2.0	0.0	2.0	0.0	14.0	2.0	58.0	2.0																													s	1.0	None	0.0		4.0	hexagongray.gif	stop								0.35047698020900003																								4.15	0.514307022095	0.0008840560913089999	0.35047698020900003	1.0	s	1078.40330982																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
284	200.0	w	200.0																	2.0	0.0	2.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	None	0.0		2.0	circlecyan.gif	stop								0.350907802582																								1.9	0.513984203339	0.000909090042114	0.350907802582	1.0	w	1081.40679479																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
285	200.0	w	200.0																	2.0	0.0	2.0	0.0	15.0	0.0	60.0	0.0																													w	1.0	None	0.0		2.0	circlecyan.gif	stop								0.35090398788500005																								2.11	0.5139210224149999	0.0009629726409910001	0.35090398788500005	1.0	w	1084.40993381																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
286	-200.0	q	200.0																	2.0	0.0	2.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	None	0.0		1.0	squarewhite.gif	stop								0.350970983505																								0.99	0.5142138004300001	0.0010168552398699998	0.350970983505	1.0	q	1087.41390896																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
287	200.0	s	-200.0																	2.0	0.0	2.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	None	0.0		0.5	crossblue.gif	stop								0.350821971893																								0.49	0.513694047928	0.000900983810425	0.350821971893	1.0	s	1090.41700983																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
288	200.0	s	-200.0																	2.0	0.0	2.0	0.0	15.0	3.0	63.0	2.0																													s	1.0	None	0.0		0.5	diamondorange.gif	go								0.334161996841																								0.39	0.514168024063	0.0008950233459470001	0.334161996841	1.0	s	1093.42005396																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
289	200.0	s	-200.0																	2.0	0.0	2.0	0.0	16.0	0.0	64.0	2.0																													s	1.0	None	0.0		4.0	hexagongray.gif	stop								0.31805515289299996																								0.0	0.514170885086	0.0009729862213130002	0.31805515289299996	1.0	s	1096.42346787																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
290	200.0	s	-200.0																	2.0	0.0	2.0	0.0	16.0	1.0	65.0	2.0																													s	1.0	None	0.0		2.0	circlecyan.gif	stop								0.317538022995																								2.21	0.5141971111300001	0.0008790493011469999	0.317538022995	1.0	s	1099.42687488																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
291	200.0	s	-200.0																	2.0	0.0	2.0	0.0	16.0	2.0	66.0	2.0																													s	1.0	None	0.0		2.0	circlecyan.gif	stop								0.31797003745999997																								2.07	0.5141780376430001	0.00090503692627	0.31797003745999997	1.0	s	1102.43014598																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
292	200.0	w	200.0																	2.0	0.0	2.0	0.0	16.0	3.0	67.0	0.0																													w	1.0	None	0.0		4.0	hexagongray.gif	stop								0.401403903961																								0.0	0.513760089874	0.0009548664093019999	0.401403903961	1.0	w	1105.43357587																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
293	200.0	w	200.0																	2.0	0.0	2.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	None	0.0		4.0	hexagongray.gif	stop								0.36699795723000006																								4.03	0.514539957047	0.000888824462891	0.36699795723000006	1.0	w	1108.43692398																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
294	200.0	s	-200.0																	2.0	0.0	2.0	0.0	17.0	1.0	69.0	2.0																													s	1.0	None	0.0		4.0	hexagongray.gif	stop								0.367438077927																								4.14	0.514436006546	0.0008859634399410001	0.367438077927	1.0	s	1111.44017982																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
295	200.0	s	-200.0																	2.0	0.0	2.0	0.0	17.0	2.0	70.0	2.0																													s	1.0	None	0.0		0.5	diamondorange.gif	go								0.401177883148																								0.28	0.513864994049	0.0009210109710689999	0.401177883148	1.0	s	1114.44349694																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
296	200.0	s	-200.0																	2.0	0.0	2.0	0.0	17.0	3.0	71.0	2.0																													s	1.0	None	0.0		1.0	squarewhite.gif	stop								0.384208202362																								1.18	0.514250040054	0.000900983810425	0.384208202362	1.0	s	1117.44692993																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
297	-200.0	q	200.0																	2.0	0.0	2.0	0.0	18.0	0.0	72.0	1.0																													q	1.0	None	0.0		4.0	invertedtriangleyellow.gif	go								0.40064406395																								3.79	0.514555931091	0.000921964645386	0.40064406395	1.0	q	1120.45105195																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
298	-200.0	q	200.0																	2.0	0.0	2.0	0.0	18.0	1.0	73.0	1.0																													q	1.0	None	0.0		4.0	hexagongray.gif	stop								0.384263038635																								3.97	0.513234138489	0.000930070877075	0.384263038635	1.0	q	1123.45383692																																	2015_Jun_30_1148	60.1767869876	LearningTask	1	54	
