	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	feedbackResp.rt	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
0																																																	[]	[]	[]	[]	[]	9.0	39.096246957800005																																																																								2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
1	-200.0	a	-200.0				0.0	0.0	0.0	7.0																																														a	1.0	0.618109941483	None	0.0	4.0	diamondgreen.gif	stop	4.01	0.500530958176	0.0280690193176	0.618109941483	1.0	a	109.13836216899999																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
2	200.0	w	200.0				0.0	1.0	1.0	0.0																																														w	1.0	0.384361982346	None	0.0	4.0	diamondgreen.gif	stop	4.17	0.51438498497	0.00110816955566	0.384361982346	1.0	w	112.141339064																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
3	-200.0	a	-200.0				0.0	2.0	2.0	3.0																																														a	1.0	0.43450689315800006	None	0.0	4.0	diamondgreen.gif	stop	0.0	0.514672040939	0.0010318756103500002	0.43450689315800006	1.0	a	115.14428401																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
4	-200.0	q	200.0				0.0	3.0	3.0	9.0																																														q	1.0	0.46753597259499996	None	0.0	4.0	invertedtrianglemagenta.gif	go	0.0	0.515161991119	0.010388135909999999	0.46753597259499996	1.0	q	118.147844076																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
5	200.0	s	-200.0				0.0	4.0	4.0	2.0																																														s	1.0	0.40106511116	None	0.0	4.0	invertedtrianglemagenta.gif	go	3.82	0.514876842499	0.0009019374847410001	0.40106511116	1.0	s	121.15133214																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
6	200.0	w	200.0				0.0	5.0	5.0	8.0																																														w	1.0	0.417562007904	None	0.0	0.5	trianglegray.gif	go	0.42	0.514947891235	0.015190839767499999	0.417562007904	1.0	w	124.15448403399999																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
7	-200.0	q	200.0				0.0	6.0	6.0	5.0																																														q	1.0	0.417933940887	None	0.0	0.5	lineblue.gif	stop	0.37	0.515386104584	0.0301930904388	0.417933940887	1.0	q	127.157645226																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
8	200.0	w	200.0				0.0	7.0	7.0	4.0																																														w	1.0	0.43408799171400003	None	0.0	1.0	squarecyan.gif	stop	0.86	0.5153310298920001	0.0203528404236	0.43408799171400003	1.0	w	130.161155224																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
9	200.0	s	-200.0				0.0	8.0	8.0	6.0																																														s	1.0	0.45084118843099996	None	0.0	0.5	trianglegray.gif	go	0.61	0.515216827393	0.0009148120880130001	0.45084118843099996	1.0	s	133.16479706799998																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
10	-200.0	q	200.0				0.0	9.0	9.0	1.0																																														q	1.0	0.41746187210100005	None	0.0	1.0	squarecyan.gif	stop	1.25	0.514943122864	0.0008971691131589999	0.41746187210100005	1.0	q	136.167745113																																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
11				z	0.0	-200.0										0.0	0.0	0.0	0.0																																																				177.65074109999998	stop	diamondgreen.gif	stop	4.0	z	1.0	0.300889015198	None	0.0	0.0012850761413599999	0.5120830535890001	0.7627079486849999	180.65089201900003																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
12				z	0.0	-200.0										0.0	1.0	1.0	0.0																																																				180.651307106	go	hexagonwhite.gif	go	1.0	z	1.0	0.651522159576	None	0.0	0.126726150513	0.515387058258		183.65400219																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
13				z	0.0	-200.0										1.0	0.0	2.0	0.0																																																				183.65436005599997	go	invertedtrianglemagenta.gif	go	4.0	z	1.0	0.5176408290860001	None	0.0	0.0009570121765139998	0.515934944153		186.657466173																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
14				m	0.0	200.0										1.0	1.0	3.0	1.0																																																				186.65809321400002	stop	diamondgreen.gif	stop	4.0	m	1.0	0.684545993805	None	0.0	0.000978231430054	0.515188217163	0.765728235245	189.66082716																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
15				z	0.0	-200.0										2.0	0.0	4.0	0.0																																																				189.66123104099998	go	invertedtrianglemagenta.gif	go	4.0	z	1.0	0.5508210659030001	None	0.0	0.0011210441589400001	0.515826940536		192.664077044																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
16				m	0.0	200.0										2.0	1.0	5.0	1.0																																																				192.664455175	go	circleyellow.gif	go	2.0	m	1.0	0.584452152252	None	0.0	0.0175158977509	0.5159778594969999		195.66772913900002																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
17				m	0.0	200.0										3.0	0.0	6.0	1.0																																																				195.668169022	go	circleyellow.gif	go	2.0	m	1.0	0.617587089539	None	0.0	0.0009820461273189998	0.515403985977		198.670805216																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
18				z	0.0	-200.0										3.0	1.0	7.0	0.0																																																				198.67121005099997	go	invertedtrianglemagenta.gif	go	4.0	z	1.0	0.601542949677	None	0.0	0.00101804733276	0.5157170295719999		201.67402100599998																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
19				m	0.0	200.0										4.0	0.0	8.0	1.0																																																				201.67440319099998	go	trianglegray.gif	go	0.5	m	1.0	0.867990016937	None	0.0	0.0009820461273189998	0.516009092331		204.677485228																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
20				m	0.0	200.0										4.0	1.0	9.0	1.0																																																				204.678066015	go	circleyellow.gif	go	2.0	m	1.0	0.651170015335	None	0.0	0.00101709365845	0.515676021576		207.68101716																																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
21																																																																																					9.0	60.5225379467																																									2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
22																																																						9.0	7.8249771595																																																																								2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
23	-200.0	q	200.0																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	0.534265995026	None	0.0	2.0	crossorange.gif	stop																								2.19	0.515185117722	0.011239051818799998	0.534265995026	1.0	q	279.212112188																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
24	200.0	w	200.0																	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																													w	1.0	0.433953046799	None	0.0	1.0	squarecyan.gif	stop																								0.0	0.51398396492	0.0009148120880130001	0.433953046799	1.0	w	282.215001106																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
25	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0																													a	1.0	0.35092782974200004	None	0.0	2.0	circleyellow.gif	go																								2.16	0.514339923859	0.000962018966675	0.350927829742	1.0	a	285.218069077																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
26	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0																													s	1.0	0.38391709327699997	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.92	0.514706134796	0.000907182693481	0.383917093277	1.0	s	288.22163105																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
27	-200.0	q	200.0																	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0																													q	1.0	0.417652130127	None	0.0	0.5	lineblue.gif	stop																								0.25	0.51441693306	0.000904083251953	0.417652130127	1.0	q	291.225455999																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
28	200.0	s	-200.0																	0.0	0.0	0.0	0.0	1.0	1.0	5.0	2.0																													s	1.0	0.350223064423	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.91	0.51437997818	0.00137591362	0.350223064423	1.0	s	294.228907108																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
29	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	2.0	6.0	0.0																													w	1.0	0.417762994766	None	0.0	4.0	invertedtrianglemagenta.gif	go																								0.0	0.513611078262	0.0009250640869139999	0.417762994766	1.0	w	297.231666088																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
30	-200.0	q	200.0																	0.0	0.0	0.0	0.0	1.0	3.0	7.0	1.0																													q	1.0	0.5010759830470001	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.96	0.514437913895	0.0008869171142580001	0.501075983047	1.0	q	300.235239029																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
31	200.0	s	-200.0																	0.0	0.0	0.0	0.0	2.0	0.0	8.0	2.0																													s	1.0	0.384315013885	None	0.0	4.0	invertedtrianglemagenta.gif	go																								4.21	0.514074087143	0.0009069442749019998	0.384315013885	1.0	s	303.239019156																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
32	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	2.0	1.0	9.0	3.0																													a	1.0	0.417553901672	None	0.0	0.5	trianglegray.gif	go																								0.71	0.513761043549	0.0009210109710689999	0.417553901672	1.0	a	306.241697073																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
33	200.0	s	-200.0																	0.0	0.0	0.0	0.0	2.0	2.0	10.0	2.0																													s	1.0	0.367557048798	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.94	0.514393091202	0.00088906288147	0.367557048798	1.0	s	309.245252132																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
34	200.0	w	200.0																	0.0	0.0	0.0	0.0	2.0	3.0	11.0	0.0																													w	1.0	0.38377904892	None	0.0	2.0	circleyellow.gif	go																								2.14	0.514471054077	0.0009100437164310001	0.38377904892	1.0	w	312.24901318599996																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
35	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0																													w	1.0	0.41713786125200003	None	0.0	2.0	circleyellow.gif	go																								0.0	0.5138010978700001	0.000930070877075	0.317255973816	0.0	s	315.25178504	0.0	0.5159101486209999	0.000991106033325	0.41713786125200003	1.0	w	318.255595207																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
36	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	3.0																													a	1.0	0.467790126801	None	0.0	0.5	trianglegray.gif	go																								0.51	0.514122009277	0.0009210109710689999	0.467790126801	1.0	a	321.258517027																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
37	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	0.0																													w	1.0	0.40052914619400004	None	0.0	4.0	invertedtrianglemagenta.gif	go																								0.0	0.515048027039	0.000923871994019	0.400529146194	1.0	w	324.26227212																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
38	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	2.0																													s	1.0	0.533923864365	None	0.0	1.0	hexagonwhite.gif	go																								0.83	0.514295101166	0.0009450912475589999	0.533923864365	1.0	s	327.265082121																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
39	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	3.0																													a	1.0	0.41785192489600004	None	0.0	1.0	squarecyan.gif	stop																								0.78	0.514480113983	0.0010321140289299999	0.417851924896	1.0	a	330.268592119																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
40	-200.0	q	200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	1.0																													q	1.0	0.45110201835600006	None	0.0	4.0	diamondgreen.gif	stop																								0.0	0.5142099857329999	0.0009629726409910001	0.451102018356	1.0	q	333.272014141																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
41	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	0.0																													w	1.0	0.40068888664200003	None	0.0	0.5	lineblue.gif	stop																								0.72	0.5142610073089999	0.00093412399292	0.400688886642	1.0	w	336.275387049																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
42	-200.0	q	200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	1.0																													q	1.0	0.401762008667	None	0.0	0.5	trianglegray.gif	go																								0.75	0.514107942581	0.0008959770202639998	0.401762008667	1.0	q	339.278836012																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
43	200.0	w	200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	0.0																													w	1.0	0.45046687126199997	None	0.0	4.0	diamondgreen.gif	stop																								4.12	0.514512062073	0.0009739398956299999	0.450466871262	1.0	w	342.282209158																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
44	200.0	w	200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	0.0																													w	1.0	0.367453098297	None	0.0	2.0	circleyellow.gif	go																								1.81	0.5139930248260001	0.0009291172027589999	0.367453098297	1.0	w	345.28515005099996																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
45	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	1.0																													q	1.0	0.43423700332599996	None	0.0	2.0	circleyellow.gif	go																								2.15	0.514468193054	0.000922203063965	0.434237003326	1.0	q	348.288787127																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
46	200.0	w	200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	0.0																													w	1.0	0.38397598266599997	None	0.0	0.5	lineblue.gif	stop																								0.0	0.514348983765	0.000970125198364	0.383975982666	1.0	w	351.29263711																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
47	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	3.0																													a	1.0	0.46807217598000006	None	0.0	1.0	squarecyan.gif	stop																								0.83	0.5136308670040001	0.00088906288147	0.46807217598	1.0	a	354.29545116400004																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
48	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	2.0																													s	1.0	0.40095090866099997	None	0.0	2.0	crossorange.gif	stop																								1.9	0.5137541294100001	0.00103402137756	0.400950908661	1.0	s	357.298991203																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
49	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	0.0																													w	1.0	0.383898973465	None	0.0	2.0	circleyellow.gif	go																								2.12	0.514039039612	0.000923871994019	0.383898973465	1.0	w	360.30232405699996																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
50	-200.0	q	200.0																	0.0	0.0	0.0	0.0	6.0	3.0	27.0	1.0																													q	1.0	0.43417501449600004	None	0.0	4.0	diamondgreen.gif	stop																								4.15	0.514180183411	0.00103712081909	0.434175014496	1.0	q	363.305397034																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
51	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	7.0	0.0	28.0	3.0																													a	1.0	0.417497873306	None	0.0	1.0	hexagonwhite.gif	go																								1.15	0.514671802521	0.000995874404907	0.417497873306	1.0	a	366.30939412099997																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
52	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	1.0	29.0	0.0																													w	1.0	0.317879915237	None	0.0	1.0	squarecyan.gif	stop																								1.24	0.513669967651	0.0009541511535639998	0.317879915237	1.0	w	369.312110186																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
53	200.0	s	-200.0																	0.0	0.0	0.0	0.0	7.0	2.0	30.0	2.0																													s	1.0	0.300656080246	None	0.0	1.0	squarecyan.gif	stop																								1.04	0.514003992081	0.00103712081909	0.300656080246	1.0	s	372.315862179																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
54	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	7.0	3.0	31.0	3.0																													a	1.0	0.434678077698	None	0.0	1.0	squarecyan.gif	stop																								0.83	0.513369083405	0.0009291172027589999	0.434678077698	1.0	a	375.31898403199995																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
55	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	0.0	32.0	2.0																													s	1.0	0.35081696510300003	None	0.0	1.0	hexagonwhite.gif	go																								0.87	0.514477014542	0.00090217590332	0.350816965103	1.0	s	378.32243418699994																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
56	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	1.0	33.0	3.0																													a	1.0	0.41705799102799995	None	0.0	2.0	crossorange.gif	stop																								2.04	0.514116048813	0.000969886779785	0.417057991028	1.0	a	381.32560300800003																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
57	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	2.0	34.0	2.0																													s	1.0	0.417150020599	None	0.0	0.5	lineblue.gif	stop																								0.4	0.514500141144	0.0009670257568360001	0.417150020599	1.0	s	384.328943014																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
58	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	3.0	35.0	3.0																													a	1.0	0.384593963623	None	0.0	2.0	crossorange.gif	stop																								1.9	0.514308929443	0.0009398460388180001	0.384593963623	1.0	a	387.332568169																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
59	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	9.0	0.0	36.0	3.0																													a	1.0	0.367603063583	None	0.0	2.0	crossorange.gif	stop																								1.82	0.513588905334	0.000902891159058	0.367603063583	1.0	a	390.33590722099996																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
60	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	1.0	37.0	2.0																													s	1.0	0.367341995239	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.99	0.513325929642	0.00117993354797	0.367341995239	1.0	s	393.33906006800004																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
61	-200.0	q	200.0																	0.0	0.0	0.0	0.0	9.0	2.0	38.0	1.0																													q	1.0	0.334203958511	None	0.0	1.0	squarecyan.gif	stop																								0.83	0.514250040054	0.0009160041809079999	0.334203958511	1.0	q	396.342325211																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
62	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	3.0	39.0	2.0																													s	1.0	0.31715798378000004	None	0.0	0.5	trianglegray.gif	go																								0.54	0.5145690441130001	0.0009350776672360002	0.31715798378	1.0	s	399.346066236																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
63	200.0	s	-200.0																	0.0	0.0	0.0	0.0	10.0	0.0	40.0	2.0																													s	1.0	0.367598056793	None	0.0	0.5	trianglegray.gif	go																								0.63	0.513835906982	0.0009198188781739999	0.367598056793	1.0	s	402.34925723099997																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
64	-200.0	q	200.0																	0.0	0.0	0.0	0.0	10.0	1.0	41.0	1.0																													q	1.0	0.400875091553	None	0.0	1.0	squarecyan.gif	stop																								0.88	0.513741970062	0.00116515159607	0.400875091553	1.0	q	405.35273718800005																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
65	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	2.0	42.0	3.0																													a	1.0	0.350650072098	None	0.0	0.5	lineblue.gif	stop																								0.39	0.514029026031	0.000902891159058	0.350650072098	1.0	a	408.355869055																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
66	-200.0	q	200.0																	0.0	0.0	0.0	0.0	10.0	3.0	43.0	1.0																													q	1.0	0.40068793296800004	None	0.0	0.5	lineblue.gif	stop																								0.0	0.514659166336	0.000907182693481	0.400687932968	1.0	q	411.35942411400003																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
67	200.0	s	-200.0																	0.0	0.0	0.0	0.0	11.0	0.0	44.0	2.0																													s	1.0	0.31752800941500003	None	0.0	2.0	circleyellow.gif	go																								1.75	0.514014005661	0.00109219551086	0.317528009415	1.0	s	414.362662077																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
68	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	11.0	1.0	45.0	3.0																													a	1.0	0.417457103729	None	0.0	1.0	squarecyan.gif	stop																								1.14	0.513899087906	0.0011510848999000001	0.417457103729	1.0	a	417.365903139																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
69	200.0	s	-200.0																	0.0	0.0	0.0	0.0	11.0	2.0	46.0	2.0																													s	1.0	0.35113191604599997	None	0.0	0.5	trianglegray.gif	go																								0.0	0.514326095581	0.00103807449341	0.351131916046	1.0	s	420.369869232																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
70	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	3.0	47.0	0.0																													w	1.0	0.384365797043	None	0.0	0.5	lineblue.gif	stop																								0.64	0.513310909271	0.000938892364502	0.384365797043	1.0	w	423.372690201																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
71	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.38415408134499995	None	0.0	0.5	trianglegray.gif	go																								0.0	0.514256000519	0.0009200572967529999	0.384154081345	1.0	q	426.376035213																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
72	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	12.0	1.0	49.0	3.0																													a	1.0	0.351090192795	None	0.0	1.0	hexagonwhite.gif	go																								0.75	0.51406288147	0.0009560585021970001	0.351090192795	1.0	a	429.379253149																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
73	200.0	s	-200.0																	0.0	0.0	0.0	0.0	12.0	2.0	50.0	2.0																													s	1.0	0.350407838821	None	0.0	0.5	lineblue.gif	stop																								0.0	0.5142009258269999	0.0010809898376500002	0.350407838821	1.0	s	432.38259220099997																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
74	200.0	w	200.0																	0.0	0.0	0.0	0.0	12.0	3.0	51.0	0.0																													w	1.0	0.40131807327299995	None	0.0	2.0	crossorange.gif	stop																								0.0	0.514273166656	0.0008950233459470001	0.401318073273	1.0	w	435.386253119																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
75	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.417573928833	None	0.0	4.0	diamondgreen.gif	stop																								3.8	0.5139260292050001	0.000908851623535	0.417573928833	1.0	w	438.389510155																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
76	200.0	s	-200.0																	0.0	0.0	0.0	0.0	13.0	1.0	53.0	2.0																													s	1.0	0.284546136856	None	0.0	4.0	invertedtrianglemagenta.gif	go																								0.0	0.514154911041	0.0009608268737789999	0.400454998016	0.0	a	441.392777205	0.0	0.515523910522	0.000962018966675	0.284546136856	1.0	s	444.396170139																											2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
77	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	3.0																													a	1.0	0.38380408287	None	0.0	4.0	diamondgreen.gif	stop																								3.94	0.514466047287	0.0008859634399410001	0.38380408287	1.0	a	447.399814129																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
78	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	0.0																													w	1.0	0.367557048798	None	0.0	4.0	diamondgreen.gif	stop																								0.0	0.5137808322909999	0.0009109973907470001	0.367557048798	1.0	w	450.402856112																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
79	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	1.0																													q	1.0	0.351094961166	None	0.0	0.5	trianglegray.gif	go																								0.73	0.513947963715	0.000931024551392	0.351094961166	1.0	q	453.40627312699996																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
80	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	3.0																													a	1.0	0.41766095161399996	None	0.0	4.0	diamondgreen.gif	stop																								0.0	0.514006137848	0.00115418434143	0.417660951614	1.0	a	456.40954613699995																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
81	200.0	s	-200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	2.0																													s	1.0	0.400871992111	None	0.0	4.0	invertedtrianglemagenta.gif	go																								3.84	0.514295816422	0.00116395950317	0.400871992111	1.0	s	459.41293501900003																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
82	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.367792129517	None	0.0	2.0	circleyellow.gif	go																								2.22	0.514173030853	0.00102114677429	0.367792129517	1.0	q	462.41664910300005																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
83	200.0	w	200.0																	0.0	0.0	0.0	0.0	15.0	0.0	60.0	0.0																													w	1.0	0.384433984756	None	0.0	0.5	lineblue.gif	stop																								0.31	0.5137050151820001	0.000904083251953	0.384433984756	1.0	w	465.41954708099996																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
84	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	0.417747020721	None	0.0	1.0	squarecyan.gif	stop																								0.0	0.514319181442	0.0010430812835700001	0.417747020721	1.0	q	468.42268014																																		2015_Jul_07_1048	59.9269327321	LearningTask	1	81	
