	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	resp.rt	thirdPracComputedRewardOutput	thirdPracLearningStimOnset	thirdPracLearningFixOnset	thirdPracPresentationRT	thirdPracPresentationAcc	thirdPracPresentationResp	thirdPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 145
0																																																	[]	[]	[]	[]	[]	9.0	46.548544883699996																																																																																						2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
1	200.0	s	-200.0				0.0	0.0	0.0	2.0																																														s	1.0	None	0.0	0.327845096588	2.0	squareblue.gif	go	0.0	0.507636070251	0.037976980209400005	[]	0.0	None	66.1947731972	0.0	0.5155830383300001	0.0011758804321300002	[]	0.0	None	69.1979060173	0.451472043991	1.88	0.515788078308	0.0009720325469970001	0.451472043991	1.0	s	72.2013070583																																																								2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
2	200.0	s	-200.0				0.0	1.0	1.0	6.0																																														s	1.0	None	0.0		4.0	diamondwhite.gif	stop	4.09	0.514952898026	0.010947942733799999	0.618135929108	1.0	s	75.2044110298								0.618135929108																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
3	-200.0	q	200.0				0.0	2.0	2.0	9.0																																														q	1.0	None	0.0		4.0	diamondwhite.gif	stop	3.83	0.5151720047	0.0009031295776369999	0.618235111237	1.0	q	78.20768117899999								0.618235111237																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
4	-200.0	a	-200.0				0.0	3.0	3.0	7.0																																														a	1.0	a	1.0	0.12290096283	2.0	squareblue.gif	go	2.12	0.51466012001	0.0009350776672360002	0.517799139023	1.0	a	81.2110261917								0.517799139023																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
5	200.0	w	200.0				0.0	4.0	4.0	8.0																																														w	1.0	None	0.0		4.0	invertedtriangleorange.gif	go	4.0	0.515332937241	0.0131680965424	0.384541988373	1.0	w	84.2145030499								0.384541988373																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
6	200.0	w	200.0				0.0	5.0	5.0	0.0																																														w	1.0	None	0.0		1.0	trianglegreen.gif	stop	0.84	0.515218019485	0.0018119812011700002	0.534309148788	1.0	w	87.217689991								0.534309148788																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
7	200.0	w	200.0				0.0	6.0	6.0	4.0																																														w	1.0	None	0.0		1.0	trianglegreen.gif	stop	1.21	0.5151700973510001	0.0009860992431639998	0.33388710022	1.0	w	90.22092103959999								0.33388710022																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
8	-200.0	q	200.0				0.0	7.0	7.0	1.0																																														q	1.0	None	0.0		1.0	hexagonmagenta.gif	go	1.0	0.515385150909	0.0363450050354	0.417984962463	1.0	q	93.2246291637								0.417984962463																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
9	-200.0	a	-200.0				0.0	8.0	8.0	3.0																																														a	1.0	None	0.0		2.0	crosscyan.gif	stop	2.02	0.514985084534	0.0017502307891800002	0.534705162048	1.0	a	96.22814106940001								0.534705162048																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
10	-200.0	q	200.0				0.0	9.0	9.0	5.0																																														q	1.0	None	0.0		2.0	squareblue.gif	go	0.0	0.5146961212160001	0.0008931159973139998	0.467787027359	1.0	q	99.23105311389999								0.467787027359																																																															2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
11				z	0.0	-200.0										0.0	0.0	0.0	0.0																																																																			168.364498138	go	hexagonmagenta.gif	go	1.0	z	1.0	0.568123102188	None	0.0	0.00144791603088	0.509652853012	171.361675978																																											2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
12				m	0.0	200.0										0.0	1.0	1.0	1.0																																																																			171.36206913	go	invertedtriangleorange.gif	go	4.0	m	1.0	0.417536973953	None	0.0	0.0009520053863530001	0.5156710147860001	174.365090132																																											2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
13				z	0.0	-200.0										1.0	0.0	2.0	0.0																																																																			174.36552906	go	invertedtriangleorange.gif	go	4.0	z	1.0	0.385064840317	None	0.0	0.0009679794311519998	0.5153989791870001	177.36829114																																											2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
14				m	0.0	200.0										1.0	1.0	3.0	1.0																																																																			177.368654013	stop	lineyellow.gif	stop	0.5	m	1.0	0.417982816696	None	0.0	0.0400788784027	0.515706062317	180.371848106	0.7659709453579999																																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
15				m	0.0	200.0										2.0	0.0	4.0	1.0																																																																			180.37221097900002	stop	lineyellow.gif	stop	0.5	None	0.0		None	0.0	0.00095009803772	0.515834093094	183.375138044	0.7660040855410001																																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
16				z	0.0	-200.0										2.0	1.0	5.0	0.0																																																																			183.375504017	stop	crosscyan.gif	stop	2.0	z	1.0	0.550924062729	None	0.0	0.000951051712036	0.515742063522	186.37850499200002	0.7663328647609999																																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
17				m	0.0	200.0										3.0	0.0	6.0	1.0																																																																			186.378871202	go	circlegray.gif	go	0.5	m	1.0	0.601702928543	None	0.0	0.038228988647500003	0.515548944473	189.381740093																																											2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
18				z	0.0	-200.0										3.0	1.0	7.0	0.0																																																																			189.382105112	stop	trianglegreen.gif	stop	1.0	None	0.0		None	0.0	0.000951051712036	0.515964984894	192.385219097	0.766206979752																																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
19				z	0.0	-200.0										4.0	0.0	8.0	0.0																																																																			192.385580063	stop	trianglegreen.gif	stop	1.0	None	0.0		None	0.0	0.000951051712036	0.515672206879	195.38862800599998	0.765780210495																																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
20				m	0.0	200.0										4.0	1.0	9.0	1.0																																																																			195.389032125	stop	diamondwhite.gif	stop	4.0	None	0.0		None	0.0	0.00119304656982	0.515532016754	198.391841173	0.765758991241																																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
21																																																																																																				9.0	55.0626192093																																								2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
22																																																						9.0	13.0147988796																																																																																						2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
23	-200.0	q	200.0																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	None	0.0		4.0	diamondwhite.gif	stop															0.500607013702																								4.02	0.509160995483	0.0009012222290039999	0.500607013702	1.0	q	269.622859001																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
24	200.0	w	200.0																	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0																													w	1.0	None	0.0		0.5	lineyellow.gif	stop															0.467523097992																								0.46	0.5138468742369999	0.0009319782257080001	0.467523097992	1.0	w	272.625723124																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
25	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.36776685714699997																								3.91	0.514239788055	0.000926971435547	0.36776685714699997	1.0	s	275.628906012																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
26	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0																													s	1.0	None	0.0		0.5	lineyellow.gif	stop															0.40069508552599997																								0.71	0.5144591331480001	0.000909090042114	0.40069508552599997	1.0	s	278.632209063																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
27	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0																													a	1.0	None	0.0		2.0	crosscyan.gif	stop															0.36749601364100004																								2.09	0.51433300972	0.0009360313415529999	0.36749601364100004	1.0	a	281.635607004																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
28	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0																													w	1.0	None	0.0		1.0	hexagonmagenta.gif	go															0.33429980278																								1.07	0.514353990555	0.0009069442749019998	0.33429980278	1.0	w	284.639032125																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
29	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	2.0	6.0	0.0																													w	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.400882005692																								3.75	0.514403104782	0.0009112358093260001	0.400882005692	1.0	w	287.642511129																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
30	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	1.0	3.0	7.0	3.0																													a	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.417443037033																								4.01	0.51401591301	0.0009200572967529999	0.417443037033	1.0	a	290.645673037																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
31	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	2.0	0.0	8.0	3.0																													a	1.0	None	0.0		2.0	crosscyan.gif	stop															0.417532920837																								1.92	0.514511108398	0.000904083251953	0.417532920837	1.0	a	293.649177074																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
32	200.0	w	200.0																	0.0	0.0	0.0	0.0	2.0	1.0	9.0	0.0																													w	1.0	None	0.0		2.0	crosscyan.gif	stop															0.333995103836																								2.13	0.514245986938	0.00090503692627	0.333995103836	1.0	w	296.652793169																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
33	-200.0	q	200.0																	0.0	0.0	0.0	0.0	2.0	2.0	10.0	1.0																													q	1.0	None	0.0		4.0	diamondwhite.gif	stop															0.401009082794																								3.99	0.514242887497	0.0011968612670899999	0.401009082794	1.0	q	299.655805111																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
34	200.0	s	-200.0																	0.0	0.0	0.0	0.0	2.0	3.0	11.0	2.0																													s	1.0	None	0.0		4.0	diamondwhite.gif	stop															0.333792209625																								0.0	0.5146160125729999	0.0009779930114750001	0.333792209625	1.0	s	302.659373999																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
35	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	0.0	12.0	2.0																													s	1.0	None	0.0		0.5	circlegray.gif	go															0.351314783096																								0.45	0.514137983322	0.0009059906005860001	0.351314783096	1.0	s	305.662463188																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
36	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	0.0																													w	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.384201049805																								3.83	0.51448392868	0.0009119510650630002	0.384201049805	1.0	w	308.665874004																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
37	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	2.0																													s	1.0	None	0.0		1.0	trianglegreen.gif	stop															0.384078979492																								0.0	0.514290094376	0.00102996826172	0.384078979492	1.0	s	311.669209003																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
38	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	None	0.0		2.0	squareblue.gif	go															0.41750001907300005																								1.9	0.514352083206	0.0008950233459470001	0.41750001907300005	1.0	w	314.67303299900004																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
39	-200.0	q	200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	1.0																													q	1.0	None	0.0		1.0	trianglegreen.gif	stop															0.45102691650399995																								0.82	0.514165878296	0.0009069442749019998	0.45102691650399995	1.0	q	317.676032066																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
40	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	0.0																													w	1.0	None	0.0		2.0	squareblue.gif	go															0.317770957947																								1.98	0.513690948486	0.0009360313415529999	0.317770957947	1.0	w	320.679480076																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
41	-200.0	q	200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	1.0																													q	1.0	None	0.0		1.0	hexagonmagenta.gif	go															0.43457293510399997																								1.1	0.514171123505	0.000904083251953	0.43457293510399997	1.0	q	323.682357073																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
42	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	3.0																													a	1.0	None	0.0		2.0	crosscyan.gif	stop															0.500532865524																								2.09	0.514652967453	0.000998973846436	0.500532865524	1.0	a	326.686073065																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
43	-200.0	q	200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	1.0																													q	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.384350061417																								0.0	0.514159917831	0.0009400844573969999	0.384350061417	1.0	q	329.68939209																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
44	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	3.0																													a	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.450675964355																								0.0	0.514600038528	0.0008931159973139998	0.450675964355	1.0	a	332.69281196599997																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
45	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	3.0																													a	1.0	None	0.0		0.5	lineyellow.gif	stop															0.41724896431																								0.32	0.514575004578	0.0008950233459470001	0.41724896431	1.0	a	335.696353197																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
46	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	2.0																													s	1.0	None	0.0		0.5	lineyellow.gif	stop															0.417411088943																								0.29	0.513803005219	0.00089693069458	0.417411088943	1.0	s	338.699515104																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
47	-200.0	q	200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	1.0																													q	1.0	None	0.0		0.5	lineyellow.gif	stop															0.501155853271																								0.0	0.5142588615420001	0.000918865203857	0.501155853271	1.0	q	341.702723026																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
48	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	0.0																													w	1.0	None	0.0		1.0	trianglegreen.gif	stop															0.367809057236																								1.0	0.514519929886	0.000900983810425	0.367809057236	1.0	w	344.706513166																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
49	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	2.0																													s	1.0	None	0.0		1.0	trianglegreen.gif	stop															0.417781114578																								0.0	0.51385807991	0.000912189483643	0.417781114578	1.0	s	347.709527016																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
50	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	3.0	27.0	0.0																													w	1.0	None	0.0		4.0	diamondwhite.gif	stop															0.40075087547300003																								4.14	0.514704227448	0.00092601776123	0.40075087547300003	1.0	w	350.713142157																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
51	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	0.0	28.0	1.0																													q	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.35115909576399995																								4.19	0.514215946198	0.000907897949219	0.35115909576399995	1.0	q	353.716456175																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
52	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	1.0	29.0	0.0																													w	1.0	None	0.0		0.5	circlegray.gif	go															0.367832899094																								0.51	0.514157056808	0.0011348724365200001	0.367832899094	1.0	w	356.71957016																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
53	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	7.0	2.0	30.0	3.0																													a	1.0	None	0.0		4.0	diamondwhite.gif	stop															0.518154144287																								4.08	0.51434803009	0.0009629726409910001	0.518154144287	1.0	a	359.722773075																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
54	200.0	s	-200.0																	0.0	0.0	0.0	0.0	7.0	3.0	31.0	2.0																													s	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.38415884971600006																								4.09	0.514693975449	0.0008950233459470001	0.38415884971600006	1.0	s	362.726319075																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
55	-200.0	q	200.0																	0.0	0.0	0.0	0.0	8.0	0.0	32.0	1.0																													q	1.0	None	0.0		1.0	trianglegreen.gif	stop															0.367327928543																								1.19	0.514547109604	0.000902891159058	0.367327928543	1.0	q	365.730406046																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
56	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	1.0	33.0	3.0																													a	1.0	None	0.0		0.5	circlegray.gif	go															0.417709112167																								0.0	0.513431072235	0.0010738372802700001	0.417709112167	1.0	a	368.733170033																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
57	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	2.0	34.0	3.0																													a	1.0	None	0.0		2.0	squareblue.gif	go															0.38436293602																								2.07	0.514265060425	0.000890016555786	0.38436293602	1.0	a	371.736361027																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
58	200.0	w	200.0																	0.0	0.0	0.0	0.0	8.0	3.0	35.0	0.0																													w	1.0	None	0.0		0.5	circlegray.gif	go															0.43516111373899996																								0.69	0.514093160629	0.00090217590332	0.43516111373899996	1.0	w	374.73976111400003																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
59	-200.0	q	200.0																	0.0	0.0	0.0	0.0	9.0	0.0	36.0	1.0																													q	1.0	None	0.0	0.426753997803	2.0	crosscyan.gif	stop															0.45047211647																								0.0	0.513961076736	0.0009279251098630001	0.468106985092	0.0	a	377.743093014	1.83	0.515878200531	0.0009670257568360001	0.45047211647	1.0	q	380.74674105599996																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
60	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	1.0	37.0	2.0																													s	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.400593042374																								4.11	0.514232873917	0.0009129047393799999	0.400593042374	1.0	s	383.749987125																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
61	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	2.0	38.0	0.0																													w	1.0	None	0.0		2.0	crosscyan.gif	stop															0.334356069565																								2.04	0.5140960216520001	0.000923871994019	0.334356069565	1.0	w	386.75308919																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
62	-200.0	q	200.0																	0.0	0.0	0.0	0.0	9.0	3.0	39.0	1.0																													q	1.0	None	0.0		2.0	squareblue.gif	go															0.384428977966																								1.82	0.514445781708	0.000909805297852	0.384428977966	1.0	q	389.756523132																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
63	200.0	s	-200.0																	0.0	0.0	0.0	0.0	10.0	0.0	40.0	2.0																													s	1.0	None	0.0		2.0	crosscyan.gif	stop															0.434376955032																								1.79	0.514315128326	0.000892162322998	0.434376955032	1.0	s	392.760601044																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
64	-200.0	q	200.0																	0.0	0.0	0.0	0.0	10.0	1.0	41.0	1.0																													q	1.0	None	0.0		2.0	squareblue.gif	go															0.36801695823700004																								1.91	0.5133290290829999	0.00090503692627	0.36801695823700004	1.0	q	395.763242006																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
65	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	2.0	42.0	3.0																													a	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.400936841965																								3.94	0.514203071594	0.0009760856628420001	0.400936841965	1.0	a	398.76683616599996																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
66	200.0	w	200.0																	0.0	0.0	0.0	0.0	10.0	3.0	43.0	0.0																													w	1.0	None	0.0		0.5	lineyellow.gif	stop															0.40080595016500004																								0.34	0.5140259265899999	0.0008959770202639998	0.40080595016500004	1.0	w	401.770524025																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
67	200.0	w	200.0																	0.0	0.0	0.0	0.0	11.0	0.0	44.0	0.0																													w	1.0	None	0.0		4.0	invertedtriangleorange.gif	go															0.33427381515500004																								3.85	0.513559818268	0.000945806503296	0.33427381515500004	1.0	w	404.77325797099996																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
68	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	11.0	1.0	45.0	3.0																													a	1.0	None	0.0		2.0	crosscyan.gif	stop															0.534524202347																								2.23	0.514292001724	0.0010621547699	0.534524202347	1.0	a	407.776508093																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
69	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	11.0	2.0	46.0	3.0																													a	1.0	None	0.0		2.0	squareblue.gif	go															0.500726938248																								2.09	0.514662027359	0.000885009765625	0.500726938248	1.0	a	410.78003907199997																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
70	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	3.0	47.0	1.0																													q	1.0	None	0.0	0.245585918427	4.0	diamondwhite.gif	stop															0.484122991562																								0.0	0.5145418643949999	0.000913858413696	0.384095907211	0.0	a	413.783667088	0.0	0.515404939651	0.000990867614746	0.484122991562	1.0	q	416.786841154																										2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
71	200.0	w	200.0																	0.0	0.0	0.0	0.0	12.0	0.0	48.0	0.0																													w	1.0	None	0.0		1.0	hexagonmagenta.gif	go															0.384449005127																								0.99	0.514317035675	0.0009019374847410001	0.384449005127	1.0	w	419.790122986																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
72	200.0	s	-200.0																	0.0	0.0	0.0	0.0	12.0	1.0	49.0	2.0																													s	1.0	None	0.0		0.5	lineyellow.gif	stop															0.417171001434																								0.63	0.5143098831180001	0.000902891159058	0.417171001434	1.0	s	422.79380703																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
73	200.0	w	200.0																	0.0	0.0	0.0	0.0	12.0	2.0	50.0	0.0																													w	1.0	None	0.0		4.0	diamondwhite.gif	stop															0.401569128036																								4.05	0.51349902153	0.00092601776123	0.401569128036	1.0	w	425.796734095																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
74	200.0	s	-200.0																	0.0	0.0	0.0	0.0	12.0	3.0	51.0	2.0																													s	1.0	None	0.0		1.0	trianglegreen.gif	stop															0.417396783829																								1.19	0.514501810074	0.000908851623535	0.417396783829	1.0	s	428.800008059																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
75	-200.0	q	200.0																	0.0	0.0	0.0	0.0	13.0	0.0	52.0	1.0																													q	1.0	None	0.0		4.0	diamondwhite.gif	stop															0.4175760746																								4.21	0.514826059341	0.0008950233459470001	0.4175760746	1.0	q	431.8038311000001																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
76	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	None	0.0		2.0	squareblue.gif	go															0.400863170624																								1.79	0.5133879184719999	0.0009450912475589999	0.400863170624	1.0	a	434.806915045																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
77	-200.0	q	200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	1.0																													q	1.0	None	0.0		1.0	trianglegreen.gif	stop															0.417344093323																								0.87	0.514486074448	0.0009100437164310001	0.417344093323	1.0	q	437.81027913099996																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
78	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	3.0																													a	1.0	None	0.0		1.0	hexagonmagenta.gif	go															0.41771793365500004																								1.23	0.514188051224	0.0009160041809079999	0.41771793365500004	1.0	a	440.813935041																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
79	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	1.0																													q	1.0	None	0.0		0.5	lineyellow.gif	stop															0.417726993561																								0.47	0.513803005219	0.000953912734985	0.417726993561	1.0	q	443.81692600300005																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
80	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	1.0																													q	1.0	None	0.0		1.0	hexagonmagenta.gif	go															0.417498826981																								0.92	0.514502048492	0.0009369850158689999	0.417498826981	1.0	q	446.820405006																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
81	200.0	s	-200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	2.0																													s	1.0	None	0.0		1.0	hexagonmagenta.gif	go															0.367323875427																								0.97	0.514497995377	0.0008981227874760001	0.367323875427	1.0	s	449.823747158																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
82	200.0	w	200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	0.0																													w	1.0	None	0.0		2.0	squareblue.gif	go															0.40085506439199997																								2.03	0.514220952988	0.00089693069458	0.40085506439199997	1.0	w	452.827018976																																	2015_Jun_24_1444	59.9035671031	LearningTask	1	39	
