xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,fourthComputedRewardOutput,fourthLearningStimOnset,fourthLearningFixOnset,fourthPresentationRT,fourthPresentationAcc,fourthPresentationResp,fourthEndTrialTimeStamp,fifthComputedRewardOutput,fifthLearningStimOnset,fifthLearningFixOnset,fifthPresentationRT,fifthPresentationAcc,fifthPresentationResp,fifthEndTrialTimeStamp,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,15,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367702007294,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.514028787613,0.000908851623535,0.367702007294,1,w,842.37055397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417233943939,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.514209985733,0.000910997390747,0.417233943939,1,a,845.374022961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334401845932,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.514372825623,0.000886917114258,0.334401845932,1,q,848.377457857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,3,63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317396879196,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.514108181,0.000930070877075,0.317396879196,1,s,851.380821943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367563962936,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.513675928116,0.000942945480347,0.367563962936,1,w,854.384074926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,1,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300919055939,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.514225006104,0.000886917114258,0.300919055939,1,s,857.387336969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,2,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.301151990891,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.514039039612,0.000892877578735,0.301151990891,1,s,860.391370058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,16,3,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.134582042694,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513514041901,0.000884056091309,0.25067281723,0,a,863.393959999,1.89,0.515535116196,0.000937938690186,0.134582042694,1,q,866.397276878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317482948303,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.514389038086,0.000906944274902,0.317482948303,1,w,869.401104927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350800991058,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.514008045197,0.000894069671631,0.350800991058,1,q,872.404047966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333695888519,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514676809311,0.00115990638733,0.333695888519,1,a,875.407778025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,17,3,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.38454079628,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.513767957687,0.000882148742676,0.38454079628,1,w,878.410939932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,0,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367877006531,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514200925827,0.000887870788574,0.367877006531,1,a,881.414175034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351337909698,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.513862848282,0.00112199783325,0.351337909698,1,s,884.417382956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,2,74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.134252786636,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514573812485,0.000897884368896,0.33401799202,0,q,887.420925856,0,0.51544380188,0.000957012176514,0.134252786636,1,a,890.424547911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367094993591,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.514237880707,0.000954866409302,0.367094993591,1,a,893.427832842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400771856308,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.514141798019,0.000883817672729,0.400771856308,1,q,896.430922985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,1,77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.3348300457,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.514284133911,0.000879049301147,0.3348300457,1,a,899.434491873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334143877029,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.513633012772,0.000918865203857,0.334143877029,1,w,902.437577963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,3,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350857019424,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514294862747,0.000881910324097,0.350857019424,1,q,905.44133687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334626913071,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.513607025146,0.000961065292358,0.334626913071,1,a,908.444795847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,1,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367426872253,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,0.513884067535,0.000880002975464,0.367426872253,1,w,911.44773984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333935976028,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514359951019,0.000872850418091,0.333935976028,1,s,914.451040983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.484014034271,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514086961746,0.000931024551392,0.484014034271,1,a,917.454874992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,21,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284264087677,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.513673067093,0.000882148742676,0.284264087677,1,w,920.457766056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384412050247,None,0,1.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514246940613,0.00108313560486,0.384412050247,1,q,923.461607933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.316833019257,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514055013657,0.000903844833374,0.316833019257,1,s,926.464776039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334406852722,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.513715028763,0.000874996185303,0.334406852722,1,w,929.467811823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,0,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.250981092453,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514046907425,0.00105285644531,0.250981092453,1,a,932.471073866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317834854126,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,0.514129161835,0.000885009765625,0.317834854126,1,s,935.474769831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334192037582,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.513993024826,0.00102305412292,0.334192037582,1,w,938.477808952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.418062925339,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514024019241,0.000957012176514,0.418062925339,1,a,941.481470823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317477941513,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.514115095139,0.000887155532837,0.317477941513,1,q,944.484583855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.26735496521,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.514389038086,0.000904083251953,0.26735496521,1,s,947.488011837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367396116257,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514068841934,0.000922918319702,0.234345197678,0,a,950.49119091,0,0.515539884567,0.000952005386353,[],0,None,953.495017052,,,2.11,0.514988899231,0.000940799713135,0.367396116257,1,q,956.498864889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350718021393,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.513294935226,0.000900030136108,0.350718021393,1,s,959.501153946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.234169006348,None,0,2.0,squarewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.514672994614,0.000903129577637,0.234169006348,1,q,962.504621983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.100260019302,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514600992203,0.000881910324097,0.367783069611,0,a,965.5082829,4.03,0.515413045883,0.000965118408203,0.100260019302,1,q,968.511340857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333974123001,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514409065247,0.00104713439941,0.333974123001,1,w,971.514431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367819070816,None,0,1.0,hexagoncyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.514383077621,0.000890970230103,0.367819070816,1,q,974.518237829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45.3472049236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383826971054,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.509968996048,0.00094199180603,0.383826971054,1,a,1023.6901989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300673961639,None,0,4.0,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.513695955276,0.000885963439941,0.300673961639,1,s,1026.693326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300788164139,None,0,4.0,diamondgreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04,0.513666152954,0.000878095626831,0.300788164139,1,a,1029.69636703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334010124207,None,0,0.5,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.514345884323,0.00088095664978,0.334010124207,1,a,1032.69983387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300709962845,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.51416516304,0.000882148742676,0.300709962845,1,a,1035.70362782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317312955856,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.513804197311,0.000883102416992,0.317312955856,1,a,1038.70651484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317529916763,None,0,0.5,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514282941818,0.000932931900024,0.317529916763,1,q,1041.70958686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.31706905365,None,0,2.0,crossorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514760971069,0.000897884368896,0.31706905365,1,q,1044.71330786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1018,59.9261621461,LearningTask,1,72,
