xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,goResp.rt,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,7,1,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,hexagongray.gif,stop,,,,,,,,0.384442090988,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.513915061951,0.00135493278503,0.384442090988,1,a,670.647875786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,7,2,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,diamondorange.gif,go,,,,,,,,0.383702993393,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.514117956161,0.000900983810425,0.383702993393,1,q,673.650999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,7,3,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,diamondorange.gif,go,,,,,,,,0.317153930664,,,,,,,,,,,,,,,,,,,,,,,,0,0.513960123062,0.00110197067261,0.317153930664,1,w,676.654340982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.417587995529,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514263868332,0.000900983810425,0.417587995529,1,s,679.657670975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,crossblue.gif,stop,,,,,,,,0.367589950562,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.513892173767,0.000910997390747,0.367589950562,1,q,682.66116786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,8,2,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,diamondorange.gif,go,,,,,,,,0.350810050964,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514271020889,0.000920057296753,0.350810050964,1,q,685.664613962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,3,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,circlecyan.gif,stop,,,,,,,,0.450926065445,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.513917922974,0.00091290473938,0.450926065445,1,s,688.668051004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,9,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.333540916443,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.513849973679,0.000981092453003,0.333540916443,1,a,691.671041965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,squarewhite.gif,stop,,,,,,,,0.367433071136,,,,,,,,,,,,,,,,,,,,,,,,0,0.514276027679,0.0251839160919,0.367433071136,1,w,694.67440486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,diamondorange.gif,go,,,,,,,,0.334102869034,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.514327049255,0.000884056091309,0.334102869034,1,q,697.677950859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,9,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,crossblue.gif,stop,,,,,,,,0.3674659729,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.513899087906,0.000876903533936,0.3674659729,1,a,700.681454897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,circlecyan.gif,stop,,,,,,,,0.366935968399,,,,,,,,,,,,,,,,,,,,,,,,2.21,0.514503002167,0.00116181373596,0.366935968399,1,w,703.684840918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.367908000946,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.513788938522,0.000892877578735,0.367908000946,1,a,706.68786788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,trianglegreen.gif,go,,,,,,,,0.36719918251,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514393091202,0.00911903381348,0.36719918251,1,s,709.691489935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,10,3,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.36803984642,,,,,,,,,,,,,,,,,,,,,,,,2.19,0.513695001602,0.000940799713135,0.36803984642,1,q,712.694445848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.384042024612,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.514512062073,0.00089693069458,0.384042024612,1,a,715.698284864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,hexagongray.gif,stop,,,,,,,,0.384526014328,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.513835906982,0.00089693069458,0.384526014328,1,a,718.701674938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,diamondorange.gif,go,,,,,,,,0.383765935898,,,,,,,,,,,,,,,,,,,,,,,,0,0.514168024063,0.000910997390747,0.383765935898,1,w,721.704649925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,11,3,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,trianglegreen.gif,go,,,,,,,,0.334575891495,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514621973038,0.000884056091309,0.334575891495,1,q,724.70773387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,12,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,crossblue.gif,stop,,,,,,,,0.417420148849,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514629125595,0.000884056091309,0.417420148849,1,q,727.711604834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,12,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.350980997086,,,,,,,,,,,,,,,,,,,,,,,,3.85,0.514099121094,0.00121712684631,0.350980997086,1,q,730.714773893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,12,2,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,trianglegreen.gif,go,,,,,,,,0.334307193756,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.514225006104,0.000914096832275,0.334307193756,1,w,733.718319893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,12,3,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,0.196267127991,2.0,linemagenta.gif,go,,,,,,,,0.350269079208,,,,,,,,,,,,,,,,,,,,,,,,0,0.513916969299,0.000892877578735,0.334947824478,0,q,736.722178936,,,0,0.515305995941,0.000966787338257,0.350269079208,1,a,739.72487092,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,13,0,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,circlecyan.gif,stop,,,,,,,,0.35057091713,,,,,,,,,,,,,,,,,,,,,,,,1.81,0.513705968857,0.026291847229,0.35057091713,1,a,742.728123903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,13,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,crossblue.gif,stop,,,,,,,,0.350531101227,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.514589071274,0.000893115997314,0.350531101227,1,w,745.731884956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,13,2,54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,a,0,0.97589302063,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.383772134781,,,,,,,,,,,,,,,,,,,,,,,,0,0.514153003693,0.000981092453003,0.383772134781,1,s,748.735235929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,circlecyan.gif,stop,,,,,,,,0.367379903793,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.513641834259,0.00105094909668,0.367379903793,1,q,751.738667965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,14,0,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.40095281601,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.513525009155,0.000921964645386,0.40095281601,1,s,754.741520882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,14,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,crossblue.gif,stop,,,,,,,,0.467669963837,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.51428604126,0.00089693069458,0.467669963837,1,q,757.744952917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.400848865509,,,,,,,,,,,,,,,,,,,,,,,,0,0.514052152634,0.0417189598083,0.400848865509,1,s,760.748540878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.400566101074,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514619112015,0.000899076461792,0.400566101074,1,a,763.751474857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,diamondorange.gif,go,,,,,,,,0.384021043777,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.514647960663,0.000905990600586,0.384021043777,1,a,766.755395889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,circlecyan.gif,stop,,,,,,,,0.368051052094,,,,,,,,,,,,,,,,,,,,,,,,0,0.513726949692,0.000885009765625,0.368051052094,1,q,769.758210897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,q,1,0.37425494194,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.38415312767,,,,,,,,,,,,,,,,,,,,,,,,3.98,0.514019966125,0.000946044921875,0.38415312767,1,q,772.761765003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.334616184235,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.514209985733,0.000909090042114,0.334616184235,1,a,775.765519857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,circlecyan.gif,stop,,,,,,,,0.351203203201,,,,,,,,,,,,,,,,,,,,,,,,1.89,0.51352596283,0.000911951065063,0.351203203201,1,w,778.768333912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,1,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,squarewhite.gif,stop,,,,,,,,0.367693901062,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.514342069626,0.000920057296753,0.367693901062,1,s,781.772305965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,2,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.383849859238,,,,,,,,,,,,,,,,,,,,,,,,1.98,0.514047145844,0.000894069671631,0.383849859238,1,s,784.775450945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,3,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,crossblue.gif,stop,,,,,,,,0.450773954391,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.514133930206,0.000897884368896,0.450773954391,1,a,787.778585911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagongray.gif,stop,,,,,,,,0.484105825424,,,,,,,,,,,,,,,,,,,,,,,,4.11,0.514294147491,0.00137400627136,0.484105825424,1,w,790.781852961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,trianglegreen.gif,go,,,,,,,,0.384375810623,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.514410972595,0.000908136367798,0.384375810623,1,s,793.785334826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.383975982666,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.514091968536,0.000900983810425,0.383975982666,1,s,796.788921833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,trianglegreen.gif,go,,,,,,,,0.367932081223,,,,,,,,,,,,,,,,,,,,,,,,0,0.513432025909,0.000958919525146,0.367932081223,1,a,799.792272806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,18,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.367262840271,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.513951063156,0.000911951065063,0.367262840271,1,q,802.795516014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,crossblue.gif,stop,,,,,,,,0.401100158691,,,,,,,,,,,,,,,,,,,,,,,,0,0.514200210571,0.000924110412598,0.401100158691,1,w,805.798690796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,squarewhite.gif,stop,,,,,,,,0.383980035782,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.513870000839,0.00101613998413,0.383980035782,1,s,808.802050829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,18,3,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,trianglegreen.gif,go,,,,,,,,0.351102113724,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.514300107956,0.000901937484741,0.351102113724,1,q,811.805878878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,0,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.36775302887,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.513554096222,0.000914096832275,0.36775302887,1,s,814.808779955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,linemagenta.gif,go,,,,,,,,0.400334119797,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.514564990997,0.000931024551392,0.400334119797,1,q,817.812008858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagongray.gif,stop,,,,,,,,0.401059865952,,,,,,,,,,,,,,,,,,,,,,,,0,0.514479160309,0.000898122787476,0.401059865952,1,w,820.815384865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,squarewhite.gif,stop,,,,,,,,0.317631959915,,,,,,,,,,,,,,,,,,,,,,,,0,0.514518976212,0.00090503692627,0.317631959915,1,a,823.819622993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,circlecyan.gif,stop,,,,,,,,0.350960969925,,,,,,,,,,,,,,,,,,,,,,,,0,0.513355970383,0.000893831253052,0.350960969925,1,a,826.822088957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,1,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,diamondorange.gif,go,,,,,,,,0.401087999344,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514009952545,0.000988960266113,0.401087999344,1,w,829.825809956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,trianglegreen.gif,go,,,,,,,,0.384193897247,,,,,,,,,,,,,,,,,,,,,,,,0,0.51385807991,0.000887155532837,0.384193897247,1,s,832.829477787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,invertedtriangleyellow.gif,go,,,,,,,,0.350412130356,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.513793945312,0.000902891159058,0.350412130356,1,w,835.83228302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_30_1148,60.1767869876,LearningTask,1,54,
