xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.250988960266,None,0,0.5,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514246940613,0.000865936279297,0.250988960266,1,q,678.033036947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284383058548,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513967037201,0.00100994110107,0.284383058548,1,w,681.036463976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,11,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317806959152,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.51425909996,0.000951051712036,0.317806959152,1,q,684.03975296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,11,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300416946411,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.514283895493,0.000885009765625,0.300416946411,1,q,687.043146849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,2,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317444086075,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.94,0.514031887054,0.000907897949219,0.317444086075,1,s,690.046509981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,3,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300549983978,None,0,1.0,crosscyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.514454841614,0.000890970230103,0.300549983978,1,a,693.04990387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334319114685,None,0,1.0,linegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.514312028885,0.000874996185303,0.334319114685,1,s,696.053431988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,12,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.267510175705,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513908863068,0.000882863998413,0.267510175705,1,q,699.056843042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,12,2,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300945997238,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.514183998108,0.000943899154663,0.300945997238,1,w,702.06004405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,12,3,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367722988129,None,0,1.0,linegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514514923096,0.000874996185303,0.367722988129,1,q,705.063935995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,13,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300341129303,None,0,0.5,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.513720989227,0.000898122787476,0.300341129303,1,w,708.066796064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,13,1,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300507068634,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514479160309,0.000899076461792,0.300507068634,1,a,711.070327044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300976037979,None,0,2.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.514125108719,0.000937938690186,0.300976037979,1,w,714.073718071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.316868066788,None,0,4.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514246940613,0.000886917114258,0.316868066788,1,a,717.076915026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,14,0,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.267426967621,None,0,4.0,diamondyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.514292001724,0.00100088119507,0.267426967621,1,q,720.080543041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,14,1,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.283625125885,None,0,1.0,crosscyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.513994932175,0.00096607208252,0.283625125885,1,q,723.083680868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317500114441,None,0,4.0,diamondyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.514353990555,0.000876903533936,0.317500114441,1,s,726.087005854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317486047745,None,0,1.0,crosscyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514208078384,0.000921964645386,0.317486047745,1,q,729.090376854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317422866821,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514563083649,0.000883102416992,0.317422866821,1,s,732.093822956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284521102905,None,0,1.0,linegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514305114746,0.000868082046509,0.284521102905,1,q,735.0972929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,2,62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317265987396,None,0,2.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.514378070831,0.000890016555786,0.317265987396,1,a,738.100574017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,15,3,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317142009735,None,0,1.0,linegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.514416217804,0.000876188278198,0.317142009735,1,w,741.103860855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,0,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.30086183548,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.514381885529,0.00131702423096,0.30086183548,1,a,744.107630968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,1,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300507068634,None,0,1.0,crosscyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.513864994049,0.000874996185303,0.300507068634,1,w,747.11075592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300756216049,None,0,2.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.514346837997,0.000901937484741,0.300756216049,1,w,750.114099026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,3,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317111968994,None,0,1.0,linegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.514519929886,0.00088095664978,0.317111968994,1,w,753.117914915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,0,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.267748832703,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.514106988907,0.000873804092407,0.267748832703,1,s,756.120821953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300965070724,None,0,1.0,crosscyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.514456033707,0.000874996185303,0.300965070724,1,s,759.124224901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300603151321,None,0,4.0,diamondyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.514322042465,0.000885009765625,0.300603151321,1,s,762.127505064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,17,3,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300508022308,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.514379024506,0.000903129577637,0.300508022308,1,w,765.130951881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317625045776,None,0,1.0,crosscyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514456987381,0.00110483169556,0.317625045776,1,w,768.134422064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317203044891,None,0,4.0,diamondyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.51425409317,0.000876188278198,0.317203044891,1,s,771.137768984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,18,2,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284007072449,None,0,1.0,crosscyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.514294147491,0.000872135162354,0.284007072449,1,q,774.141026974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,3,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.301170110703,None,0,1.0,linegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514143943787,0.000936985015869,0.301170110703,1,s,777.144491911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.234257936478,None,0,2.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514612913132,0.000875949859619,0.350956916809,0,a,780.148087978,2.0,0.515347957611,0.000946998596191,0.234257936478,1,q,783.151525021,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334201812744,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.513944149017,0.000916004180908,0.334201812744,1,s,786.154674053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351315021515,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.51428103447,0.000874996185303,0.351315021515,1,a,789.158196926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,3,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.317440032959,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514068126678,0.000882148742676,0.317440032959,1,s,792.161967039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333727121353,None,0,1.0,linegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.51381611824,0.000893115997314,0.333727121353,1,w,795.16483593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,1,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300586938858,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.514317989349,0.000875949859619,0.300586938858,1,a,798.16812706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,2,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.33446097374,None,0,4.0,diamondyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.514575004578,0.000870943069458,0.33446097374,1,w,801.171746969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284245014191,None,0,2.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514083147049,0.000872135162354,0.284245014191,1,q,804.174928904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.284044981003,None,0,2.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.514161109924,0.000972986221313,0.284044981003,1,s,807.178521872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350724935532,None,0,0.5,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.514343976974,0.000876903533936,0.350724935532,1,q,810.181716919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,2,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333631038666,None,0,4.0,diamondyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.51429605484,0.000874996185303,0.333631038666,1,q,813.18503499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334097862244,None,0,0.5,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514228105545,0.000920057296753,0.334097862244,1,w,816.188389063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300511837006,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.514477968216,0.000878095626831,0.300511837006,1,w,819.191861868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.301174879074,None,0,2.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.514060020447,0.000884056091309,0.301174879074,1,s,822.195569992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317513942719,None,0,0.5,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.513885974884,0.000903844833374,0.317513942719,1,a,825.198725939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300804138184,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.513986110687,0.000900030136108,0.300804138184,1,w,828.202086926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334592103958,None,0,0.5,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.51393699646,0.000961065292358,0.334592103958,1,s,831.20569396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300818920135,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.513768911362,0.000885009765625,0.300818920135,1,q,834.208786011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300872087479,None,0,4.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.514261007309,0.00088906288147,0.300872087479,1,a,837.212184906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300452947617,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514283180237,0.000890016555786,0.300452947617,1,q,840.215750933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.30166387558,None,0,2.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.51384305954,0.000879049301147,0.30166387558,1,w,843.218698025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.31716799736,None,0,4.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514503955841,0.000878095626831,0.31716799736,1,a,846.222132921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334490060806,None,0,4.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.514354944229,0.00086784362793,0.334490060806,1,s,849.225874901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1141,59.9408923314,LearningTask,1,67,
