xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],9,69.9812579155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,0.0573179721832,0.5,invertedtriangleorange.gif,stop,0,0.507023096085,0.00294899940491,[],0,None,83.6209959984,0.434503078461,0,0.515316009521,0.00124001502991,0.434503078461,1,q,86.6240968704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,diamondcyan.gif,stop,1.09,0.514873981476,0.00149512290955,0.400847196579,1,w,89.6271297932,0.400847196579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,s,-200,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,diamondcyan.gif,stop,1.23,0.51523399353,0.000886917114258,0.434075117111,1,s,92.6303389072,0.434075117111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,trianglegray.gif,stop,0,0.515028953552,0.00135707855225,0.501169919968,1,w,95.6340949535,0.501169919968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,diamondcyan.gif,stop,1.11,0.515152931213,0.00110101699829,0.45100402832,1,q,98.6373128891,0.45100402832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,lineblue.gif,stop,2.13,0.515258073807,0.00134491920471,0.400406837463,1,a,101.64090395,0.400406837463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,diamondcyan.gif,stop,0.78,0.514746189117,0.000895977020264,0.351405858994,1,a,104.643946886,0.351405858994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,diamondcyan.gif,stop,0.78,0.514870166779,0.000952005386353,0.350708961487,1,q,107.647243977,0.350708961487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,s,-200,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,lineblue.gif,stop,1.92,0.515282869339,0.000962018966675,0.384811878204,1,s,110.650702,0.384811878204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,squaregreen.gif,go,0,0.515615940094,0.00129008293152,0.350402832031,1,w,113.654066801,0.350402832031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,z,0,-200,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.536314964,stop,lineblue.gif,stop,2.0,z,1,0.383843183517,None,0,0.00128889083862,0.510603904724,0.760942935944,185.534756899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,z,0,-200,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.535153866,go,crossyellow.gif,go,2.0,z,1,0.517780065536,None,0,0.00182199478149,0.515207052231,,188.537497997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,m,0,200,,,,,,,,,,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.538088799,go,hexagonmagenta.gif,go,1.0,m,1,0.384119033813,None,0,0.00181102752686,0.515667200089,,191.540632963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,z,0,-200,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.541001797,go,circlewhite.gif,go,4.0,z,1,0.467970132828,None,0,0.00137209892273,0.516075134277,,194.544338942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,m,0,200,,,,,,,,,,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.544766903,go,squaregreen.gif,go,0.5,m,1,0.500338792801,None,0,0.000943899154663,0.515866041183,,197.547648907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,z,0,-200,,,,,,,,,,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.548017979,go,squaregreen.gif,go,0.5,z,1,0.634108066559,None,0,0.00101089477539,0.516086816788,,200.551196814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,m,0,200,,,,,,,,,,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.551567793,go,crossyellow.gif,go,2.0,m,1,0.400458097458,None,0,0.000975131988525,0.515931129456,,203.554411888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,m,0,200,,,,,,,,,,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.554775953,go,squaregreen.gif,go,0.5,m,1,0.48477101326,None,0,0.000947952270508,0.515653133392,,206.557973862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,m,0,200,,,,,,,,,,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.558338881,stop,diamondcyan.gif,stop,1.0,m,1,0.400797843933,None,0,0.00109195709229,0.515492916107,0.765722990036,209.560813904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,z,0,-200,,,,,,,,,,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.561266899,go,crossyellow.gif,go,2.0,z,1,0.46764588356,None,0,0.000941038131714,0.515991926193,,212.56434989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.71985507011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,79.6225609779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,trianglegray.gif,stop,,,,,,,,0.467768907547,,,,,,,,,,,,,,,,,,,,,,,,3.86,0.50821018219,0.000885963439941,0.467768907547,1,q,304.051252842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,circlewhite.gif,go,,,,,,,,0.41775393486,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.513850927353,0.000883817672729,0.41775393486,1,q,307.054116011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,0.384152889252,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.514224767685,0.000951766967773,0.384152889252,1,w,310.057446957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,circlewhite.gif,go,,,,,,,,0.400460004807,,,,,,,,,,,,,,,,,,,,,,,,4.18,0.514350175858,0.000909090042114,0.400460004807,1,w,313.060830832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,trianglegray.gif,stop,,,,,,,,0.351181983948,,,,,,,,,,,,,,,,,,,,,,,,0,0.514506101608,0.000905990600586,0.351181983948,1,q,316.064247847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,0.350739002228,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.514045000076,0.00094199180603,0.350739002228,1,q,319.067830801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,squaregreen.gif,go,,,,,,,,0.31809091568,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.513756990433,0.000915050506592,0.31809091568,1,s,322.070813894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,lineblue.gif,stop,,,,,,,,0.43364906311,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.515059947968,0.00106596946716,0.43364906311,1,w,325.074752808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,2,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,trianglegray.gif,stop,,,,,,,,0.417895078659,,,,,,,,,,,,,,,,,,,,,,,,0,0.513772010803,0.00091290473938,0.417895078659,1,q,328.077770948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,2,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,squaregreen.gif,go,,,,,,,,0.367795944214,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.514101982117,0.000900030136108,0.367795944214,1,w,331.080925941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,2,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,lineblue.gif,stop,,,,,,,,0.350805997849,,,,,,,,,,,,,,,,,,,,,,,,0,0.514543056488,0.00105500221252,0.350805997849,1,a,334.084707975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,2,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,squaregreen.gif,go,,,,,,,,0.385056972504,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.51363492012,0.00117588043213,0.385056972504,1,w,337.087450981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,3,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,crossyellow.gif,go,,,,,,,,0.300799846649,,,,,,,,,,,,,,,,,,,,,,,,0,0.514506816864,0.000919818878174,0.300799846649,1,q,340.090982914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,3,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squaregreen.gif,go,,,,,,,,0.333853006363,,,,,,,,,,,,,,,,,,,,,,,,0,0.514327049255,0.000927925109863,0.333853006363,1,q,343.094432831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,0.384244918823,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.51423406601,0.000895977020264,0.384244918823,1,a,346.097656965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,crossyellow.gif,go,,,,,,,,0.301060914993,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.514410972595,0.00104904174805,0.301060914993,1,w,349.101134777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,0.350811004639,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514031171799,0.000910043716431,0.350811004639,1,a,352.104508877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,0.40109205246,,,,,,,,,,,,,,,,,,,,,,,,0,0.514307022095,0.000907897949219,0.40109205246,1,s,355.107759953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,diamondcyan.gif,stop,,,,,,,,0.400806903839,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514277935028,0.00095009803772,0.400806903839,1,w,358.111383915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,4,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,diamondcyan.gif,stop,,,,,,,,0.317353963852,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.513839006424,0.00100588798523,0.317353963852,1,q,361.114565849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,invertedtriangleorange.gif,stop,,,,,,,,0.334238052368,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.514060974121,0.000901937484741,0.334238052368,1,s,364.117833853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,squaregreen.gif,go,,,,,,,,0.333842992783,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.514273881912,0.000902891159058,0.333842992783,1,s,367.121379852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,0.35108590126,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.514167070389,0.000894069671631,0.35108590126,1,a,370.124550819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,crossyellow.gif,go,,,,,,,,0.317951917648,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.514333963394,0.000900983810425,0.317951917648,1,a,373.128358841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,lineblue.gif,stop,,,,,,,,0.317371845245,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.513864040375,0.000937938690186,0.317371845245,1,s,376.131455898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,invertedtriangleorange.gif,stop,,,,,,,,0.317704916,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.514163970947,0.000893831253052,0.317704916,1,w,379.1346488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,circlewhite.gif,go,,,,,,,,0.351076126099,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.514189004898,0.000960826873779,0.351076126099,1,q,382.138392925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,invertedtriangleorange.gif,stop,,,,,,,,0.450945854187,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.51379108429,0.000976085662842,0.450945854187,1,w,385.141300917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,hexagonmagenta.gif,go,,,,,,,,0.400848150253,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.51441693306,0.000913858413696,0.400848150253,1,q,388.144549847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squaregreen.gif,go,,,,,,,,0.350979089737,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514511108398,0.000947952270508,0.350979089737,1,q,391.148187876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,invertedtriangleorange.gif,stop,,,,,,,,0.333889007568,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.514409065247,0.000900030136108,0.333889007568,1,a,394.15137887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,squaregreen.gif,go,,,,,,,,0.400166988373,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.514597892761,0.00110292434692,0.400166988373,1,a,397.15481782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,diamondcyan.gif,stop,,,,,,,,0.467973947525,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.513920068741,0.001384973526,0.467973947525,1,w,400.157956839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1355,60.0557272173,LearningTask,1,62,
