xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.468287945,stop,diamondblue.gif,stop,0.5,m,1,0.618407964706,None,0,0.00154519081116,0.513185024261,0.763430118561,174.469712973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,m,0,200,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.470151901,go,linecyan.gif,go,4.0,m,1,0.467651128769,None,0,0.000952005386353,0.515564918518,,177.472730875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,z,0,-200,,,,,,,,,,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.473090887,stop,squaregray.gif,stop,2.0,z,1,0.667673826218,None,0,0.000951051712036,0.515986919403,0.766340970993,180.476113796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,z,0,-200,,,,,,,,,,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.476472855,stop,diamondblue.gif,stop,0.5,z,1,0.617841005325,None,0,0.000962972640991,0.515803813934,0.766269922256,183.479519844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,z,0,-200,,,,,,,,,,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.479908943,stop,hexagonwhite.gif,stop,4.0,z,1,0.601180076599,None,0,0.00108504295349,0.515788078308,0.76601099968,186.482908964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,z,0,-200,,,,,,,,,,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.483270884,go,linecyan.gif,go,4.0,None,0,,None,0,0.000949144363403,0.515689134598,,189.486881971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,m,0,200,,,,,,,,,,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.487290859,go,trianglemagenta.gif,go,0.5,m,1,0.751508235931,None,0,0.000978946685791,0.514804840088,,192.489501953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,z,0,-200,,,,,,,,,,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.489866972,go,linecyan.gif,go,4.0,None,0,,None,0,0.00100493431091,0.515855073929,,195.492852926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,m,0,200,,,,,,,,,,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.493214846,stop,hexagonwhite.gif,stop,4.0,m,1,0.734879016876,None,0,0.000972986221313,0.515872955322,0.766378879547,198.496634007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,m,0,200,,,,,,,,,,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.497049809,stop,squaregray.gif,stop,2.0,m,1,0.701135158539,None,0,0.000957012176514,0.515283107758,0.765866041183,201.499625921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,56.9907381535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.65742516518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.834726810455,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514117002487,0.000924825668335,0.834726810455,1,w,268.358704805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367548942566,None,0,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.91,0.51362991333,0.000926971435547,0.367548942566,1,q,271.36181879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350723981857,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.81,0.514353990555,0.000960111618042,0.350723981857,1,s,274.364980936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334416151047,None,0,0.5,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514132022858,0.000952005386353,0.334416151047,1,a,277.368350983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.38387298584,None,0,0.5,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.514420032501,0.000975131988525,0.38387298584,1,w,280.371703863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350931882858,None,0,1.0,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.514506101608,0.00700807571411,0.350931882858,1,a,283.375110865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417950868607,None,0,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.51443696022,0.000885963439941,0.417950868607,1,a,286.378579855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.500833034515,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514008045197,0.000900030136108,0.500833034515,1,w,289.381766796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417436122894,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.51435303688,0.000905990600586,0.417436122894,1,s,292.385113955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,2,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.40084695816,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514308929443,0.00094199180603,0.40084695816,1,w,295.388863802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,2,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317359924316,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.513361930847,0.00100088119507,0.317359924316,1,a,298.391935825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334714889526,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.93,0.514055013657,0.00090503692627,0.334714889526,1,s,301.395177841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367653131485,None,0,1.0,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514246940613,0.000905990600586,0.367653131485,1,s,304.398599863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.368165969849,None,0,0.5,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.514185905457,0.000901937484741,0.368165969849,1,a,307.402070999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334290027618,None,0,1.0,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514220952988,0.00101494789124,0.334290027618,1,a,310.405162811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367475986481,None,0,1.0,circlegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.515097856522,0.00747585296631,0.367475986481,1,w,313.408963919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367493867874,None,0,4.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.51407289505,0.00178384780884,0.367493867874,1,a,316.412040949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350641012192,None,0,4.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.514206886292,0.00110483169556,0.350641012192,1,a,319.415879965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,2,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367316961288,None,0,4.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.513626098633,0.00101017951965,0.367316961288,1,s,322.419115782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351100921631,None,0,1.0,crossyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514023065567,0.000899076461792,0.351100921631,1,a,325.422076941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384594202042,None,0,4.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.91,0.514099836349,0.00092601776123,0.384594202042,1,s,328.425390005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.35054397583,None,0,0.5,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514405965805,0.000908851623535,0.35054397583,1,a,331.429051876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317714929581,None,0,1.0,circlegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514154195786,0.000894069671631,0.317714929581,1,q,334.432374954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.318017959595,None,0,0.5,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.513805150986,0.000920057296753,0.318017959595,1,a,337.436058998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317578077316,None,0,0.5,trianglemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.513746023178,0.000888109207153,0.317578077316,1,a,340.439393997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.31759595871,None,0,4.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.513887166977,0.000943183898926,0.31759595871,1,a,343.442674875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.451112031937,None,0,4.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.513682842255,0.00092887878418,0.451112031937,1,w,346.445542812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467893123627,None,0,2.0,squaregray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.514392852783,0.000887870788574,0.467893123627,1,w,349.448771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300512075424,None,0,0.5,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.514609098434,0.000917911529541,0.300512075424,1,a,352.452586889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.33414888382,None,0,4.0,hexagonwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.514025211334,0.000898122787476,0.33414888382,1,q,355.455592871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1004,59.7029304128,LearningTask,1,55,
