xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333741903305,None,0,4.0,diamondorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514601945877,0.000874996185303,0.333741903305,1,s,812.964101076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.601106882095,None,0,0.5,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514199972153,0.000954866409302,0.601106882095,1,s,815.967083931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,15,2,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333842039108,None,0,0.5,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.514643907547,0.000942945480347,0.333842039108,1,w,818.970610142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,15,3,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350774049759,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514446973801,0.000875949859619,0.350774049759,1,w,821.974076033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417645931244,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.21,0.514269113541,0.000930070877075,0.417645931244,1,w,824.977904081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451428890228,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.51370716095,0.00141000747681,0.451428890228,1,q,827.981130123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417508840561,None,0,2.0,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.89,0.514587163925,0.00120711326599,0.417508840561,1,w,830.984427929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350914955139,None,0,4.0,diamondorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.513875007629,0.000881195068359,0.350914955139,1,s,833.987776995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,17,0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350541830063,None,0,4.0,diamondorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514414072037,0.000870943069458,0.350541830063,1,q,836.991056919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350792169571,None,0,0.5,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514358997345,0.00107598304749,0.350792169571,1,q,839.994516134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384363889694,None,0,0.5,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.513972043991,0.000886917114258,0.384363889694,1,a,842.997843027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434233903885,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.514200925827,0.000871896743774,0.434233903885,1,a,846.001446962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,18,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367435932159,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.513803005219,0.00104999542236,0.367435932159,1,q,849.004727125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333514928818,None,0,2.0,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514297008514,0.00088095664978,0.333514928818,1,a,852.007977009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,2,74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334752082825,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514195919037,0.00092601776123,0.334752082825,1,a,855.011079073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,18,3,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334230899811,None,0,4.0,diamondorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.91,0.514038801193,0.000910997390747,0.334230899811,1,w,858.015146971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300867080688,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.513758897781,0.000893831253052,0.300867080688,1,q,861.018377066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434282064438,None,0,2.0,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.98,0.514101982117,0.000914812088013,0.434282064438,1,q,864.02188015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334368944168,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.513937950134,0.000891923904419,0.334368944168,1,w,867.024797916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,3,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367676019669,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.51411318779,0.00105619430542,0.367676019669,1,q,870.028012991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,20,0,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.301416873932,None,0,0.5,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.51428103447,0.000913858413696,0.301416873932,1,q,873.031938076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,1,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350939035416,None,0,2.0,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513906002045,0.000881910324097,0.350939035416,1,a,876.034723997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317497968674,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.85,0.514795064926,0.000883102416992,0.317497968674,1,q,879.038414001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.383814811707,None,0,4.0,diamondorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514292955399,0.000874042510986,0.383814811707,1,q,882.042664051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.45059800148,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.513534069061,0.00088095664978,0.45059800148,1,s,885.045125008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,21,1,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334232091904,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514232158661,0.00104904174805,0.334232091904,1,s,888.048305988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,21,2,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333936929703,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.514419794083,0.000888824462891,0.333936929703,1,w,891.051800013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284050941467,None,0,1.0,squaregreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514479875565,0.00086784362793,0.284050941467,1,q,894.055243969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417968988419,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.82,0.513860940933,0.000935792922974,0.417968988419,1,s,897.058650017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350965023041,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.513922929764,0.00116801261902,0.350965023041,1,w,900.062014103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,2,90,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350969076157,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514222860336,0.00092887878418,0.350969076157,1,s,903.066139936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383823156357,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.513539075851,0.000891208648682,0.383823156357,1,s,906.068721056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,0,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350836038589,None,0,0.5,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.514569044113,0.00087308883667,0.350836038589,1,s,909.072082043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367677211761,None,0,0.5,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.514050006866,0.000929117202759,0.367677211761,1,a,912.07577014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351093053818,None,0,2.0,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.513581991196,0.000874042510986,0.351093053818,1,a,915.078874111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367420911789,None,0,1.0,squaregreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.51429605484,0.000865936279297,0.367420911789,1,w,918.082098007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351443052292,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.514451026917,0.00098991394043,0.351443052292,1,q,921.085861921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401061058044,None,0,0.5,linecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.513924837112,0.000891923904419,0.401061058044,1,q,924.088949919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367360830307,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.514257907867,0.000913143157959,0.367360830307,1,s,927.092210054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317404985428,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514166116714,0.000884056091309,0.317404985428,1,a,930.095757961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.82151603699,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383673191071,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.510151863098,0.0010130405426,0.383673191071,1,s,940.608238935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401167154312,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.94,0.513566017151,0.000867128372192,0.401167154312,1,q,943.61114502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.300514936447,None,0,1.0,squaregreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.514199018478,0.000910997390747,0.300514936447,1,a,946.614792109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333727121353,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.513829946518,0.000936031341553,0.333727121353,1,a,949.618129015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300650835037,None,0,1.0,squaregreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.12,0.513756990433,0.000869035720825,0.300650835037,1,s,952.621093988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367573022842,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514075040817,0.000951051712036,0.367573022842,1,w,955.624247074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.300355911255,None,0,2.0,invertedtriangleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514045953751,0.000916957855225,0.33464217186,0,a,958.627808094,2.1,0.515626192093,0.000943183898926,0.300355911255,1,q,961.631500006,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.31766295433,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.513560056686,0.000917911529541,0.31766295433,1,s,964.634819031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417407035828,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.51371383667,0.000890016555786,0.417407035828,1,w,967.637879133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.26736497879,None,0,0.5,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514451026917,0.000906944274902,0.26736497879,1,q,970.641214132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.451553106308,None,0,4.0,trianglemagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.514132976532,0.000877141952515,0.451553106308,1,q,973.645079136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384051084518,None,0,1.0,hexagonwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513798952103,0.000890970230103,0.384051084518,1,s,976.648309946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384259939194,None,0,0.5,circleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.513954877853,0.000918865203857,0.384259939194,1,a,979.651463032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384651899338,None,0,2.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.514116048813,0.00088095664978,0.384651899338,1,s,982.654803038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401128053665,None,0,4.0,diamondorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514236211777,0.00119805335999,0.401128053665,1,a,985.658030987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450882911682,None,0,1.0,squaregreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.514808893204,0.00110006332397,0.450882911682,1,q,988.661935091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401059150696,None,0,1.0,squaregreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.514060020447,0.000868082046509,0.401059150696,1,a,991.665329933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1259,59.9664303831,LearningTask,1,11,
