xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,goResp.rt,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.367813110352,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514497041702,0.000874996185303,0.367813110352,1,a,690.818555117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,7,3,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,hexagonyellow.gif,stop,,,,,,,,0.367188930511,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.514371156693,0.000875949859619,0.367188930511,1,q,693.821616173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.351119041443,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.514132022858,0.000939130783081,0.351119041443,1,s,696.82497406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,1,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.384201049805,,,,,,,,,,,,,,,,,,,,,,,,0,0.514333963394,0.000872135162354,0.384201049805,1,a,699.828476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,8,2,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.367671966553,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.51438999176,0.000885009765625,0.367671966553,1,s,702.831568003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.367710113525,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.514190912247,0.000922918319702,0.367710113525,1,w,705.835027218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,hexagonyellow.gif,stop,,,,,,,,0.300488948822,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.5145008564,0.000877857208252,0.300488948822,1,q,708.838724136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,9,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.400815963745,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.514070987701,0.000909805297852,0.400815963745,1,q,711.841878176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,9,2,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,trianglewhite.gif,go,,,,,,,,0.38455414772,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.513859033585,0.000900030136108,0.38455414772,1,s,714.845088005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.417732954025,,,,,,,,,,,,,,,,,,,,,,,,0,0.514219999313,0.000878095626831,0.417732954025,1,q,717.848566055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,10,0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.384801149368,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.514091968536,0.000882863998413,0.384801149368,1,q,720.852135181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,10,1,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.434437036514,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.514081954956,0.000924110412598,0.434437036514,1,w,723.855363131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.434242963791,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.514209985733,0.00088095664978,0.434242963791,1,s,726.858622074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,trianglewhite.gif,go,,,,,,,,0.367321014404,,,,,,,,,,,,,,,,,,,,,,,,4.15,0.514300823212,0.000880002975464,0.367321014404,1,w,729.862039089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,11,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,trianglewhite.gif,go,,,,,,,,0.41753578186,,,,,,,,,,,,,,,,,,,,,,,,0,0.514056921005,0.000910997390747,0.41753578186,1,q,732.865195036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,11,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.417906999588,,,,,,,,,,,,,,,,,,,,,,,,0,0.514309167862,0.000923156738281,0.417906999588,1,q,735.868492126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,11,2,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.383821964264,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.514539957047,0.000935077667236,0.383821964264,1,a,738.872281075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.434237957001,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.514295816422,0.000875949859619,0.434237957001,1,w,741.875339031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,12,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,circleorange.gif,stop,,,,,,,,0.400371074677,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.514594078064,0.00104212760925,0.400371074677,1,w,744.878793001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,circleorange.gif,stop,,,,,,,,0.367825984955,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.51428103447,0.000874996185303,0.367825984955,1,s,747.882188082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,12,2,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.384312152863,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.514123916626,0.000876903533936,0.384312152863,1,a,750.885207176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.351030111313,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.514203071594,0.000916957855225,0.351030111313,1,s,753.888811111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,13,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,squareblue.gif,stop,,,,,,,,0.467683076859,,,,,,,,,,,,,,,,,,,,,,,,0,0.514567136765,0.000876188278198,0.467683076859,1,w,756.892194033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,13,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.3840239048,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514339923859,0.000884056091309,0.3840239048,1,w,759.895619154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,13,2,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.384347200394,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.51397395134,0.000937938690186,0.384347200394,1,a,762.898783207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,circleorange.gif,stop,,,,,,,,0.367798089981,,,,,,,,,,,,,,,,,,,,,,,,2.01,0.514652013779,0.000874042510986,0.367798089981,1,q,765.902518034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,14,0,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.367562055588,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.514065980911,0.000867128372192,0.367562055588,1,a,768.905744076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,14,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.384127855301,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.51381278038,0.00144290924072,0.384127855301,1,a,771.908981085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,14,2,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,circleorange.gif,stop,,,,,,,,0.384423017502,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.514243125916,0.00088095664978,0.384423017502,1,w,774.912221193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,squareblue.gif,stop,,,,,,,,0.400763988495,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.514490842819,0.000866889953613,0.400763988495,1,a,777.915783167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,linegray.gif,stop,,,,,,,,0.467658042908,,,,,,,,,,,,,,,,,,,,,,,,0,0.514047861099,0.000906944274902,0.467658042908,1,a,780.918860197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,hexagonyellow.gif,stop,,,,,,,,0.451205015182,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.514423847198,0.000985860824585,0.451205015182,1,s,783.922322035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,15,2,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.400761127472,,,,,,,,,,,,,,,,,,,,,,,,0,0.514743089676,0.000871181488037,0.400761127472,1,w,786.925691128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,squareblue.gif,stop,,,,,,,,0.367399930954,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.514642000198,0.000869035720825,0.367399930954,1,a,789.928867102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.400709867477,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.51450419426,0.00108218193054,0.400709867477,1,w,792.93249917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,1,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,hexagonyellow.gif,stop,,,,,,,,0.384067058563,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.514314889908,0.000875949859619,0.384067058563,1,a,795.935881138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,16,2,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,trianglewhite.gif,go,,,,,,,,0.383600234985,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.514312028885,0.000904083251953,0.383600234985,1,q,798.939038038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,circleorange.gif,stop,,,,,,,,0.384201049805,,,,,,,,,,,,,,,,,,,,,,,,2.23,0.514039039612,0.000960826873779,0.384201049805,1,s,801.942524195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,17,0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.384420871735,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.514088869095,0.000899076461792,0.384420871735,1,q,804.94593811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,crosscyan.gif,go,,,,,,,,0.400758981705,,,,,,,,,,,,,,,,,,,,,,,,0,0.514224052429,0.000881910324097,0.400758981705,1,w,807.949048996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,17,2,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,circleorange.gif,stop,,,,,,,,0.417809009552,,,,,,,,,,,,,,,,,,,,,,,,0,0.514262199402,0.000924110412598,0.350905895233,0,a,810.952485085,,,0,0.515284061432,0.000974178314209,0.417809009552,1,q,813.956189156,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.50115609169,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.513916969299,0.000880002975464,0.50115609169,1,q,816.959958076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,18,0,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,squareblue.gif,stop,,,,,,,,0.601121902466,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.513650178909,0.000915050506592,0.601121902466,1,a,819.962714195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,squareblue.gif,stop,,,,,,,,0.367239952087,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514316082001,0.000859022140503,0.367239952087,1,w,822.965973139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,18,2,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,trianglewhite.gif,go,,,,,,,,0.417544126511,,,,,,,,,,,,,,,,,,,,,,,,3.84,0.514314889908,0.000880002975464,0.417544126511,1,w,825.969347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,18,3,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.433909893036,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.514172077179,0.00096607208252,0.433909893036,1,w,828.972659111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.434695959091,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.514343976974,0.000903129577637,0.434695959091,1,a,831.975855112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.400964021683,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.514568805695,0.000878810882568,0.400964021683,1,s,834.979475021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.417174100876,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.514362096786,0.000875949859619,0.417174100876,1,a,837.982711077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,19,3,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.350693225861,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.514392852783,0.00114607810974,0.350693225861,1,q,840.986028194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,invertedtrianglegreen.gif,go,,,,,,,,0.401298046112,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.514400959015,0.00088095664978,0.401298046112,1,s,843.989478111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,1,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.451300144196,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.51433300972,0.00092601776123,0.451300144196,1,a,846.992678165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,20,2,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,trianglewhite.gif,go,,,,,,,,0.384826898575,,,,,,,,,,,,,,,,,,,,,,,,0,0.514095067978,0.000915050506592,0.384826898575,1,w,849.99613905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,trianglewhite.gif,go,,,,,,,,0.401328086853,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.514070034027,0.000910043716431,0.401328086853,1,a,852.999876022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,21,0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,diamondmagenta.gif,go,,,,,,,,0.333983898163,,,,,,,,,,,,,,,,,,,,,,,,2.15,0.513988018036,0.000876188278198,0.333983898163,1,q,856.002885103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1223,59.791102691,LearningTask,1,56,
